DateTime,GpsPos,EventNumber,Data
2019-08-14 00:40:10,N2943.70W09513.45,640,718
2019-08-14 00:40:10,N2943.70W09513.45,650,672
2019-08-14 00:40:10,N2943.70W09513.45,760,97
2019-08-14 00:40:10,N2943.70W09513.45,770,98
2019-08-14 00:41:10,N2943.70W09513.45,341,108
2019-08-14 00:41:10,N2943.70W09513.45,640,710
2019-08-14 00:41:10,N2943.70W09513.45,650,667
2019-08-14 00:41:10,N2943.70W09513.45,760,97
2019-08-14 00:41:10,N2943.70W09513.45,770,98
2019-08-14 00:42:10,N2943.70W09513.45,341,127
2019-08-14 00:42:10,N2943.70W09513.45,640,701
2019-08-14 00:42:10,N2943.70W09513.45,650,661
2019-08-14 00:42:10,N2943.70W09513.45,760,96
2019-08-14 00:42:10,N2943.70W09513.45,770,97
2019-08-14 00:43:10,N2943.70W09513.45,341,145
2019-08-14 00:43:10,N2943.70W09513.45,640,692
2019-08-14 00:43:10,N2943.70W09513.45,650,658
2019-08-14 00:43:10,N2943.70W09513.45,760,95
2019-08-14 00:43:10,N2943.70W09513.45,770,97
2019-08-14 00:44:10,N2943.70W09513.45,341,163
2019-08-14 00:44:10,N2943.70W09513.45,640,690
2019-08-14 00:44:10,N2943.70W09513.45,650,657
2019-08-14 00:44:10,N2943.70W09513.45,760,95
2019-08-14 00:44:10,N2943.70W09513.45,770,97
2019-08-14 00:45:11,N2943.70W09513.45,341,181
2019-08-14 00:45:11,N2943.70W09513.45,640,684
2019-08-14 00:45:11,N2943.70W09513.45,650,650
2019-08-14 00:45:11,N2943.70W09513.45,760,94
2019-08-14 00:45:11,N2943.70W09513.45,770,96
2019-08-14 00:46:11,N2943.70W09513.45,341,198
2019-08-14 00:46:11,N2943.70W09513.45,640,679
2019-08-14 00:46:11,N2943.70W09513.45,650,646
2019-08-14 00:46:11,N2943.70W09513.45,760,94
2019-08-14 00:46:11,N2943.70W09513.45,770,96
2019-08-14 00:47:11,N2943.70W09513.45,341,216
2019-08-14 00:47:11,N2943.70W09513.45,640,679
2019-08-14 00:47:11,N2943.70W09513.45,650,647
2019-08-14 00:47:11,N2943.70W09513.45,760,93
2019-08-14 00:47:11,N2943.70W09513.45,770,96
2019-08-14 00:48:11,N2943.70W09513.45,341,233
2019-08-14 00:48:11,N2943.70W09513.45,640,672
2019-08-14 00:48:11,N2943.70W09513.45,650,652
2019-08-14 00:48:11,N2943.70W09513.45,760,93
2019-08-14 00:48:11,N2943.70W09513.45,770,96
2019-08-14 00:49:11,N2943.70W09513.45,341,250
2019-08-14 00:49:11,N2943.70W09513.45,640,674
2019-08-14 00:49:11,N2943.70W09513.45,650,647
2019-08-14 00:49:11,N2943.70W09513.45,760,93
2019-08-14 00:49:11,N2943.70W09513.45,770,96
2019-08-14 00:50:11,N2943.70W09513.45,341,267
2019-08-14 00:50:11,N2943.70W09513.45,640,674
2019-08-14 00:50:11,N2943.70W09513.45,650,639
2019-08-14 00:50:11,N2943.70W09513.45,760,93
2019-08-14 00:50:11,N2943.70W09513.45,770,95
2019-08-14 00:51:11,N2943.70W09513.45,341,284
2019-08-14 00:51:11,N2943.70W09513.45,640,665
2019-08-14 00:51:11,N2943.70W09513.45,650,637
2019-08-14 00:51:11,N2943.70W09513.45,760,92
2019-08-14 00:51:11,N2943.70W09513.45,770,95
2019-08-14 00:52:11,N2943.70W09513.45,341,301
2019-08-14 00:52:11,N2943.70W09513.45,640,666
2019-08-14 00:52:11,N2943.70W09513.45,650,638
2019-08-14 00:52:11,N2943.70W09513.45,760,92
2019-08-14 00:52:11,N2943.70W09513.45,770,95
2019-08-14 00:53:11,N2943.70W09513.45,341,317
2019-08-14 00:53:11,N2943.70W09513.45,640,662
2019-08-14 00:53:11,N2943.70W09513.45,650,633
2019-08-14 00:53:11,N2943.70W09513.45,760,92
2019-08-14 00:53:11,N2943.70W09513.45,770,95
2019-08-14 00:54:11,N2943.70W09513.45,341,334
2019-08-14 00:54:11,N2943.70W09513.45,640,659
2019-08-14 00:54:11,N2943.70W09513.45,650,631
2019-08-14 00:54:11,N2943.70W09513.45,760,92
2019-08-14 00:54:11,N2943.70W09513.45,770,95
2019-08-14 00:55:11,N2943.70W09513.45,341,350
2019-08-14 00:55:11,N2943.70W09513.45,640,656
2019-08-14 00:55:11,N2943.70W09513.45,650,629
2019-08-14 00:55:11,N2943.70W09513.45,760,92
2019-08-14 00:55:11,N2943.70W09513.45,770,95
2019-08-14 00:56:11,N2943.70W09513.45,341,365
2019-08-14 00:56:11,N2943.70W09513.45,640,652
2019-08-14 00:56:11,N2943.70W09513.45,650,628
2019-08-14 00:56:11,N2943.70W09513.45,760,92
2019-08-14 00:56:11,N2943.70W09513.45,770,95
2019-08-14 00:57:11,N2943.70W09513.45,341,381
2019-08-14 00:57:11,N2943.70W09513.45,640,650
2019-08-14 00:57:11,N2943.70W09513.45,650,623
2019-08-14 00:57:11,N2943.70W09513.45,760,92
2019-08-14 00:57:11,N2943.70W09513.45,770,95
2019-08-14 00:58:11,N2943.70W09513.45,341,396
2019-08-14 00:58:11,N2943.70W09513.45,640,646
2019-08-14 00:58:11,N2943.70W09513.45,650,619
2019-08-14 00:58:11,N2943.70W09513.45,760,92
2019-08-14 00:58:11,N2943.70W09513.45,770,95
2019-08-14 00:59:11,N2943.70W09513.45,341,411
2019-08-14 00:59:11,N2943.70W09513.45,640,637
2019-08-14 00:59:11,N2943.70W09513.45,650,614
2019-08-14 00:59:11,N2943.70W09513.45,760,92
2019-08-14 00:59:11,N2943.70W09513.45,770,95
2019-08-14 01:00:11,N2943.70W09513.45,341,427
2019-08-14 01:00:11,N2943.70W09513.45,640,641
2019-08-14 01:00:11,N2943.70W09513.45,650,617
2019-08-14 01:00:11,N2943.70W09513.45,760,92
2019-08-14 01:00:11,N2943.70W09513.45,770,95
2019-08-14 01:01:11,N2943.70W09513.45,341,446
2019-08-14 01:01:11,N2943.70W09513.45,640,672
2019-08-14 01:01:11,N2943.70W09513.45,650,645
2019-08-14 01:01:11,N2943.70W09513.45,760,92
2019-08-14 01:01:11,N2943.70W09513.45,770,95
2019-08-14 01:02:11,N2943.70W09513.45,341,464
2019-08-14 01:02:11,N2943.70W09513.45,640,668
2019-08-14 01:02:11,N2943.70W09513.45,650,648
2019-08-14 01:02:11,N2943.70W09513.45,760,92
2019-08-14 01:02:11,N2943.70W09513.45,770,95
2019-08-14 01:03:11,N2943.70W09513.45,341,483
2019-08-14 01:03:11,N2943.70W09513.45,640,664
2019-08-14 01:03:11,N2943.70W09513.45,650,645
2019-08-14 01:03:11,N2943.70W09513.45,760,91
2019-08-14 01:03:11,N2943.70W09513.45,770,95
2019-08-14 01:04:11,N2943.70W09513.45,341,498
2019-08-14 01:04:11,N2943.70W09513.45,640,660
2019-08-14 01:04:11,N2943.70W09513.45,650,645
2019-08-14 01:04:11,N2943.70W09513.45,760,91
2019-08-14 01:04:11,N2943.70W09513.45,770,95
2019-08-14 01:05:11,N2943.70W09513.45,341,517
2019-08-14 01:05:11,N2943.70W09513.45,640,660
2019-08-14 01:05:11,N2943.70W09513.45,650,644
2019-08-14 01:05:11,N2943.70W09513.45,760,91
2019-08-14 01:05:11,N2943.70W09513.45,770,95
2019-08-14 01:06:11,N2943.70W09513.45,341,535
2019-08-14 01:06:11,N2943.70W09513.45,640,659
2019-08-14 01:06:11,N2943.70W09513.45,650,644
2019-08-14 01:06:11,N2943.70W09513.45,760,91
2019-08-14 01:06:11,N2943.70W09513.45,770,95
2019-08-14 01:07:11,N2943.70W09513.45,341,553
2019-08-14 01:07:11,N2943.70W09513.45,640,657
2019-08-14 01:07:11,N2943.70W09513.45,650,642
2019-08-14 01:07:11,N2943.70W09513.45,760,91
2019-08-14 01:07:11,N2943.70W09513.45,770,95
2019-08-14 01:08:11,N2943.70W09513.45,341,571
2019-08-14 01:08:11,N2943.70W09513.45,640,650
2019-08-14 01:08:11,N2943.70W09513.45,650,641
2019-08-14 01:08:11,N2943.70W09513.45,760,91
2019-08-14 01:08:11,N2943.70W09513.45,770,95
2019-08-14 01:09:11,N2943.70W09513.45,341,590
2019-08-14 01:09:11,N2943.70W09513.45,640,654
2019-08-14 01:09:11,N2943.70W09513.45,650,635
2019-08-14 01:09:11,N2943.70W09513.45,760,91
2019-08-14 01:09:11,N2943.70W09513.45,770,94
2019-08-14 01:10:11,N2943.70W09513.45,341,608
2019-08-14 01:10:11,N2943.70W09513.45,640,654
2019-08-14 01:10:11,N2943.70W09513.45,650,634
2019-08-14 01:10:11,N2943.70W09513.45,760,91
2019-08-14 01:10:11,N2943.70W09513.45,770,94
2019-08-14 01:11:12,N2943.70W09513.45,341,625
2019-08-14 01:11:12,N2943.70W09513.45,640,654
2019-08-14 01:11:12,N2943.70W09513.45,650,634
2019-08-14 01:11:12,N2943.70W09513.45,760,91
2019-08-14 01:11:12,N2943.70W09513.45,770,94
2019-08-14 01:12:12,N2943.70W09513.45,341,642
2019-08-14 01:12:12,N2943.70W09513.45,640,648
2019-08-14 01:12:12,N2943.70W09513.45,650,630
2019-08-14 01:12:12,N2943.70W09513.45,760,91
2019-08-14 01:12:12,N2943.70W09513.45,770,94
2019-08-14 01:13:12,N2943.70W09513.45,341,657
2019-08-14 01:13:12,N2943.70W09513.45,640,623
2019-08-14 01:13:12,N2943.70W09513.45,650,613
2019-08-14 01:13:12,N2943.70W09513.45,760,91
2019-08-14 01:13:12,N2943.70W09513.45,770,95
2019-08-14 01:14:12,N2943.70W09513.45,341,673
2019-08-14 01:14:12,N2943.70W09513.45,640,629
2019-08-14 01:14:12,N2943.70W09513.45,650,616
2019-08-14 01:14:12,N2943.70W09513.45,760,92
2019-08-14 01:14:12,N2943.70W09513.45,770,95
2019-08-14 01:15:12,N2943.70W09513.45,341,691
2019-08-14 01:15:12,N2943.70W09513.45,640,665
2019-08-14 01:15:12,N2943.70W09513.45,650,642
2019-08-14 01:15:12,N2943.70W09513.45,760,92
2019-08-14 01:15:12,N2943.70W09513.45,770,95
2019-08-14 01:16:12,N2943.70W09513.45,341,709
2019-08-14 01:16:12,N2943.70W09513.45,640,662
2019-08-14 01:16:12,N2943.70W09513.45,650,646
2019-08-14 01:16:12,N2943.70W09513.45,760,91
2019-08-14 01:16:12,N2943.70W09513.45,770,95
2019-08-14 01:17:12,N2943.70W09513.45,341,726
2019-08-14 01:17:12,N2943.70W09513.45,640,661
2019-08-14 01:17:12,N2943.70W09513.45,650,645
2019-08-14 01:17:12,N2943.70W09513.45,760,91
2019-08-14 01:17:12,N2943.70W09513.45,770,95
2019-08-14 01:18:12,N2943.70W09513.45,341,744
2019-08-14 01:18:12,N2943.70W09513.45,640,658
2019-08-14 01:18:12,N2943.70W09513.45,650,636
2019-08-14 01:18:12,N2943.70W09513.45,760,91
2019-08-14 01:18:12,N2943.70W09513.45,770,94
2019-08-14 01:19:12,N2943.70W09513.45,341,762
2019-08-14 01:19:12,N2943.70W09513.45,640,654
2019-08-14 01:19:12,N2943.70W09513.45,650,630
2019-08-14 01:19:12,N2943.70W09513.45,760,91
2019-08-14 01:19:12,N2943.70W09513.45,770,94
2019-08-14 01:20:12,N2943.70W09513.45,341,779
2019-08-14 01:20:12,N2943.70W09513.45,640,653
2019-08-14 01:20:12,N2943.70W09513.45,650,627
2019-08-14 01:20:12,N2943.70W09513.45,760,91
2019-08-14 01:20:12,N2943.70W09513.45,770,94
2019-08-14 01:21:12,N2943.70W09513.45,341,797
2019-08-14 01:21:12,N2943.70W09513.45,640,651
2019-08-14 01:21:12,N2943.70W09513.45,650,631
2019-08-14 01:21:12,N2943.70W09513.45,760,91
2019-08-14 01:21:12,N2943.70W09513.45,770,95
2019-08-14 01:22:12,N2943.70W09513.45,341,814
2019-08-14 01:22:12,N2943.70W09513.45,640,647
2019-08-14 01:22:12,N2943.70W09513.45,650,628
2019-08-14 01:22:12,N2943.70W09513.45,760,91
2019-08-14 01:22:12,N2943.70W09513.45,770,95
2019-08-14 01:23:12,N2943.70W09513.45,341,832
2019-08-14 01:23:12,N2943.70W09513.45,640,642
2019-08-14 01:23:12,N2943.70W09513.45,650,625
2019-08-14 01:23:12,N2943.70W09513.45,760,91
2019-08-14 01:23:12,N2943.70W09513.45,770,95
2019-08-14 01:24:12,N2943.70W09513.45,341,849
2019-08-14 01:24:12,N2943.70W09513.45,640,639
2019-08-14 01:24:12,N2943.70W09513.45,650,623
2019-08-14 01:24:12,N2943.70W09513.45,760,91
2019-08-14 01:24:12,N2943.70W09513.45,770,95
2019-08-14 01:25:12,N2943.70W09513.45,341,866
2019-08-14 01:25:12,N2943.70W09513.45,640,637
2019-08-14 01:25:12,N2943.70W09513.45,650,618
2019-08-14 01:25:12,N2943.70W09513.45,760,92
2019-08-14 01:25:12,N2943.70W09513.45,770,95
2019-08-14 01:26:12,N2943.70W09513.45,341,883
2019-08-14 01:26:12,N2943.70W09513.45,640,636
2019-08-14 01:26:12,N2943.70W09513.45,650,614
2019-08-14 01:26:12,N2943.70W09513.45,760,92
2019-08-14 01:26:12,N2943.70W09513.45,770,95
2019-08-14 01:27:12,N2943.70W09513.45,341,900
2019-08-14 01:27:12,N2943.70W09513.45,640,631
2019-08-14 01:27:12,N2943.70W09513.45,650,613
2019-08-14 01:27:12,N2943.70W09513.45,760,92
2019-08-14 01:27:12,N2943.70W09513.45,770,95
2019-08-14 01:28:12,N2943.70W09513.45,341,916
2019-08-14 01:28:12,N2943.70W09513.45,640,623
2019-08-14 01:28:12,N2943.70W09513.45,650,606
2019-08-14 01:28:12,N2943.70W09513.45,760,92
2019-08-14 01:28:12,N2943.70W09513.45,770,95
2019-08-14 01:29:12,N2943.70W09513.45,341,933
2019-08-14 01:29:12,N2943.70W09513.45,640,618
2019-08-14 01:29:12,N2943.70W09513.45,650,601
2019-08-14 01:29:12,N2943.70W09513.45,760,92
2019-08-14 01:29:12,N2943.70W09513.45,770,95
2019-08-14 01:30:12,N2943.70W09513.45,341,950
2019-08-14 01:30:12,N2943.70W09513.45,640,612
2019-08-14 01:30:12,N2943.70W09513.45,650,603
2019-08-14 01:30:12,N2943.70W09513.45,760,93
2019-08-14 01:30:12,N2943.70W09513.45,770,96
2019-08-14 01:31:12,N2943.70W09513.45,341,966
2019-08-14 01:31:12,N2943.70W09513.45,640,610
2019-08-14 01:31:12,N2943.70W09513.45,650,596
2019-08-14 01:31:12,N2943.70W09513.45,760,93
2019-08-14 01:31:12,N2943.70W09513.45,770,96
2019-08-14 01:32:12,N2943.70W09513.45,341,982
2019-08-14 01:32:12,N2943.70W09513.45,640,601
2019-08-14 01:32:12,N2943.70W09513.45,650,587
2019-08-14 01:32:12,N2943.70W09513.45,760,93
2019-08-14 01:32:12,N2943.70W09513.45,770,96
2019-08-14 01:33:12,N2943.70W09513.45,341,998
2019-08-14 01:33:12,N2943.70W09513.45,640,597
2019-08-14 01:33:12,N2943.70W09513.45,650,587
2019-08-14 01:33:12,N2943.70W09513.45,760,94
2019-08-14 01:33:12,N2943.70W09513.45,770,97
2019-08-14 01:34:12,N2943.70W09513.45,341,1019
2019-08-14 01:34:12,N2943.70W09513.45,640,658
2019-08-14 01:34:12,N2943.70W09513.45,650,635
2019-08-14 01:34:12,N2943.70W09513.45,760,93
2019-08-14 01:34:12,N2943.70W09513.45,770,96
2019-08-14 01:35:12,N2943.70W09513.45,341,1040
2019-08-14 01:35:12,N2943.70W09513.45,640,667
2019-08-14 01:35:12,N2943.70W09513.45,650,641
2019-08-14 01:35:12,N2943.70W09513.45,760,93
2019-08-14 01:35:12,N2943.70W09513.45,770,96
2019-08-14 01:36:13,N2943.70W09513.45,341,1062
2019-08-14 01:36:13,N2943.70W09513.45,640,684
2019-08-14 01:36:13,N2943.70W09513.45,650,659
2019-08-14 01:36:13,N2943.70W09513.45,760,93
2019-08-14 01:36:13,N2943.70W09513.45,770,96
2019-08-14 01:37:13,N2943.70W09513.45,341,1084
2019-08-14 01:37:13,N2943.70W09513.45,640,684
2019-08-14 01:37:13,N2943.70W09513.45,650,660
2019-08-14 01:37:13,N2943.70W09513.45,760,93
2019-08-14 01:37:13,N2943.70W09513.45,770,96
2019-08-14 01:38:13,N2943.70W09513.45,341,1106
2019-08-14 01:38:13,N2943.70W09513.45,640,679
2019-08-14 01:38:13,N2943.70W09513.45,650,657
2019-08-14 01:38:13,N2943.70W09513.45,760,92
2019-08-14 01:38:13,N2943.70W09513.45,770,95
2019-08-14 01:39:13,N2943.70W09513.45,341,1127
2019-08-14 01:39:13,N2943.70W09513.45,640,681
2019-08-14 01:39:13,N2943.70W09513.45,650,655
2019-08-14 01:39:13,N2943.70W09513.45,760,92
2019-08-14 01:39:13,N2943.70W09513.45,770,95
2019-08-14 01:40:13,N2943.70W09513.45,341,1149
2019-08-14 01:40:13,N2943.70W09513.45,640,681
2019-08-14 01:40:13,N2943.70W09513.45,650,655
2019-08-14 01:40:13,N2943.70W09513.45,760,92
2019-08-14 01:40:13,N2943.70W09513.45,770,95
2019-08-14 01:41:13,N2943.70W09513.45,341,1170
2019-08-14 01:41:13,N2943.70W09513.45,640,673
2019-08-14 01:41:13,N2943.70W09513.45,650,652
2019-08-14 01:41:13,N2943.70W09513.45,760,91
2019-08-14 01:41:13,N2943.70W09513.45,770,95
2019-08-14 01:42:13,N2943.70W09513.45,341,1192
2019-08-14 01:42:13,N2943.70W09513.45,640,672
2019-08-14 01:42:13,N2943.70W09513.45,650,651
2019-08-14 01:42:13,N2943.70W09513.45,760,91
2019-08-14 01:42:13,N2943.70W09513.45,770,95
2019-08-14 01:43:13,N2943.70W09513.45,341,1210
2019-08-14 01:43:13,N2943.70W09513.45,640,673
2019-08-14 01:43:13,N2943.70W09513.45,650,645
2019-08-14 01:43:13,N2943.70W09513.45,760,91
2019-08-14 01:43:13,N2943.70W09513.45,770,94
2019-08-14 01:44:13,N2943.70W09513.45,341,1231
2019-08-14 01:44:13,N2943.70W09513.45,640,672
2019-08-14 01:44:13,N2943.70W09513.45,650,642
2019-08-14 01:44:13,N2943.70W09513.45,760,91
