DateTime,GpsPos,EventNumber,Data,Team
2019-08-23 14:15:25,N1813.48W09427.89,770,100,Team Tosca
2019-08-23 14:16:05,N1813.48W09427.89,220,0,Team Tosca
2019-08-23 14:16:05,N1813.48W09427.89,806,0,Team Tosca
2019-08-23 14:16:25,N1813.48W09427.89,331,2,Team Tosca
2019-08-23 14:16:25,N1813.48W09427.89,640,2238,Team Tosca
2019-08-23 14:16:25,N1813.48W09427.89,650,2093,Team Tosca
2019-08-23 14:16:25,N1813.48W09427.89,760,100,Team Tosca
2019-08-23 14:16:25,N1813.48W09427.89,770,100,Team Tosca
2019-08-23 14:17:25,N1813.48W09427.89,331,12,Team Tosca
2019-08-23 14:17:25,N1813.48W09427.89,640,1893,Team Tosca
2019-08-23 14:17:25,N1813.48W09427.89,650,1794,Team Tosca
2019-08-23 14:17:25,N1813.48W09427.89,760,100,Team Tosca
2019-08-23 14:17:25,N1813.48W09427.89,770,100,Team Tosca
2019-08-23 14:18:25,N1813.48W09427.89,331,24,Team Tosca
2019-08-23 14:18:25,N1813.48W09427.89,640,1848,Team Tosca
2019-08-23 14:18:25,N1813.48W09427.89,650,1748,Team Tosca
2019-08-23 14:18:25,N1813.48W09427.89,760,98,Team Tosca
2019-08-23 14:18:25,N1813.48W09427.89,770,99,Team Tosca
2019-08-23 14:19:26,N1813.48W09427.89,331,35,Team Tosca
2019-08-23 14:19:26,N1813.48W09427.89,640,1822,Team Tosca
2019-08-23 14:19:26,N1813.48W09427.89,650,1712,Team Tosca
2019-08-23 14:19:26,N1813.48W09427.89,760,96,Team Tosca
2019-08-23 14:19:26,N1813.48W09427.89,770,98,Team Tosca
2019-08-23 14:20:26,N1813.48W09427.89,331,47,Team Tosca
2019-08-23 14:20:26,N1813.48W09427.89,640,1792,Team Tosca
2019-08-23 14:20:26,N1813.48W09427.89,650,1714,Team Tosca
2019-08-23 14:20:26,N1813.48W09427.89,760,95,Team Tosca
2019-08-23 14:20:26,N1813.48W09427.89,770,97,Team Tosca
2019-08-23 14:21:26,N1813.48W09427.89,331,58,Team Tosca
2019-08-23 14:21:26,N1813.48W09427.89,640,1769,Team Tosca
2019-08-23 14:21:26,N1813.48W09427.89,650,1707,Team Tosca
2019-08-23 14:21:26,N1813.48W09427.89,760,93,Team Tosca
2019-08-23 14:21:26,N1813.48W09427.89,770,96,Team Tosca
2019-08-23 14:22:26,N1813.48W09427.89,331,69,Team Tosca
2019-08-23 14:22:26,N1813.48W09427.89,640,1740,Team Tosca
2019-08-23 14:22:26,N1813.48W09427.89,650,1694,Team Tosca
2019-08-23 14:22:26,N1813.48W09427.89,760,92,Team Tosca
2019-08-23 14:22:26,N1813.48W09427.89,770,95,Team Tosca
2019-08-23 14:23:26,N1813.48W09427.89,331,81,Team Tosca
2019-08-23 14:23:26,N1813.48W09427.89,640,1652,Team Tosca
2019-08-23 14:23:26,N1813.48W09427.89,650,1629,Team Tosca
2019-08-23 14:23:26,N1813.48W09427.89,760,91,Team Tosca
2019-08-23 14:23:26,N1813.48W09427.89,770,95,Team Tosca
2019-08-23 14:24:26,N1813.48W09427.89,331,92,Team Tosca
2019-08-23 14:24:26,N1813.48W09427.89,640,1663,Team Tosca
2019-08-23 14:24:26,N1813.48W09427.89,650,1631,Team Tosca
2019-08-23 14:24:26,N1813.48W09427.89,760,91,Team Tosca
2019-08-23 14:24:26,N1813.48W09427.89,770,95,Team Tosca
2019-08-23 14:25:26,N1813.48W09427.89,331,103,Team Tosca
2019-08-23 14:25:26,N1813.48W09427.89,640,1671,Team Tosca
2019-08-23 14:25:26,N1813.48W09427.89,650,1654,Team Tosca
2019-08-23 14:25:26,N1813.48W09427.89,760,90,Team Tosca
2019-08-23 14:25:26,N1813.48W09427.89,770,94,Team Tosca
2019-08-23 14:26:26,N1813.48W09427.89,331,114,Team Tosca
2019-08-23 14:26:26,N1813.48W09427.89,640,1587,Team Tosca
2019-08-23 14:26:26,N1813.48W09427.89,650,1589,Team Tosca
2019-08-23 14:26:26,N1813.48W09427.89,760,90,Team Tosca
2019-08-23 14:26:26,N1813.48W09427.89,770,95,Team Tosca
2019-08-23 14:27:26,N1813.48W09427.89,331,125,Team Tosca
2019-08-23 14:27:26,N1813.48W09427.89,640,1339,Team Tosca
2019-08-23 14:27:26,N1813.48W09427.89,650,1380,Team Tosca
2019-08-23 14:27:26,N1813.48W09427.89,760,93,Team Tosca
2019-08-23 14:27:26,N1813.48W09427.89,770,97,Team Tosca
2019-08-23 14:28:26,N1813.48W09427.89,331,135,Team Tosca
2019-08-23 14:28:26,N1813.48W09427.89,640,1270,Team Tosca
2019-08-23 14:28:26,N1813.48W09427.89,650,1301,Team Tosca
2019-08-23 14:28:26,N1813.48W09427.89,760,97,Team Tosca
2019-08-23 14:28:26,N1813.48W09427.89,770,100,Team Tosca
2019-08-23 14:29:26,N1813.48W09427.89,331,145,Team Tosca
2019-08-23 14:29:26,N1813.48W09427.89,640,1152,Team Tosca
2019-08-23 14:29:26,N1813.48W09427.89,650,1191,Team Tosca
2019-08-23 14:29:26,N1813.48W09427.89,760,100,Team Tosca
2019-08-23 14:29:26,N1813.48W09427.89,770,100,Team Tosca
2019-08-23 14:30:26,N1813.48W09427.89,331,151,Team Tosca
2019-08-23 14:30:26,N1813.48W09427.89,640,1528,Team Tosca
2019-08-23 14:30:26,N1813.48W09427.89,650,1521,Team Tosca
2019-08-23 14:30:26,N1813.48W09427.89,760,100,Team Tosca
2019-08-23 14:30:26,N1813.48W09427.89,770,100,Team Tosca
2019-08-23 14:30:39,N1813.48W09427.89,450,0,Team Tosca
2019-08-23 14:30:39,-,250,0,Team Tosca
2019-08-23 14:30:52,N1813.48W09427.89,165,0,Team Tosca
2019-08-23 14:30:52,-,400,0,Team Tosca
2019-08-23 14:31:21,N1813.48W09427.89,160,0,Team Tosca
2019-08-23 14:31:21,-,380,0,Team Tosca
2019-08-23 14:31:24,-,190,0,Team Tosca
2019-08-23 14:31:24,N1813.48W09427.89,330,152,Team Tosca
2019-08-23 14:31:28,-,370,0,Team Tosca
2019-08-23 14:31:31,N1813.48W09427.89,150,0,Team Tosca
2019-08-23 14:36:10,-,300,1,Team Tosca
2019-08-23 15:29:20,N1813.48W09427.89,811,0,Team Tosca
2019-08-23 15:29:20,-,300,2,Team Tosca
2019-08-23 16:22:15,N1813.47W09427.90,813,0,Team Tosca
2019-08-23 16:27:16,N1813.47W09427.90,160,0,Team Tosca
2019-08-23 16:27:16,-,380,0,Team Tosca
2019-08-23 16:27:46,-,190,0,Team Tosca
2019-08-23 19:57:14,-,210,0,Team Tosca
2019-08-23 19:57:14,-,370,0,Team Tosca
2019-08-23 19:57:16,N1813.46W09427.91,150,0,Team Tosca
2019-08-23 19:58:57,-,430,1,Team Tosca
2019-08-23 19:58:59,-,430,2,Team Tosca
2019-08-23 19:59:05,-,390,0,Team Tosca
2019-08-23 19:59:15,N1813.46W09427.91,155,0,Team Tosca
2019-08-23 19:59:39,N1813.46W09427.91,640,2293,Team Tosca
2019-08-23 19:59:39,N1813.46W09427.91,650,2180,Team Tosca
2019-08-23 19:59:39,N1813.46W09427.91,760,100,Team Tosca
2019-08-23 19:59:39,N1813.46W09427.91,770,100,Team Tosca
2019-08-23 20:00:39,N1813.46W09427.91,640,2387,Team Tosca
2019-08-23 20:00:39,N1813.46W09427.91,650,2285,Team Tosca
2019-08-23 20:00:39,N1813.46W09427.91,760,100,Team Tosca
2019-08-23 20:00:39,N1813.46W09427.91,770,100,Team Tosca
2019-08-23 20:01:39,N1813.46W09427.91,640,2404,Team Tosca
2019-08-23 20:01:39,N1813.46W09427.91,650,2298,Team Tosca
2019-08-23 20:01:39,N1813.46W09427.91,760,100,Team Tosca
2019-08-23 20:01:39,N1813.46W09427.91,770,100,Team Tosca
2019-08-23 20:02:15,N1813.46W09427.91,450,0,Team Tosca
2019-08-23 20:02:16,-,250,0,Team Tosca
2019-08-23 20:02:28,N1813.46W09427.91,165,0,Team Tosca
2019-08-23 20:02:28,-,400,0,Team Tosca
2019-08-23 20:03:07,N1813.46W09427.91,160,0,Team Tosca
2019-08-23 20:03:07,-,380,0,Team Tosca
2019-08-23 20:03:10,-,190,0,Team Tosca
2019-08-23 20:07:50,-,210,0,Team Tosca
2019-08-23 20:07:50,-,370,0,Team Tosca
2019-08-23 20:07:52,N1813.46W09427.91,150,0,Team Tosca
2019-08-23 20:09:33,-,430,1,Team Tosca
2019-08-23 20:09:34,-,430,2,Team Tosca
2019-08-23 20:09:39,-,390,0,Team Tosca
2019-08-23 20:09:39,N1813.46W09427.91,640,2326,Team Tosca
2019-08-23 20:09:39,N1813.46W09427.91,650,2208,Team Tosca
2019-08-23 20:09:39,N1813.46W09427.91,760,100,Team Tosca
2019-08-23 20:09:39,N1813.46W09427.91,770,100,Team Tosca
2019-08-23 20:09:51,N1813.46W09427.91,155,0,Team Tosca
2019-08-23 20:10:39,N1813.46W09427.91,640,2408,Team Tosca
2019-08-23 20:10:39,N1813.46W09427.91,650,2300,Team Tosca
2019-08-23 20:10:39,N1813.46W09427.91,760,100,Team Tosca
2019-08-23 20:10:39,N1813.46W09427.91,770,100,Team Tosca
2019-08-23 20:11:39,N1813.46W09427.91,640,2409,Team Tosca
2019-08-23 20:11:39,N1813.46W09427.91,650,2289,Team Tosca
2019-08-23 20:11:39,N1813.46W09427.91,760,100,Team Tosca
2019-08-23 20:11:39,N1813.46W09427.91,770,100,Team Tosca
2019-08-23 20:12:39,N1813.46W09427.91,640,2410,Team Tosca
2019-08-23 20:12:39,N1813.46W09427.91,650,2281,Team Tosca
2019-08-23 20:12:39,N1813.46W09427.91,760,99,Team Tosca
2019-08-23 20:12:39,N1813.46W09427.91,770,99,Team Tosca
2019-08-23 20:12:51,N1813.46W09427.91,450,0,Team Tosca
2019-08-23 20:12:51,-,250,0,Team Tosca
2019-08-23 20:13:03,N1813.46W09427.91,165,0,Team Tosca
2019-08-23 20:13:03,-,400,0,Team Tosca
2019-08-23 20:13:28,N1813.46W09427.91,160,0,Team Tosca
2019-08-23 20:13:28,-,380,0,Team Tosca
2019-08-23 20:13:31,-,190,0,Team Tosca
2019-08-23 20:18:32,-,210,0,Team Tosca
2019-08-23 20:18:32,-,370,0,Team Tosca
2019-08-23 20:18:34,N1813.45W09427.91,150,0,Team Tosca
2019-08-23 20:20:16,-,430,1,Team Tosca
2019-08-23 20:20:17,-,430,2,Team Tosca
2019-08-23 20:20:22,-,390,0,Team Tosca
2019-08-23 20:20:31,N1813.45W09427.91,155,0,Team Tosca
2019-08-23 20:20:40,N1813.45W09427.91,640,2399,Team Tosca
2019-08-23 20:20:40,N1813.45W09427.91,650,2294,Team Tosca
2019-08-23 20:20:40,N1813.45W09427.91,760,100,Team Tosca
2019-08-23 20:20:40,N1813.45W09427.91,770,100,Team Tosca
2019-08-23 20:21:40,N1813.45W09427.92,640,2415,Team Tosca
2019-08-23 20:21:40,N1813.45W09427.92,650,2305,Team Tosca
2019-08-23 20:21:40,N1813.45W09427.92,760,100,Team Tosca
2019-08-23 20:21:40,N1813.45W09427.92,770,100,Team Tosca
2019-08-23 20:22:40,N1813.45W09427.92,640,2412,Team Tosca
2019-08-23 20:22:40,N1813.45W09427.92,650,2292,Team Tosca
2019-08-23 20:22:40,N1813.45W09427.92,760,100,Team Tosca
2019-08-23 20:22:40,N1813.45W09427.92,770,100,Team Tosca
2019-08-23 20:23:16,N1813.45W09427.92,220,0,Team Tosca
2019-08-23 20:23:16,N1813.45W09427.92,806,0,Team Tosca
2019-08-23 20:23:40,N1813.45W09427.92,331,2,Team Tosca
2019-08-23 20:23:40,N1813.45W09427.92,640,1602,Team Tosca
2019-08-23 20:23:40,N1813.45W09427.92,650,1544,Team Tosca
2019-08-23 20:23:40,N1813.45W09427.92,760,100,Team Tosca
2019-08-23 20:23:40,N1813.45W09427.92,770,100,Team Tosca
2019-08-23 20:24:40,N1813.45W09427.92,331,10,Team Tosca
2019-08-23 20:24:40,N1813.45W09427.92,640,1899,Team Tosca
2019-08-23 20:24:40,N1813.45W09427.92,650,1839,Team Tosca
2019-08-23 20:24:40,N1813.45W09427.92,760,98,Team Tosca
2019-08-23 20:24:40,N1813.45W09427.92,770,99,Team Tosca
2019-08-23 20:25:40,N1813.45W09427.92,331,21,Team Tosca
2019-08-23 20:25:40,N1813.45W09427.92,640,1316,Team Tosca
2019-08-23 20:25:40,N1813.45W09427.92,650,1516,Team Tosca
2019-08-23 20:25:40,N1813.45W09427.92,760,100,Team Tosca
2019-08-23 20:25:40,N1813.45W09427.92,770,99,Team Tosca
2019-08-23 20:26:40,N1813.45W09427.92,331,33,Team Tosca
2019-08-23 20:26:40,N1813.45W09427.92,640,1548,Team Tosca
2019-08-23 20:26:40,N1813.45W09427.92,650,1576,Team Tosca
2019-08-23 20:26:40,N1813.45W09427.92,760,100,Team Tosca
2019-08-23 20:26:40,N1813.45W09427.92,770,100,Team Tosca
2019-08-23 20:27:40,N1813.45W09427.92,331,45,Team Tosca
2019-08-23 20:27:40,N1813.45W09427.92,640,1677,Team Tosca
2019-08-23 20:27:40,N1813.45W09427.92,650,1630,Team Tosca
2019-08-23 20:27:40,N1813.45W09427.92,760,100,Team Tosca
2019-08-23 20:27:40,N1813.45W09427.92,770,100,Team Tosca
2019-08-23 20:28:40,N1813.45W09427.92,331,56,Team Tosca
2019-08-23 20:28:40,N1813.45W09427.92,640,1672,Team Tosca
2019-08-23 20:28:40,N1813.45W09427.92,650,1629,Team Tosca
2019-08-23 20:28:40,N1813.45W09427.92,760,99,Team Tosca
2019-08-23 20:28:40,N1813.45W09427.92,770,100,Team Tosca
2019-08-23 20:29:40,N1813.45W09427.92,331,67,Team Tosca
2019-08-23 20:29:40,N1813.45W09427.92,640,1635,Team Tosca
2019-08-23 20:29:40,N1813.45W09427.92,650,1598,Team Tosca
2019-08-23 20:29:40,N1813.45W09427.92,760,99,Team Tosca
2019-08-23 20:29:40,N1813.45W09427.92,770,100,Team Tosca
2019-08-23 20:30:40,N1813.45W09427.92,331,77,Team Tosca
2019-08-23 20:30:40,N1813.45W09427.92,640,1426,Team Tosca
2019-08-23 20:30:40,N1813.45W09427.92,650,1414,Team Tosca
2019-08-23 20:30:40,N1813.45W09427.92,760,100,Team Tosca
2019-08-23 20:30:40,N1813.45W09427.92,770,100,Team Tosca
2019-08-23 20:30:58,-,240,0,Team Tosca
2019-08-23 20:31:30,N1813.44W09427.92,806,0,Team Tosca
2019-08-23 20:31:40,N1813.44W09427.92,331,86,Team Tosca
2019-08-23 20:31:40,N1813.44W09427.92,640,1563,Team Tosca
2019-08-23 20:31:40,N1813.44W09427.92,650,1481,Team Tosca
2019-08-23 20:31:40,N1813.44W09427.92,760,100,Team Tosca
2019-08-23 20:31:40,N1813.44W09427.92,770,100,Team Tosca
2019-08-23 20:32:40,N1813.44W09427.92,331,96,Team Tosca
2019-08-23 20:32:40,N1813.44W09427.92,640,1678,Team Tosca
2019-08-23 20:32:40,N1813.44W09427.92,650,1611,Team Tosca
2019-08-23 20:32:40,N1813.44W09427.92,760,99,Team Tosca
2019-08-23 20:32:40,N1813.44W09427.92,770,100,Team Tosca
2019-08-23 20:33:40,N1813.44W09427.92,331,105,Team Tosca
2019-08-23 20:33:40,N1813.44W09427.92,640,1315,Team Tosca
2019-08-23 20:33:40,N1813.44W09427.92,650,1428,Team Tosca
2019-08-23 20:33:40,N1813.44W09427.92,760,100,Team Tosca
2019-08-23 20:33:40,N1813.44W09427.92,770,100,Team Tosca
2019-08-23 20:34:40,N1813.44W09427.92,331,112,Team Tosca
2019-08-23 20:34:40,N1813.44W09427.92,640,1058,Team Tosca
2019-08-23 20:34:40,N1813.44W09427.92,650,1281,Team Tosca
2019-08-23 20:34:40,N1813.44W09427.92,760,100,Team Tosca
2019-08-23 20:34:40,N1813.44W09427.92,770,100,Team Tosca
2019-08-23 20:35:40,N1813.44W09427.92,331,121,Team Tosca
2019-08-23 20:35:40,N1813.44W09427.92,640,830,Team Tosca
2019-08-23 20:35:40,N1813.44W09427.92,650,991,Team Tosca
2019-08-23 20:35:40,N1813.44W09427.92,760,100,Team Tosca
2019-08-23 20:35:40,N1813.44W09427.92,770,100,Team Tosca
2019-08-23 20:36:40,N1813.44W09427.92,331,127,Team Tosca
2019-08-23 20:36:40,N1813.44W09427.92,640,1293,Team Tosca
2019-08-23 20:36:40,N1813.44W09427.92,650,1282,Team Tosca
2019-08-23 20:36:40,N1813.44W09427.92,760,100,Team Tosca
2019-08-23 20:36:40,N1813.44W09427.92,770,100,Team Tosca
2019-08-23 20:37:40,N1813.44W09427.92,331,133,Team Tosca
2019-08-23 20:37:40,N1813.44W09427.92,640,1119,Team Tosca
2019-08-23 20:37:40,N1813.44W09427.92,650,1249,Team Tosca
2019-08-23 20:37:40,N1813.44W09427.92,760,100,Team Tosca
2019-08-23 20:37:40,N1813.44W09427.92,770,100,Team Tosca
2019-08-23 20:38:40,N1813.44W09427.92,331,139,Team Tosca
2019-08-23 20:38:40,N1813.44W09427.92,640,1240,Team Tosca
2019-08-23 20:38:40,N1813.44W09427.92,650,1294,Team Tosca
2019-08-23 20:38:40,N1813.44W09427.92,760,100,Team Tosca
2019-08-23 20:38:40,N1813.44W09427.92,770,100,Team Tosca
2019-08-23 20:39:40,N1813.44W09427.92,331,145,Team Tosca
2019-08-23 20:39:40,N1813.44W09427.92,640,1121,Team Tosca
2019-08-23 20:39:40,N1813.44W09427.92,650,1304,Team Tosca
2019-08-23 20:39:40,N1813.44W09427.92,760,100,Team Tosca
2019-08-23 20:39:40,N1813.44W09427.92,770,100,Team Tosca
2019-08-23 20:40:05,-,240,0,Team Tosca
2019-08-23 20:40:36,N1813.44W09427.92,806,0,Team Tosca
2019-08-23 20:40:41,N1813.44W09427.92,331,151,Team Tosca
2019-08-23 20:40:41,N1813.44W09427.92,640,1123,Team Tosca
2019-08-23 20:40:41,N1813.44W09427.92,650,1197,Team Tosca
2019-08-23 20:40:41,N1813.44W09427.92,760,100,Team Tosca
2019-08-23 20:40:41,N1813.44W09427.92,770,100,Team Tosca
2019-08-23 20:41:41,N1813.43W09427.92,331,160,Team Tosca
2019-08-23 20:41:41,N1813.43W09427.92,640,1029,Team Tosca
2019-08-23 20:41:41,N1813.43W09427.92,650,1300,Team Tosca
2019-08-23 20:41:41,N1813.43W09427.92,760,100,Team Tosca
2019-08-23 20:41:41,N1813.43W09427.92,770,100,Team Tosca
2019-08-23 20:42:41,N1813.43W09427.92,331,172,Team Tosca
2019-08-23 20:42:41,N1813.43W09427.92,640,817,Team Tosca
2019-08-23 20:42:41,N1813.43W09427.92,650,1055,Team Tosca
2019-08-23 20:42:41,N1813.43W09427.92,760,100,Team Tosca
2019-08-23 20:42:41,N1813.43W09427.92,770,100,Team Tosca
2019-08-23 20:43:41,N1813.43W09427.92,331,185,Team Tosca
2019-08-23 20:43:41,N1813.43W09427.92,640,873,Team Tosca
2019-08-23 20:43:41,N1813.43W09427.92,650,920,Team Tosca
2019-08-23 20:43:41,N1813.43W09427.92,760,100,Team Tosca
2019-08-23 20:43:41,N1813.43W09427.92,770,100,Team Tosca
2019-08-23 20:44:41,N1813.43W09427.92,331,198,Team Tosca
2019-08-23 20:44:41,N1813.43W09427.92,640,1004,Team Tosca
2019-08-23 20:44:41,N1813.43W09427.92,650,991,Team Tosca
2019-08-23 20:44:41,N1813.43W09427.92,760,100,Team Tosca
2019-08-23 20:44:41,N1813.43W09427.92,770,100,Team Tosca
2019-08-23 20:45:41,N1813.43W09427.93,331,210,Team Tosca
2019-08-23 20:45:41,N1813.43W09427.93,640,1073,Team Tosca
2019-08-23 20:45:41,N1813.43W09427.93,650,1051,Team Tosca
2019-08-23 20:45:41,N1813.43W09427.93,760,100,Team Tosca
2019-08-23 20:45:41,N1813.43W09427.93,770,100,Team Tosca
2019-08-23 20:46:41,N1813.43W09427.93,331,221,Team Tosca
2019-08-23 20:46:41,N1813.43W09427.93,640,1033,Team Tosca
2019-08-23 20:46:41,N1813.43W09427.93,650,1030,Team Tosca
2019-08-23 20:46:41,N1813.43W09427.93,760,100,Team Tosca
2019-08-23 20:46:41,N1813.43W09427.93,770,100,Team Tosca
2019-08-23 20:47:38,-,240,0,Team Tosca
2019-08-23 20:47:41,N1813.43W09427.93,640,996,Team Tosca
2019-08-23 20:47:41,N1813.43W09427.93,650,1002,Team Tosca
2019-08-23 20:47:41,N1813.43W09427.93,760,100,Team Tosca
2019-08-23 20:47:41,N1813.43W09427.93,770,100,Team Tosca
2019-08-23 20:48:10,N1813.43W09427.93,806,0,Team Tosca
2019-08-23 20:48:41,N1813.43W09427.93,331,243,Team Tosca
2019-08-23 20:48:41,N1813.43W09427.93,640,1408,Team Tosca
2019-08-23 20:48:41,N1813.43W09427.93,650,1343,Team Tosca
2019-08-23 20:48:41,N1813.43W09427.93,760,100,Team Tosca
2019-08-23 20:48:41,N1813.43W09427.93,770,100,Team Tosca
2019-08-23 20:49:41,N1813.43W09427.93,331,256,Team Tosca
