DateTime,GpsPos,EventNumber,Data,Team
2019-08-14 22:49:03,N2943.70W09513.45,640,626,Team Tosca
2019-08-14 22:49:03,N2943.70W09513.45,650,604,Team Tosca
2019-08-14 22:49:03,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 22:49:03,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 22:50:03,N2943.70W09513.45,341,1769,Team Tosca
2019-08-14 22:50:03,N2943.70W09513.45,640,622,Team Tosca
2019-08-14 22:50:03,N2943.70W09513.45,650,601,Team Tosca
2019-08-14 22:50:03,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 22:50:03,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 22:51:03,N2943.70W09513.45,341,1783,Team Tosca
2019-08-14 22:51:03,N2943.70W09513.45,640,631,Team Tosca
2019-08-14 22:51:03,N2943.70W09513.45,650,603,Team Tosca
2019-08-14 22:51:03,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 22:51:03,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 22:52:03,N2943.70W09513.45,341,1797,Team Tosca
2019-08-14 22:52:03,N2943.70W09513.45,640,632,Team Tosca
2019-08-14 22:52:03,N2943.70W09513.45,650,601,Team Tosca
2019-08-14 22:52:03,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 22:52:03,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 22:53:03,N2943.70W09513.45,341,1810,Team Tosca
2019-08-14 22:53:03,N2943.70W09513.45,640,628,Team Tosca
2019-08-14 22:53:03,N2943.70W09513.45,650,599,Team Tosca
2019-08-14 22:53:03,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 22:53:03,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 22:54:03,N2943.70W09513.45,341,1824,Team Tosca
2019-08-14 22:54:03,N2943.70W09513.45,640,626,Team Tosca
2019-08-14 22:54:03,N2943.70W09513.45,650,596,Team Tosca
2019-08-14 22:54:03,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 22:54:03,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 22:55:03,N2943.70W09513.45,341,1838,Team Tosca
2019-08-14 22:55:03,N2943.70W09513.45,640,627,Team Tosca
2019-08-14 22:55:03,N2943.70W09513.45,650,597,Team Tosca
2019-08-14 22:55:03,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 22:55:03,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 22:56:03,N2943.70W09513.45,341,1852,Team Tosca
2019-08-14 22:56:03,N2943.70W09513.45,640,627,Team Tosca
2019-08-14 22:56:03,N2943.70W09513.45,650,596,Team Tosca
2019-08-14 22:56:03,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 22:56:03,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 22:57:03,N2943.70W09513.45,341,1866,Team Tosca
2019-08-14 22:57:03,N2943.70W09513.45,640,621,Team Tosca
2019-08-14 22:57:03,N2943.70W09513.45,650,589,Team Tosca
2019-08-14 22:57:03,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 22:57:03,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 22:58:03,N2943.70W09513.45,341,1880,Team Tosca
2019-08-14 22:58:03,N2943.70W09513.45,640,628,Team Tosca
2019-08-14 22:58:03,N2943.70W09513.45,650,596,Team Tosca
2019-08-14 22:58:03,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 22:58:03,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 22:59:03,N2943.70W09513.45,341,1892,Team Tosca
2019-08-14 22:59:03,N2943.70W09513.45,640,620,Team Tosca
2019-08-14 22:59:03,N2943.70W09513.45,650,588,Team Tosca
2019-08-14 22:59:03,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 22:59:03,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 23:00:03,N2943.70W09513.45,341,1905,Team Tosca
2019-08-14 23:00:03,N2943.70W09513.45,640,623,Team Tosca
2019-08-14 23:00:03,N2943.70W09513.45,650,590,Team Tosca
2019-08-14 23:00:03,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 23:00:03,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 23:01:03,N2943.70W09513.45,341,1919,Team Tosca
2019-08-14 23:01:03,N2943.70W09513.45,640,632,Team Tosca
2019-08-14 23:01:03,N2943.70W09513.45,650,596,Team Tosca
2019-08-14 23:01:03,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 23:01:03,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 23:02:03,N2943.70W09513.45,341,1933,Team Tosca
2019-08-14 23:02:03,N2943.70W09513.45,640,633,Team Tosca
2019-08-14 23:02:03,N2943.70W09513.45,650,601,Team Tosca
2019-08-14 23:02:03,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 23:02:03,N2943.70W09513.45,770,100,Team Tosca
2019-08-14 23:03:03,N2943.70W09513.45,341,1947,Team Tosca
2019-08-14 23:03:03,N2943.70W09513.45,640,632,Team Tosca
2019-08-14 23:03:03,N2943.70W09513.45,650,602,Team Tosca
2019-08-14 23:03:03,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 23:03:03,N2943.70W09513.45,770,100,Team Tosca
2019-08-14 23:04:03,N2943.70W09513.45,341,1961,Team Tosca
2019-08-14 23:04:03,N2943.70W09513.45,640,631,Team Tosca
2019-08-14 23:04:03,N2943.70W09513.45,650,601,Team Tosca
2019-08-14 23:04:03,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 23:04:03,N2943.70W09513.45,770,100,Team Tosca
2019-08-14 23:05:03,N2943.70W09513.45,341,1975,Team Tosca
2019-08-14 23:05:03,N2943.70W09513.45,640,629,Team Tosca
2019-08-14 23:05:03,N2943.70W09513.45,650,601,Team Tosca
2019-08-14 23:05:03,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 23:05:03,N2943.70W09513.45,770,100,Team Tosca
2019-08-14 23:06:03,N2943.70W09513.45,341,1988,Team Tosca
2019-08-14 23:06:03,N2943.70W09513.45,640,624,Team Tosca
2019-08-14 23:06:03,N2943.70W09513.45,650,598,Team Tosca
2019-08-14 23:06:03,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 23:06:03,N2943.70W09513.45,770,100,Team Tosca
2019-08-14 23:07:03,N2943.70W09513.45,341,2002,Team Tosca
2019-08-14 23:07:03,N2943.70W09513.45,640,624,Team Tosca
2019-08-14 23:07:03,N2943.70W09513.45,650,600,Team Tosca
2019-08-14 23:07:03,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 23:07:03,N2943.70W09513.45,770,100,Team Tosca
2019-08-14 23:08:03,N2943.70W09513.45,341,2016,Team Tosca
2019-08-14 23:08:03,N2943.70W09513.45,640,621,Team Tosca
2019-08-14 23:08:03,N2943.70W09513.45,650,598,Team Tosca
2019-08-14 23:08:03,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 23:08:03,N2943.70W09513.45,770,100,Team Tosca
2019-08-14 23:09:04,N2943.70W09513.45,341,2030,Team Tosca
2019-08-14 23:09:04,N2943.70W09513.45,640,623,Team Tosca
2019-08-14 23:09:04,N2943.70W09513.45,650,599,Team Tosca
2019-08-14 23:09:04,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 23:09:04,N2943.70W09513.45,770,100,Team Tosca
2019-08-14 23:10:04,N2943.70W09513.45,341,2044,Team Tosca
2019-08-14 23:10:04,N2943.70W09513.45,640,617,Team Tosca
2019-08-14 23:10:04,N2943.70W09513.45,650,596,Team Tosca
2019-08-14 23:10:04,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 23:10:04,N2943.70W09513.45,770,100,Team Tosca
2019-08-14 23:11:04,N2943.70W09513.45,341,2057,Team Tosca
2019-08-14 23:11:04,N2943.70W09513.45,640,621,Team Tosca
2019-08-14 23:11:04,N2943.70W09513.45,650,599,Team Tosca
2019-08-14 23:11:04,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 23:11:04,N2943.70W09513.45,770,100,Team Tosca
2019-08-14 23:12:04,N2943.70W09513.45,341,2071,Team Tosca
2019-08-14 23:12:04,N2943.70W09513.45,640,618,Team Tosca
2019-08-14 23:12:04,N2943.70W09513.45,650,598,Team Tosca
2019-08-14 23:12:04,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 23:12:04,N2943.70W09513.45,770,100,Team Tosca
2019-08-14 23:13:04,N2943.70W09513.45,341,2085,Team Tosca
2019-08-14 23:13:04,N2943.70W09513.45,640,634,Team Tosca
2019-08-14 23:13:04,N2943.70W09513.45,650,612,Team Tosca
2019-08-14 23:13:04,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 23:13:04,N2943.70W09513.45,770,100,Team Tosca
2019-08-14 23:14:04,N2943.70W09513.45,341,2098,Team Tosca
2019-08-14 23:14:04,N2943.70W09513.45,640,637,Team Tosca
2019-08-14 23:14:04,N2943.70W09513.45,650,615,Team Tosca
2019-08-14 23:14:04,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 23:14:04,N2943.70W09513.45,770,100,Team Tosca
2019-08-14 23:15:04,N2943.70W09513.45,341,2112,Team Tosca
2019-08-14 23:15:04,N2943.70W09513.45,640,636,Team Tosca
2019-08-14 23:15:04,N2943.70W09513.45,650,614,Team Tosca
2019-08-14 23:15:04,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 23:15:04,N2943.70W09513.45,770,100,Team Tosca
2019-08-14 23:16:04,N2943.70W09513.45,341,2126,Team Tosca
2019-08-14 23:16:04,N2943.70W09513.45,640,634,Team Tosca
2019-08-14 23:16:04,N2943.70W09513.45,650,608,Team Tosca
2019-08-14 23:16:04,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 23:16:04,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 23:17:04,N2943.70W09513.45,341,2140,Team Tosca
2019-08-14 23:17:04,N2943.70W09513.45,640,633,Team Tosca
2019-08-14 23:17:04,N2943.70W09513.45,650,606,Team Tosca
2019-08-14 23:17:04,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 23:17:04,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 23:18:04,N2943.70W09513.45,341,2153,Team Tosca
2019-08-14 23:18:04,N2943.70W09513.45,640,640,Team Tosca
2019-08-14 23:18:04,N2943.70W09513.45,650,613,Team Tosca
2019-08-14 23:18:04,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 23:18:04,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 23:19:04,N2943.70W09513.45,341,2167,Team Tosca
2019-08-14 23:19:04,N2943.70W09513.45,640,645,Team Tosca
2019-08-14 23:19:04,N2943.70W09513.45,650,618,Team Tosca
2019-08-14 23:19:04,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 23:19:04,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 23:20:04,N2943.70W09513.45,341,2181,Team Tosca
2019-08-14 23:20:04,N2943.70W09513.45,640,640,Team Tosca
2019-08-14 23:20:04,N2943.70W09513.45,650,615,Team Tosca
2019-08-14 23:20:04,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 23:20:04,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 23:21:04,N2943.70W09513.45,341,2195,Team Tosca
2019-08-14 23:21:04,N2943.70W09513.45,640,639,Team Tosca
2019-08-14 23:21:04,N2943.70W09513.45,650,612,Team Tosca
2019-08-14 23:21:04,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 23:21:04,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 23:22:04,N2943.70W09513.45,341,2209,Team Tosca
2019-08-14 23:22:04,N2943.70W09513.45,640,643,Team Tosca
2019-08-14 23:22:04,N2943.70W09513.45,650,616,Team Tosca
2019-08-14 23:22:04,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 23:22:04,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 23:23:04,N2943.70W09513.45,341,2223,Team Tosca
2019-08-14 23:23:04,N2943.70W09513.45,640,641,Team Tosca
2019-08-14 23:23:04,N2943.70W09513.45,650,614,Team Tosca
2019-08-14 23:23:04,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 23:23:04,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 23:24:04,N2943.70W09513.45,341,2237,Team Tosca
2019-08-14 23:24:04,N2943.70W09513.45,640,640,Team Tosca
2019-08-14 23:24:04,N2943.70W09513.45,650,613,Team Tosca
2019-08-14 23:24:04,N2943.70W09513.45,760,95,Team Tosca
2019-08-14 23:24:04,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 23:25:04,N2943.70W09513.45,341,2250,Team Tosca
2019-08-14 23:25:04,N2943.70W09513.45,640,632,Team Tosca
2019-08-14 23:25:04,N2943.70W09513.45,650,613,Team Tosca
2019-08-14 23:25:04,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:25:04,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 23:26:04,N2943.70W09513.45,341,2264,Team Tosca
2019-08-14 23:26:04,N2943.70W09513.45,640,635,Team Tosca
2019-08-14 23:26:04,N2943.70W09513.45,650,615,Team Tosca
2019-08-14 23:26:04,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:26:04,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 23:27:04,N2943.70W09513.45,341,2278,Team Tosca
2019-08-14 23:27:04,N2943.70W09513.45,640,637,Team Tosca
2019-08-14 23:27:04,N2943.70W09513.45,650,615,Team Tosca
2019-08-14 23:27:04,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:27:04,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 23:28:04,N2943.70W09513.45,341,2293,Team Tosca
2019-08-14 23:28:04,N2943.70W09513.45,640,638,Team Tosca
2019-08-14 23:28:04,N2943.70W09513.45,650,617,Team Tosca
2019-08-14 23:28:04,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:28:04,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 23:29:04,N2943.70W09513.45,341,2307,Team Tosca
2019-08-14 23:29:04,N2943.70W09513.45,640,638,Team Tosca
2019-08-14 23:29:04,N2943.70W09513.45,650,616,Team Tosca
2019-08-14 23:29:04,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:29:04,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 23:30:04,N2943.70W09513.45,341,2321,Team Tosca
2019-08-14 23:30:04,N2943.70W09513.45,640,638,Team Tosca
2019-08-14 23:30:04,N2943.70W09513.45,650,616,Team Tosca
2019-08-14 23:30:04,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:30:04,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 23:31:04,N2943.70W09513.45,341,2335,Team Tosca
2019-08-14 23:31:04,N2943.70W09513.45,640,637,Team Tosca
2019-08-14 23:31:04,N2943.70W09513.45,650,610,Team Tosca
2019-08-14 23:31:04,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:31:04,N2943.70W09513.45,770,98,Team Tosca
2019-08-14 23:32:04,N2943.70W09513.45,341,2349,Team Tosca
2019-08-14 23:32:04,N2943.70W09513.45,640,635,Team Tosca
2019-08-14 23:32:04,N2943.70W09513.45,650,607,Team Tosca
2019-08-14 23:32:04,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:32:04,N2943.70W09513.45,770,98,Team Tosca
2019-08-14 23:33:04,N2943.70W09513.45,341,2363,Team Tosca
2019-08-14 23:33:04,N2943.70W09513.45,640,635,Team Tosca
2019-08-14 23:33:04,N2943.70W09513.45,650,607,Team Tosca
2019-08-14 23:33:04,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:33:04,N2943.70W09513.45,770,98,Team Tosca
2019-08-14 23:34:05,N2943.70W09513.45,341,2378,Team Tosca
2019-08-14 23:34:05,N2943.70W09513.45,640,635,Team Tosca
2019-08-14 23:34:05,N2943.70W09513.45,650,606,Team Tosca
2019-08-14 23:34:05,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:34:05,N2943.70W09513.45,770,98,Team Tosca
2019-08-14 23:35:05,N2943.70W09513.45,341,2392,Team Tosca
2019-08-14 23:35:05,N2943.70W09513.45,640,635,Team Tosca
2019-08-14 23:35:05,N2943.70W09513.45,650,608,Team Tosca
2019-08-14 23:35:05,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:35:05,N2943.70W09513.45,770,98,Team Tosca
2019-08-14 23:36:05,N2943.70W09513.45,341,2406,Team Tosca
2019-08-14 23:36:05,N2943.70W09513.45,640,634,Team Tosca
2019-08-14 23:36:05,N2943.70W09513.45,650,607,Team Tosca
2019-08-14 23:36:05,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:36:05,N2943.70W09513.45,770,98,Team Tosca
2019-08-14 23:37:05,N2943.70W09513.45,341,2420,Team Tosca
2019-08-14 23:37:05,N2943.70W09513.45,640,634,Team Tosca
2019-08-14 23:37:05,N2943.70W09513.45,650,608,Team Tosca
2019-08-14 23:37:05,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:37:05,N2943.70W09513.45,770,98,Team Tosca
2019-08-14 23:38:05,N2943.70W09513.45,341,2432,Team Tosca
2019-08-14 23:38:05,N2943.70W09513.45,640,633,Team Tosca
2019-08-14 23:38:05,N2943.70W09513.45,650,608,Team Tosca
2019-08-14 23:38:05,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:38:05,N2943.70W09513.45,770,98,Team Tosca
2019-08-14 23:39:05,N2943.70W09513.45,341,2446,Team Tosca
2019-08-14 23:39:05,N2943.70W09513.45,640,633,Team Tosca
2019-08-14 23:39:05,N2943.70W09513.45,650,608,Team Tosca
2019-08-14 23:39:05,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:39:05,N2943.70W09513.45,770,98,Team Tosca
2019-08-14 23:40:05,N2943.70W09513.45,341,2460,Team Tosca
2019-08-14 23:40:05,N2943.70W09513.45,640,631,Team Tosca
2019-08-14 23:40:05,N2943.70W09513.45,650,608,Team Tosca
2019-08-14 23:40:05,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:40:05,N2943.70W09513.45,770,98,Team Tosca
2019-08-14 23:41:05,N2943.70W09513.45,341,2474,Team Tosca
2019-08-14 23:41:05,N2943.70W09513.45,640,632,Team Tosca
2019-08-14 23:41:05,N2943.70W09513.45,650,609,Team Tosca
2019-08-14 23:41:05,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:41:05,N2943.70W09513.45,770,98,Team Tosca
2019-08-14 23:42:05,N2943.70W09513.45,341,2489,Team Tosca
2019-08-14 23:42:05,N2943.70W09513.45,640,632,Team Tosca
2019-08-14 23:42:05,N2943.70W09513.45,650,607,Team Tosca
2019-08-14 23:42:05,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:42:05,N2943.70W09513.45,770,98,Team Tosca
2019-08-14 23:43:05,N2943.70W09513.45,341,2503,Team Tosca
2019-08-14 23:43:05,N2943.70W09513.45,640,631,Team Tosca
2019-08-14 23:43:05,N2943.70W09513.45,650,607,Team Tosca
2019-08-14 23:43:05,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:43:05,N2943.70W09513.45,770,98,Team Tosca
2019-08-14 23:44:05,N2943.70W09513.45,341,2517,Team Tosca
2019-08-14 23:44:05,N2943.70W09513.45,640,631,Team Tosca
2019-08-14 23:44:05,N2943.70W09513.45,650,608,Team Tosca
2019-08-14 23:44:05,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:44:05,N2943.70W09513.45,770,98,Team Tosca
2019-08-14 23:45:05,N2943.70W09513.45,341,2531,Team Tosca
2019-08-14 23:45:05,N2943.70W09513.45,640,631,Team Tosca
2019-08-14 23:45:05,N2943.70W09513.45,650,607,Team Tosca
2019-08-14 23:45:05,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:45:05,N2943.70W09513.45,770,98,Team Tosca
2019-08-14 23:46:05,N2943.70W09513.45,341,2545,Team Tosca
2019-08-14 23:46:05,N2943.70W09513.45,640,631,Team Tosca
2019-08-14 23:46:05,N2943.70W09513.45,650,607,Team Tosca
2019-08-14 23:46:05,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:46:05,N2943.70W09513.45,770,98,Team Tosca
2019-08-14 23:47:05,N2943.70W09513.45,341,2559,Team Tosca
2019-08-14 23:47:05,N2943.70W09513.45,640,632,Team Tosca
2019-08-14 23:47:05,N2943.70W09513.45,650,606,Team Tosca
2019-08-14 23:47:05,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:47:05,N2943.70W09513.45,770,98,Team Tosca
2019-08-14 23:48:05,N2943.70W09513.45,341,2573,Team Tosca
2019-08-14 23:48:05,N2943.70W09513.45,640,630,Team Tosca
2019-08-14 23:48:05,N2943.70W09513.45,650,606,Team Tosca
2019-08-14 23:48:05,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:48:05,N2943.70W09513.45,770,98,Team Tosca
2019-08-14 23:49:05,N2943.70W09513.45,341,2587,Team Tosca
2019-08-14 23:49:05,N2943.70W09513.45,640,630,Team Tosca
2019-08-14 23:49:05,N2943.70W09513.45,650,605,Team Tosca
2019-08-14 23:49:05,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:49:05,N2943.70W09513.45,770,98,Team Tosca
2019-08-14 23:50:05,N2943.70W09513.45,341,2601,Team Tosca
2019-08-14 23:50:05,N2943.70W09513.45,640,630,Team Tosca
2019-08-14 23:50:05,N2943.70W09513.45,650,608,Team Tosca
2019-08-14 23:50:05,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:50:05,N2943.70W09513.45,770,98,Team Tosca
2019-08-14 23:51:05,N2943.70W09513.45,341,2615,Team Tosca
2019-08-14 23:51:05,N2943.70W09513.45,640,629,Team Tosca
2019-08-14 23:51:05,N2943.70W09513.45,650,609,Team Tosca
2019-08-14 23:51:05,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:51:05,N2943.70W09513.45,770,99,Team Tosca
2019-08-14 23:52:05,N2943.70W09513.45,341,2629,Team Tosca
2019-08-14 23:52:05,N2943.70W09513.45,640,629,Team Tosca
2019-08-14 23:52:05,N2943.70W09513.45,650,610,Team Tosca
2019-08-14 23:52:05,N2943.70W09513.45,760,94,Team Tosca
2019-08-14 23:52:05,N2943.70W09513.45,770,99,Team Tosca
