DateTime,GpsPos,EventNumber,Data
2019-07-18 02:17:08,N3756.91W00852.99,760,79
2019-07-18 02:17:08,N3756.91W00852.99,770,84
2019-07-18 02:18:08,N3756.91W00852.99,331,3528
2019-07-18 02:18:08,N3756.91W00852.99,640,726
2019-07-18 02:18:08,N3756.91W00852.99,650,700
2019-07-18 02:18:08,N3756.91W00852.99,760,79
2019-07-18 02:18:08,N3756.91W00852.99,770,84
2019-07-18 02:19:08,N3756.91W00852.99,331,3555
2019-07-18 02:19:08,N3756.91W00852.99,640,731
2019-07-18 02:19:08,N3756.91W00852.99,650,701
2019-07-18 02:19:08,N3756.91W00852.99,760,79
2019-07-18 02:19:08,N3756.91W00852.99,770,84
2019-07-18 02:20:08,N3756.91W00852.99,331,3583
2019-07-18 02:20:08,N3756.91W00852.99,640,734
2019-07-18 02:20:08,N3756.91W00852.99,650,703
2019-07-18 02:20:08,N3756.91W00852.99,760,79
2019-07-18 02:20:08,N3756.91W00852.99,770,84
2019-07-18 02:21:08,N3756.91W00852.99,331,3610
2019-07-18 02:21:08,N3756.91W00852.99,640,734
2019-07-18 02:21:08,N3756.91W00852.99,650,703
2019-07-18 02:21:08,N3756.91W00852.99,760,79
2019-07-18 02:21:08,N3756.91W00852.99,770,84
2019-07-18 02:22:08,N3756.91W00852.99,331,3637
2019-07-18 02:22:08,N3756.91W00852.99,640,733
2019-07-18 02:22:08,N3756.91W00852.99,650,702
2019-07-18 02:22:08,N3756.91W00852.99,760,79
2019-07-18 02:22:08,N3756.91W00852.99,770,84
2019-07-18 02:23:08,N3756.91W00852.99,331,3664
2019-07-18 02:23:08,N3756.91W00852.99,640,734
2019-07-18 02:23:08,N3756.91W00852.99,650,702
2019-07-18 02:23:08,N3756.91W00852.99,760,79
2019-07-18 02:23:08,N3756.91W00852.99,770,84
2019-07-18 02:24:08,N3756.91W00852.99,331,3691
2019-07-18 02:24:08,N3756.91W00852.99,640,734
2019-07-18 02:24:08,N3756.91W00852.99,650,703
2019-07-18 02:24:08,N3756.91W00852.99,760,79
2019-07-18 02:24:08,N3756.91W00852.99,770,84
2019-07-18 02:25:08,N3756.91W00852.99,331,3717
2019-07-18 02:25:08,N3756.91W00852.99,640,733
2019-07-18 02:25:08,N3756.91W00852.99,650,702
2019-07-18 02:25:08,N3756.91W00852.99,760,79
2019-07-18 02:25:08,N3756.91W00852.99,770,84
2019-07-18 02:26:08,N3756.91W00852.99,331,3743
2019-07-18 02:26:08,N3756.91W00852.99,640,733
2019-07-18 02:26:08,N3756.91W00852.99,650,699
2019-07-18 02:26:08,N3756.91W00852.99,760,79
2019-07-18 02:26:08,N3756.91W00852.99,770,84
2019-07-18 02:27:08,N3756.91W00852.99,331,3770
2019-07-18 02:27:08,N3756.91W00852.99,640,730
2019-07-18 02:27:08,N3756.91W00852.99,650,700
2019-07-18 02:27:08,N3756.91W00852.99,760,79
2019-07-18 02:27:08,N3756.91W00852.99,770,84
2019-07-18 02:28:08,N3756.91W00852.99,331,3791
2019-07-18 02:28:08,N3756.91W00852.99,640,729
2019-07-18 02:28:08,N3756.91W00852.99,650,696
2019-07-18 02:28:08,N3756.91W00852.99,760,79
2019-07-18 02:28:08,N3756.91W00852.99,770,84
2019-07-18 02:29:09,N3756.91W00852.99,331,3817
2019-07-18 02:29:09,N3756.91W00852.99,640,736
2019-07-18 02:29:09,N3756.91W00852.99,650,703
2019-07-18 02:29:09,N3756.91W00852.99,760,79
2019-07-18 02:29:09,N3756.91W00852.99,770,84
2019-07-18 02:30:09,N3756.91W00852.99,331,3843
2019-07-18 02:30:09,N3756.91W00852.99,640,732
2019-07-18 02:30:09,N3756.91W00852.99,650,701
2019-07-18 02:30:09,N3756.91W00852.99,760,79
2019-07-18 02:30:09,N3756.91W00852.99,770,84
2019-07-18 02:31:09,N3756.91W00852.99,331,3869
2019-07-18 02:31:09,N3756.91W00852.99,640,733
2019-07-18 02:31:09,N3756.91W00852.99,650,702
2019-07-18 02:31:09,N3756.91W00852.99,760,79
2019-07-18 02:31:09,N3756.91W00852.99,770,84
2019-07-18 02:32:09,N3756.91W00852.99,331,3895
2019-07-18 02:32:09,N3756.91W00852.99,640,734
2019-07-18 02:32:09,N3756.91W00852.99,650,700
2019-07-18 02:32:09,N3756.91W00852.99,760,79
2019-07-18 02:32:09,N3756.91W00852.99,770,84
2019-07-18 02:33:09,N3756.91W00852.99,331,3920
2019-07-18 02:33:09,N3756.91W00852.99,640,731
2019-07-18 02:33:09,N3756.91W00852.99,650,702
2019-07-18 02:33:09,N3756.91W00852.99,760,79
2019-07-18 02:33:09,N3756.91W00852.99,770,84
2019-07-18 02:34:09,N3756.91W00852.99,331,3946
2019-07-18 02:34:09,N3756.91W00852.99,640,731
2019-07-18 02:34:09,N3756.91W00852.99,650,701
2019-07-18 02:34:09,N3756.91W00852.99,760,79
2019-07-18 02:34:09,N3756.91W00852.99,770,84
2019-07-18 02:35:09,N3756.91W00852.99,331,3971
2019-07-18 02:35:09,N3756.91W00852.99,640,728
2019-07-18 02:35:09,N3756.91W00852.99,650,705
2019-07-18 02:35:09,N3756.91W00852.99,760,79
2019-07-18 02:35:09,N3756.91W00852.99,770,84
2019-07-18 02:36:09,N3756.91W00852.99,331,3996
2019-07-18 02:36:09,N3756.91W00852.99,640,730
2019-07-18 02:36:09,N3756.91W00852.99,650,702
2019-07-18 02:36:09,N3756.91W00852.99,760,79
2019-07-18 02:36:09,N3756.91W00852.99,770,84
2019-07-18 02:37:09,N3756.91W00852.99,331,4021
2019-07-18 02:37:09,N3756.91W00852.99,640,730
2019-07-18 02:37:09,N3756.91W00852.99,650,702
2019-07-18 02:37:09,N3756.91W00852.99,760,79
2019-07-18 02:37:09,N3756.91W00852.99,770,84
2019-07-18 02:38:09,N3756.91W00852.99,331,4046
2019-07-18 02:38:09,N3756.91W00852.99,640,728
2019-07-18 02:38:09,N3756.91W00852.99,650,702
2019-07-18 02:38:09,N3756.91W00852.99,760,79
2019-07-18 02:38:09,N3756.91W00852.99,770,84
2019-07-18 02:39:09,N3756.91W00852.99,331,4071
2019-07-18 02:39:09,N3756.91W00852.99,640,728
2019-07-18 02:39:09,N3756.91W00852.99,650,701
2019-07-18 02:39:09,N3756.91W00852.99,760,79
2019-07-18 02:39:09,N3756.91W00852.99,770,84
2019-07-18 02:40:09,N3756.91W00852.99,331,4095
2019-07-18 02:40:09,N3756.91W00852.99,640,729
2019-07-18 02:40:09,N3756.91W00852.99,650,702
2019-07-18 02:40:09,N3756.91W00852.99,760,79
2019-07-18 02:40:09,N3756.91W00852.99,770,84
2019-07-18 02:41:09,N3756.91W00852.99,331,4120
2019-07-18 02:41:09,N3756.91W00852.99,640,730
2019-07-18 02:41:09,N3756.91W00852.99,650,701
2019-07-18 02:41:09,N3756.91W00852.99,760,79
2019-07-18 02:41:09,N3756.91W00852.99,770,84
2019-07-18 02:42:09,N3756.91W00852.99,331,4144
2019-07-18 02:42:09,N3756.91W00852.99,640,729
2019-07-18 02:42:09,N3756.91W00852.99,650,697
2019-07-18 02:42:09,N3756.91W00852.99,760,79
2019-07-18 02:42:09,N3756.91W00852.99,770,83
2019-07-18 02:43:09,N3756.91W00852.99,331,4168
2019-07-18 02:43:09,N3756.91W00852.99,640,729
2019-07-18 02:43:09,N3756.91W00852.99,650,701
2019-07-18 02:43:09,N3756.91W00852.99,760,79
2019-07-18 02:43:09,N3756.91W00852.99,770,84
2019-07-18 02:44:09,N3756.91W00852.99,331,4193
2019-07-18 02:44:09,N3756.91W00852.99,640,731
2019-07-18 02:44:09,N3756.91W00852.99,650,701
2019-07-18 02:44:09,N3756.91W00852.99,760,79
2019-07-18 02:44:09,N3756.91W00852.99,770,84
2019-07-18 02:45:09,N3756.91W00852.99,331,4217
2019-07-18 02:45:09,N3756.91W00852.99,640,732
2019-07-18 02:45:09,N3756.91W00852.99,650,701
2019-07-18 02:45:09,N3756.91W00852.99,760,79
2019-07-18 02:45:09,N3756.91W00852.99,770,84
2019-07-18 02:45:41,-,240,0
2019-07-18 02:46:09,N3756.91W00852.99,640,731
2019-07-18 02:46:09,N3756.91W00852.99,650,701
2019-07-18 02:46:09,N3756.91W00852.99,760,79
2019-07-18 02:46:09,N3756.91W00852.99,770,84
2019-07-18 02:46:13,N3756.91W00852.99,805,0
2019-07-18 02:47:09,N3756.91W00852.99,331,4264
2019-07-18 02:47:09,N3756.91W00852.99,640,730
2019-07-18 02:47:09,N3756.91W00852.99,650,699
2019-07-18 02:47:09,N3756.91W00852.99,760,79
2019-07-18 02:47:09,N3756.91W00852.99,770,84
2019-07-18 02:48:09,N3756.91W00852.99,331,4289
2019-07-18 02:48:09,N3756.91W00852.99,640,732
2019-07-18 02:48:09,N3756.91W00852.99,650,697
2019-07-18 02:48:09,N3756.91W00852.99,760,79
2019-07-18 02:48:09,N3756.91W00852.99,770,84
2019-07-18 02:49:09,N3756.91W00852.99,331,4314
2019-07-18 02:49:09,N3756.91W00852.99,640,731
2019-07-18 02:49:09,N3756.91W00852.99,650,698
2019-07-18 02:49:09,N3756.91W00852.99,760,78
2019-07-18 02:49:09,N3756.91W00852.99,770,84
2019-07-18 02:50:09,N3756.91W00852.99,331,4339
2019-07-18 02:50:09,N3756.91W00852.99,640,733
2019-07-18 02:50:09,N3756.91W00852.99,650,700
2019-07-18 02:50:09,N3756.91W00852.99,760,79
2019-07-18 02:50:09,N3756.91W00852.99,770,84
2019-07-18 02:51:09,N3756.91W00852.99,331,4364
2019-07-18 02:51:09,N3756.91W00852.99,640,732
2019-07-18 02:51:09,N3756.91W00852.99,650,698
2019-07-18 02:51:09,N3756.91W00852.99,760,79
2019-07-18 02:51:09,N3756.91W00852.99,770,84
2019-07-18 02:52:09,N3756.91W00852.99,331,4388
2019-07-18 02:52:09,N3756.91W00852.99,640,730
2019-07-18 02:52:09,N3756.91W00852.99,650,698
2019-07-18 02:52:09,N3756.91W00852.99,760,79
2019-07-18 02:52:09,N3756.91W00852.99,770,84
2019-07-18 02:53:09,N3756.91W00852.99,331,4413
2019-07-18 02:53:09,N3756.91W00852.99,640,730
2019-07-18 02:53:09,N3756.91W00852.99,650,698
2019-07-18 02:53:09,N3756.91W00852.99,760,79
2019-07-18 02:53:09,N3756.91W00852.99,770,84
2019-07-18 02:54:10,N3756.91W00852.99,331,4438
2019-07-18 02:54:10,N3756.91W00852.99,640,731
2019-07-18 02:54:10,N3756.91W00852.99,650,697
2019-07-18 02:54:10,N3756.91W00852.99,760,79
2019-07-18 02:54:10,N3756.91W00852.99,770,84
2019-07-18 02:55:10,N3756.91W00852.99,331,4462
2019-07-18 02:55:10,N3756.91W00852.99,640,732
2019-07-18 02:55:10,N3756.91W00852.99,650,698
2019-07-18 02:55:10,N3756.91W00852.99,760,79
2019-07-18 02:55:10,N3756.91W00852.99,770,84
2019-07-18 02:56:10,N3756.91W00852.99,331,4487
2019-07-18 02:56:10,N3756.91W00852.99,640,731
2019-07-18 02:56:10,N3756.91W00852.99,650,697
2019-07-18 02:56:10,N3756.91W00852.99,760,79
2019-07-18 02:56:10,N3756.91W00852.99,770,84
2019-07-18 02:57:10,N3756.91W00852.99,331,4515
2019-07-18 02:57:10,N3756.91W00852.99,640,720
2019-07-18 02:57:10,N3756.91W00852.99,650,686
2019-07-18 02:57:10,N3756.91W00852.99,760,79
2019-07-18 02:57:10,N3756.91W00852.99,770,84
2019-07-18 02:58:10,N3756.91W00852.99,331,4542
2019-07-18 02:58:10,N3756.91W00852.99,640,720
2019-07-18 02:58:10,N3756.91W00852.99,650,686
2019-07-18 02:58:10,N3756.91W00852.99,760,79
2019-07-18 02:58:10,N3756.91W00852.99,770,84
2019-07-18 02:59:10,N3756.91W00852.99,331,4570
2019-07-18 02:59:10,N3756.91W00852.99,640,719
2019-07-18 02:59:10,N3756.91W00852.99,650,688
2019-07-18 02:59:10,N3756.91W00852.99,760,79
2019-07-18 02:59:10,N3756.91W00852.99,770,84
2019-07-18 03:00:10,N3756.91W00852.99,331,4598
2019-07-18 03:00:10,N3756.91W00852.99,640,721
2019-07-18 03:00:10,N3756.91W00852.99,650,688
2019-07-18 03:00:10,N3756.91W00852.99,760,79
2019-07-18 03:00:10,N3756.91W00852.99,770,84
2019-07-18 03:01:10,N3756.91W00852.99,331,4625
2019-07-18 03:01:10,N3756.91W00852.99,640,719
2019-07-18 03:01:10,N3756.91W00852.99,650,688
2019-07-18 03:01:10,N3756.91W00852.99,760,79
2019-07-18 03:01:10,N3756.91W00852.99,770,84
2019-07-18 03:02:10,N3756.91W00852.99,331,4652
2019-07-18 03:02:10,N3756.91W00852.99,640,719
2019-07-18 03:02:10,N3756.91W00852.99,650,692
2019-07-18 03:02:10,N3756.91W00852.99,760,79
2019-07-18 03:02:10,N3756.91W00852.99,770,84
2019-07-18 03:03:10,N3756.91W00852.99,331,4679
2019-07-18 03:03:10,N3756.91W00852.99,640,720
2019-07-18 03:03:10,N3756.91W00852.99,650,690
2019-07-18 03:03:10,N3756.91W00852.99,760,79
2019-07-18 03:03:10,N3756.91W00852.99,770,84
2019-07-18 03:04:10,N3756.91W00852.99,331,4705
2019-07-18 03:04:10,N3756.91W00852.99,640,717
2019-07-18 03:04:10,N3756.91W00852.99,650,687
2019-07-18 03:04:10,N3756.91W00852.99,760,79
2019-07-18 03:04:10,N3756.91W00852.99,770,84
2019-07-18 03:05:10,N3756.91W00852.99,331,4732
2019-07-18 03:05:10,N3756.91W00852.99,640,717
2019-07-18 03:05:10,N3756.91W00852.99,650,688
2019-07-18 03:05:10,N3756.91W00852.99,760,79
2019-07-18 03:05:10,N3756.91W00852.99,770,84
2019-07-18 03:06:10,N3756.91W00852.99,331,4754
2019-07-18 03:06:10,N3756.91W00852.99,640,717
2019-07-18 03:06:10,N3756.91W00852.99,650,688
2019-07-18 03:06:10,N3756.91W00852.99,760,79
2019-07-18 03:06:10,N3756.91W00852.99,770,84
2019-07-18 03:07:10,N3756.91W00852.99,331,4780
2019-07-18 03:07:10,N3756.91W00852.99,640,717
2019-07-18 03:07:10,N3756.91W00852.99,650,689
2019-07-18 03:07:10,N3756.91W00852.99,760,79
2019-07-18 03:07:10,N3756.91W00852.99,770,84
2019-07-18 03:08:10,N3756.91W00852.99,331,4806
2019-07-18 03:08:10,N3756.91W00852.99,640,720
2019-07-18 03:08:10,N3756.91W00852.99,650,690
2019-07-18 03:08:10,N3756.91W00852.99,760,79
2019-07-18 03:08:10,N3756.91W00852.99,770,84
2019-07-18 03:09:10,N3756.91W00852.99,331,4832
2019-07-18 03:09:10,N3756.91W00852.99,640,718
2019-07-18 03:09:10,N3756.91W00852.99,650,690
2019-07-18 03:09:10,N3756.91W00852.99,760,79
2019-07-18 03:09:10,N3756.91W00852.99,770,84
2019-07-18 03:10:10,N3756.91W00852.99,331,4857
2019-07-18 03:10:10,N3756.91W00852.99,640,720
2019-07-18 03:10:10,N3756.91W00852.99,650,690
2019-07-18 03:10:10,N3756.91W00852.99,760,79
2019-07-18 03:10:10,N3756.91W00852.99,770,84
2019-07-18 03:11:10,N3756.91W00852.99,331,4883
2019-07-18 03:11:10,N3756.91W00852.99,640,718
2019-07-18 03:11:10,N3756.91W00852.99,650,689
2019-07-18 03:11:10,N3756.91W00852.99,760,79
2019-07-18 03:11:10,N3756.91W00852.99,770,84
2019-07-18 03:12:10,N3756.91W00852.99,331,4908
2019-07-18 03:12:10,N3756.91W00852.99,640,718
2019-07-18 03:12:10,N3756.91W00852.99,650,689
2019-07-18 03:12:10,N3756.91W00852.99,760,79
2019-07-18 03:12:10,N3756.91W00852.99,770,84
2019-07-18 03:13:10,N3756.91W00852.99,331,4933
2019-07-18 03:13:10,N3756.91W00852.99,640,727
2019-07-18 03:13:10,N3756.91W00852.99,650,690
2019-07-18 03:13:10,N3756.91W00852.99,760,80
2019-07-18 03:13:10,N3756.91W00852.99,770,84
2019-07-18 03:14:10,N3756.91W00852.99,331,4958
2019-07-18 03:14:10,N3756.91W00852.99,640,724
2019-07-18 03:14:10,N3756.91W00852.99,650,690
2019-07-18 03:14:10,N3756.91W00852.99,760,79
2019-07-18 03:14:10,N3756.91W00852.99,770,84
2019-07-18 03:15:10,N3756.91W00852.99,331,4983
2019-07-18 03:15:10,N3756.91W00852.99,640,722
2019-07-18 03:15:10,N3756.91W00852.99,650,690
2019-07-18 03:15:10,N3756.91W00852.99,760,79
2019-07-18 03:15:10,N3756.91W00852.99,770,84
2019-07-18 03:16:10,N3756.91W00852.99,331,5007
2019-07-18 03:16:10,N3756.91W00852.99,640,721
2019-07-18 03:16:10,N3756.91W00852.99,650,689
2019-07-18 03:16:10,N3756.91W00852.99,760,79
2019-07-18 03:16:10,N3756.91W00852.99,770,84
2019-07-18 03:16:13,-,240,0
2019-07-18 03:16:45,N3756.91W00852.99,805,0
2019-07-18 03:17:10,N3756.91W00852.99,331,5031
2019-07-18 03:17:10,N3756.91W00852.99,640,722
2019-07-18 03:17:10,N3756.91W00852.99,650,688
2019-07-18 03:17:10,N3756.91W00852.99,760,79
2019-07-18 03:17:10,N3756.91W00852.99,770,84
2019-07-18 03:18:10,N3756.91W00852.99,331,5057
2019-07-18 03:18:10,N3756.91W00852.99,640,723
2019-07-18 03:18:10,N3756.91W00852.99,650,688
2019-07-18 03:18:10,N3756.91W00852.99,760,79
2019-07-18 03:18:10,N3756.91W00852.99,770,84
2019-07-18 03:19:11,N3756.91W00852.99,331,5080
2019-07-18 03:19:11,N3756.91W00852.99,640,723
2019-07-18 03:19:11,N3756.91W00852.99,650,688
2019-07-18 03:19:11,N3756.91W00852.99,760,79
2019-07-18 03:19:11,N3756.91W00852.99,770,84
2019-07-18 03:20:11,N3756.91W00852.99,331,5104
2019-07-18 03:20:11,N3756.91W00852.99,640,736
2019-07-18 03:20:11,N3756.91W00852.99,650,702
2019-07-18 03:20:11,N3756.91W00852.99,760,79
2019-07-18 03:20:11,N3756.91W00852.99,770,84
2019-07-18 03:21:11,N3756.91W00852.99,331,5127
2019-07-18 03:21:11,N3756.91W00852.99,640,737
2019-07-18 03:21:11,N3756.91W00852.99,650,704
2019-07-18 03:21:11,N3756.91W00852.99,760,79
2019-07-18 03:21:11,N3756.91W00852.99,770,84
2019-07-18 03:22:11,N3756.91W00852.99,331,5151
2019-07-18 03:22:11,N3756.91W00852.99,640,738
2019-07-18 03:22:11,N3756.91W00852.99,650,705
2019-07-18 03:22:11,N3756.91W00852.99,760,79
2019-07-18 03:22:11,N3756.91W00852.99,770,84
2019-07-18 03:23:11,N3756.91W00852.99,331,5174
2019-07-18 03:23:11,N3756.91W00852.99,640,737
2019-07-18 03:23:11,N3756.91W00852.99,650,704
2019-07-18 03:23:11,N3756.91W00852.99,760,79
2019-07-18 03:23:11,N3756.91W00852.99,770,84
2019-07-18 03:24:11,N3756.91W00852.99,331,5198
2019-07-18 03:24:11,N3756.91W00852.99,640,737
2019-07-18 03:24:11,N3756.91W00852.99,650,704
2019-07-18 03:24:11,N3756.91W00852.99,760,79
2019-07-18 03:24:11,N3756.91W00852.99,770,84
2019-07-18 03:25:11,N3756.91W00852.99,331,5221
2019-07-18 03:25:11,N3756.91W00852.99,640,737
2019-07-18 03:25:11,N3756.91W00852.99,650,705
2019-07-18 03:25:11,N3756.91W00852.99,760,79
2019-07-18 03:25:11,N3756.91W00852.99,770,84
2019-07-18 03:26:11,N3756.91W00852.99,331,5245
2019-07-18 03:26:11,N3756.91W00852.99,640,738
2019-07-18 03:26:11,N3756.91W00852.99,650,705
2019-07-18 03:26:11,N3756.91W00852.99,760,79
2019-07-18 03:26:11,N3756.91W00852.99,770,84
2019-07-18 03:27:11,N3756.91W00852.99,331,5268
2019-07-18 03:27:11,N3756.91W00852.99,640,737
2019-07-18 03:27:11,N3756.91W00852.99,650,705
2019-07-18 03:27:11,N3756.91W00852.99,760,79
2019-07-18 03:27:11,N3756.91W00852.99,770,84
2019-07-18 03:28:11,N3756.91W00852.99,331,5291
2019-07-18 03:28:11,N3756.91W00852.99,640,740
2019-07-18 03:28:11,N3756.91W00852.99,650,705
2019-07-18 03:28:11,N3756.91W00852.99,760,79
2019-07-18 03:28:11,N3756.91W00852.99,770,84
2019-07-18 03:29:11,N3756.91W00852.99,331,5315
2019-07-18 03:29:11,N3756.91W00852.99,640,737
2019-07-18 03:29:11,N3756.91W00852.99,650,705
2019-07-18 03:29:11,N3756.91W00852.99,760,79
2019-07-18 03:29:11,N3756.91W00852.99,770,84
2019-07-18 03:30:11,N3756.91W00852.99,331,5338
2019-07-18 03:30:11,N3756.91W00852.99,640,736
2019-07-18 03:30:11,N3756.91W00852.99,650,704
2019-07-18 03:30:11,N3756.91W00852.99,760,79
2019-07-18 03:30:11,N3756.91W00852.99,770,84
2019-07-18 03:31:11,N3756.91W00852.99,331,5361
2019-07-18 03:31:11,N3756.91W00852.99,640,733
2019-07-18 03:31:11,N3756.91W00852.99,650,706
2019-07-18 03:31:11,N3756.91W00852.99,760,79
2019-07-18 03:31:11,N3756.91W00852.99,770,84
2019-07-18 03:32:11,N3756.91W00852.99,331,5384
2019-07-18 03:32:11,N3756.91W00852.99,640,730
2019-07-18 03:32:11,N3756.91W00852.99,650,705
2019-07-18 03:32:11,N3756.91W00852.99,760,78
2019-07-18 03:32:11,N3756.91W00852.99,770,84
2019-07-18 03:33:11,N3756.91W00852.99,331,5407
2019-07-18 03:33:11,N3756.91W00852.99,640,724
2019-07-18 03:33:11,N3756.91W00852.99,650,702
2019-07-18 03:33:11,N3756.91W00852.99,760,78
2019-07-18 03:33:11,N3756.91W00852.99,770,83
2019-07-18 03:34:11,N3756.91W00852.99,331,5430
2019-07-18 03:34:11,N3756.91W00852.99,640,724
2019-07-18 03:34:11,N3756.91W00852.99,650,696
2019-07-18 03:34:11,N3756.91W00852.99,760,78
2019-07-18 03:34:11,N3756.91W00852.99,770,83
2019-07-18 03:35:11,N3756.91W00852.99,331,5453
2019-07-18 03:35:11,N3756.91W00852.99,640,724
2019-07-18 03:35:11,N3756.91W00852.99,650,697
2019-07-18 03:35:11,N3756.91W00852.99,760,78
2019-07-18 03:35:11,N3756.91W00852.99,770,83
2019-07-18 03:36:11,N3756.91W00852.99,331,5476
2019-07-18 03:36:11,N3756.91W00852.99,640,724
2019-07-18 03:36:11,N3756.91W00852.99,650,696
2019-07-18 03:36:11,N3756.91W00852.99,760,78
2019-07-18 03:36:11,N3756.91W00852.99,770,83
2019-07-18 03:37:11,N3756.91W00852.99,331,5499
2019-07-18 03:37:11,N3756.91W00852.99,640,725
2019-07-18 03:37:11,N3756.91W00852.99,650,696
2019-07-18 03:37:11,N3756.91W00852.99,760,78
2019-07-18 03:37:11,N3756.91W00852.99,770,83
2019-07-18 03:38:11,N3756.91W00852.99,331,5522
2019-07-18 03:38:11,N3756.91W00852.99,640,729
2019-07-18 03:38:11,N3756.91W00852.99,650,701
2019-07-18 03:38:11,N3756.91W00852.99,760,78
2019-07-18 03:38:11,N3756.91W00852.99,770,83
2019-07-18 03:39:11,N3756.91W00852.99,331,5544
2019-07-18 03:39:11,N3756.91W00852.99,640,725
2019-07-18 03:39:11,N3756.91W00852.99,650,695
2019-07-18 03:39:11,N3756.91W00852.99,760,78
2019-07-18 03:39:11,N3756.91W00852.99,770,83
2019-07-18 03:40:11,N3756.91W00852.99,331,5567
2019-07-18 03:40:11,N3756.91W00852.99,640,726
2019-07-18 03:40:11,N3756.91W00852.99,650,698
2019-07-18 03:40:11,N3756.91W00852.99,760,78
2019-07-18 03:40:11,N3756.91W00852.99,770,83
2019-07-18 03:41:11,N3756.91W00852.99,331,5589
2019-07-18 03:41:11,N3756.91W00852.99,640,726
2019-07-18 03:41:11,N3756.91W00852.99,650,698
2019-07-18 03:41:11,N3756.91W00852.99,760,78
2019-07-18 03:41:11,N3756.91W00852.99,770,83
2019-07-18 03:42:11,N3756.91W00852.99,331,5612
2019-07-18 03:42:11,N3756.91W00852.99,640,728
2019-07-18 03:42:11,N3756.91W00852.99,650,700
2019-07-18 03:42:11,N3756.91W00852.99,760,78
2019-07-18 03:42:11,N3756.91W00852.99,770,83
2019-07-18 03:43:11,N3756.91W00852.99,331,5634
2019-07-18 03:43:11,N3756.91W00852.99,640,727
2019-07-18 03:43:11,N3756.91W00852.99,650,699
2019-07-18 03:43:11,N3756.91W00852.99,760,78
2019-07-18 03:43:11,N3756.91W00852.99,770,83
2019-07-18 03:44:11,N3756.91W00852.99,331,5656
2019-07-18 03:44:11,N3756.91W00852.99,640,726
2019-07-18 03:44:11,N3756.91W00852.99,650,699
2019-07-18 03:44:11,N3756.91W00852.99,760,78
2019-07-18 03:44:11,N3756.91W00852.99,770,83
2019-07-18 03:45:12,N3756.91W00852.99,331,5675
2019-07-18 03:45:12,N3756.91W00852.99,640,727
2019-07-18 03:45:12,N3756.91W00852.99,650,698
2019-07-18 03:45:12,N3756.91W00852.99,760,78
2019-07-18 03:45:12,N3756.91W00852.99,770,83
2019-07-18 03:46:12,N3756.91W00852.99,331,5697
2019-07-18 03:46:12,N3756.91W00852.99,640,727
2019-07-18 03:46:12,N3756.91W00852.99,650,698
2019-07-18 03:46:12,N3756.91W00852.99,760,78
2019-07-18 03:46:12,N3756.91W00852.99,770,83
2019-07-18 03:46:45,-,240,0
2019-07-18 03:47:12,N3756.91W00852.99,640,726
2019-07-18 03:47:12,N3756.91W00852.99,650,698
2019-07-18 03:47:12,N3756.91W00852.99,760,78
2019-07-18 03:47:12,N3756.91W00852.99,770,83
2019-07-18 03:47:16,N3756.91W00852.99,805,0
2019-07-18 03:48:12,N3756.91W00852.99,331,5741
