DateTime,GpsPos,EventNumber,Data
2019-06-30 23:38:23,-,240,0
2019-06-30 23:38:34,N4120.24E00209.17,640,712
2019-06-30 23:38:34,N4120.24E00209.17,650,681
2019-06-30 23:38:34,N4120.24E00209.17,760,80
2019-06-30 23:38:34,N4120.24E00209.17,770,85
2019-06-30 23:38:55,N4120.24E00209.17,805,0
2019-06-30 23:39:34,N4120.24E00209.17,331,3103
2019-06-30 23:39:34,N4120.24E00209.17,640,713
2019-06-30 23:39:34,N4120.24E00209.17,650,683
2019-06-30 23:39:34,N4120.24E00209.17,760,80
2019-06-30 23:39:34,N4120.24E00209.17,770,85
2019-06-30 23:40:34,N4120.24E00209.17,331,3128
2019-06-30 23:40:34,N4120.24E00209.17,640,714
2019-06-30 23:40:34,N4120.24E00209.17,650,683
2019-06-30 23:40:34,N4120.24E00209.17,760,80
2019-06-30 23:40:34,N4120.24E00209.17,770,85
2019-06-30 23:41:34,N4120.25E00209.17,331,3154
2019-06-30 23:41:34,N4120.25E00209.17,640,714
2019-06-30 23:41:34,N4120.25E00209.17,650,684
2019-06-30 23:41:34,N4120.25E00209.17,760,80
2019-06-30 23:41:34,N4120.25E00209.17,770,85
2019-06-30 23:42:34,N4120.24E00209.17,331,3179
2019-06-30 23:42:34,N4120.24E00209.17,640,713
2019-06-30 23:42:34,N4120.24E00209.17,650,685
2019-06-30 23:42:34,N4120.24E00209.17,760,80
2019-06-30 23:42:34,N4120.24E00209.17,770,85
2019-06-30 23:43:34,N4120.25E00209.17,331,3205
2019-06-30 23:43:34,N4120.25E00209.17,640,711
2019-06-30 23:43:34,N4120.25E00209.17,650,684
2019-06-30 23:43:34,N4120.25E00209.17,760,80
2019-06-30 23:43:34,N4120.25E00209.17,770,85
2019-06-30 23:44:34,N4120.25E00209.17,331,3227
2019-06-30 23:44:34,N4120.25E00209.17,640,712
2019-06-30 23:44:34,N4120.25E00209.17,650,683
2019-06-30 23:44:34,N4120.25E00209.17,760,80
2019-06-30 23:44:34,N4120.25E00209.17,770,85
2019-06-30 23:45:34,N4120.25E00209.17,331,3247
2019-06-30 23:45:34,N4120.25E00209.17,640,710
2019-06-30 23:45:34,N4120.25E00209.17,650,683
2019-06-30 23:45:34,N4120.25E00209.17,760,80
2019-06-30 23:45:34,N4120.25E00209.17,770,85
2019-06-30 23:46:34,N4120.25E00209.17,331,3268
2019-06-30 23:46:34,N4120.25E00209.17,640,720
2019-06-30 23:46:34,N4120.25E00209.17,650,683
2019-06-30 23:46:34,N4120.25E00209.17,760,81
2019-06-30 23:46:34,N4120.25E00209.17,770,85
2019-06-30 23:47:34,N4120.24E00209.17,331,3288
2019-06-30 23:47:34,N4120.24E00209.17,640,720
2019-06-30 23:47:34,N4120.24E00209.17,650,683
2019-06-30 23:47:34,N4120.24E00209.17,760,81
2019-06-30 23:47:34,N4120.24E00209.17,770,85
2019-06-30 23:48:34,N4120.25E00209.17,331,3304
2019-06-30 23:48:34,N4120.25E00209.17,640,719
2019-06-30 23:48:34,N4120.25E00209.17,650,683
2019-06-30 23:48:34,N4120.25E00209.17,760,81
2019-06-30 23:48:34,N4120.25E00209.17,770,85
2019-06-30 23:49:34,N4120.25E00209.17,331,3324
2019-06-30 23:49:34,N4120.25E00209.17,640,719
2019-06-30 23:49:34,N4120.25E00209.17,650,683
2019-06-30 23:49:34,N4120.25E00209.17,760,81
2019-06-30 23:49:34,N4120.25E00209.17,770,85
2019-06-30 23:50:34,N4120.25E00209.17,331,3343
2019-06-30 23:50:34,N4120.25E00209.17,640,718
2019-06-30 23:50:34,N4120.25E00209.17,650,681
2019-06-30 23:50:34,N4120.25E00209.17,760,81
2019-06-30 23:50:34,N4120.25E00209.17,770,85
2019-06-30 23:51:34,N4120.25E00209.17,331,3362
2019-06-30 23:51:34,N4120.25E00209.17,640,719
2019-06-30 23:51:34,N4120.25E00209.17,650,686
2019-06-30 23:51:34,N4120.25E00209.17,760,81
2019-06-30 23:51:34,N4120.25E00209.17,770,85
2019-06-30 23:52:34,N4120.25E00209.17,331,3381
2019-06-30 23:52:34,N4120.25E00209.17,640,718
2019-06-30 23:52:34,N4120.25E00209.17,650,690
2019-06-30 23:52:34,N4120.25E00209.17,760,81
2019-06-30 23:52:34,N4120.25E00209.17,770,86
2019-06-30 23:53:34,N4120.25E00209.17,331,3399
2019-06-30 23:53:34,N4120.25E00209.17,640,717
2019-06-30 23:53:34,N4120.25E00209.17,650,690
2019-06-30 23:53:34,N4120.25E00209.17,760,81
2019-06-30 23:53:34,N4120.25E00209.17,770,86
2019-06-30 23:54:35,N4120.24E00209.17,331,3415
2019-06-30 23:54:35,N4120.24E00209.17,640,718
2019-06-30 23:54:35,N4120.24E00209.17,650,690
2019-06-30 23:54:35,N4120.24E00209.17,760,81
2019-06-30 23:54:35,N4120.24E00209.17,770,86
2019-06-30 23:55:35,N4120.25E00209.17,331,3430
2019-06-30 23:55:35,N4120.25E00209.17,640,718
2019-06-30 23:55:35,N4120.25E00209.17,650,689
2019-06-30 23:55:35,N4120.25E00209.17,760,81
2019-06-30 23:55:35,N4120.25E00209.17,770,86
2019-06-30 23:56:35,N4120.24E00209.17,331,3444
2019-06-30 23:56:35,N4120.24E00209.17,640,717
2019-06-30 23:56:35,N4120.24E00209.17,650,686
2019-06-30 23:56:35,N4120.24E00209.17,760,81
2019-06-30 23:56:35,N4120.24E00209.17,770,86
2019-06-30 23:57:35,N4120.24E00209.17,331,3458
2019-06-30 23:57:35,N4120.24E00209.17,640,718
2019-06-30 23:57:35,N4120.24E00209.17,650,687
2019-06-30 23:57:35,N4120.24E00209.17,760,81
2019-06-30 23:57:35,N4120.24E00209.17,770,86
2019-06-30 23:58:35,N4120.25E00209.17,331,3472
2019-06-30 23:58:35,N4120.25E00209.17,640,717
2019-06-30 23:58:35,N4120.25E00209.17,650,686
2019-06-30 23:58:35,N4120.25E00209.17,760,81
2019-06-30 23:58:35,N4120.25E00209.17,770,86
2019-06-30 23:59:18,-,240,0
2019-06-30 23:59:35,N4120.24E00209.17,640,714
2019-06-30 23:59:35,N4120.24E00209.17,650,683
2019-06-30 23:59:35,N4120.24E00209.17,760,81
2019-06-30 23:59:35,N4120.24E00209.17,770,86
2019-06-30 23:59:50,N4120.25E00209.17,805,0
2019-07-01 00:00:35,N4120.25E00209.17,331,3504
2019-07-01 00:00:35,N4120.25E00209.17,640,720
2019-07-01 00:00:35,N4120.25E00209.17,650,688
2019-07-01 00:00:35,N4120.25E00209.17,760,81
2019-07-01 00:00:35,N4120.25E00209.17,770,86
2019-07-01 00:01:35,N4120.25E00209.17,331,3524
2019-07-01 00:01:35,N4120.25E00209.17,640,720
2019-07-01 00:01:35,N4120.25E00209.17,650,688
2019-07-01 00:01:35,N4120.25E00209.17,760,81
2019-07-01 00:01:35,N4120.25E00209.17,770,86
2019-07-01 00:02:35,N4120.24E00209.17,331,3543
2019-07-01 00:02:35,N4120.24E00209.17,640,720
2019-07-01 00:02:35,N4120.24E00209.17,650,688
2019-07-01 00:02:35,N4120.24E00209.17,760,81
2019-07-01 00:02:35,N4120.24E00209.17,770,86
2019-07-01 00:03:35,N4120.24E00209.17,331,3562
2019-07-01 00:03:35,N4120.24E00209.17,640,722
2019-07-01 00:03:35,N4120.24E00209.17,650,689
2019-07-01 00:03:35,N4120.24E00209.17,760,81
2019-07-01 00:03:35,N4120.24E00209.17,770,86
2019-07-01 00:04:35,N4120.25E00209.17,331,3577
2019-07-01 00:04:35,N4120.25E00209.17,640,722
2019-07-01 00:04:35,N4120.25E00209.17,650,688
2019-07-01 00:04:35,N4120.25E00209.17,760,81
2019-07-01 00:04:35,N4120.25E00209.17,770,86
2019-07-01 00:05:35,N4120.25E00209.17,331,3593
2019-07-01 00:05:35,N4120.25E00209.17,640,721
2019-07-01 00:05:35,N4120.25E00209.17,650,687
2019-07-01 00:05:35,N4120.25E00209.17,760,81
2019-07-01 00:05:35,N4120.25E00209.17,770,86
2019-07-01 00:06:35,N4120.24E00209.17,331,3608
2019-07-01 00:06:35,N4120.24E00209.17,640,721
2019-07-01 00:06:35,N4120.24E00209.17,650,689
2019-07-01 00:06:35,N4120.24E00209.17,760,81
2019-07-01 00:06:35,N4120.24E00209.17,770,86
2019-07-01 00:07:35,N4120.24E00209.17,331,3627
2019-07-01 00:07:35,N4120.24E00209.17,640,718
2019-07-01 00:07:35,N4120.24E00209.17,650,686
2019-07-01 00:07:35,N4120.24E00209.17,760,81
2019-07-01 00:07:35,N4120.24E00209.17,770,86
2019-07-01 00:08:35,N4120.24E00209.17,331,3648
2019-07-01 00:08:35,N4120.24E00209.17,640,717
2019-07-01 00:08:35,N4120.24E00209.17,650,685
2019-07-01 00:08:35,N4120.24E00209.17,760,81
2019-07-01 00:08:35,N4120.24E00209.17,770,86
2019-07-01 00:09:35,N4120.24E00209.17,331,3669
2019-07-01 00:09:35,N4120.24E00209.17,640,717
2019-07-01 00:09:35,N4120.24E00209.17,650,685
2019-07-01 00:09:35,N4120.24E00209.17,760,81
2019-07-01 00:09:35,N4120.24E00209.17,770,86
2019-07-01 00:10:35,N4120.24E00209.17,331,3689
2019-07-01 00:10:35,N4120.24E00209.17,640,715
2019-07-01 00:10:35,N4120.24E00209.17,650,685
2019-07-01 00:10:35,N4120.24E00209.17,760,81
2019-07-01 00:10:35,N4120.24E00209.17,770,86
2019-07-01 00:11:35,N4120.24E00209.17,331,3710
2019-07-01 00:11:35,N4120.24E00209.17,640,715
2019-07-01 00:11:35,N4120.24E00209.17,650,686
2019-07-01 00:11:35,N4120.24E00209.17,760,81
2019-07-01 00:11:35,N4120.24E00209.17,770,86
2019-07-01 00:12:35,N4120.25E00209.17,331,3730
2019-07-01 00:12:35,N4120.25E00209.17,640,715
2019-07-01 00:12:35,N4120.25E00209.17,650,686
2019-07-01 00:12:35,N4120.25E00209.17,760,81
2019-07-01 00:12:35,N4120.25E00209.17,770,86
2019-07-01 00:13:35,N4120.24E00209.17,331,3749
2019-07-01 00:13:35,N4120.24E00209.17,640,713
2019-07-01 00:13:35,N4120.24E00209.17,650,684
2019-07-01 00:13:35,N4120.24E00209.17,760,81
2019-07-01 00:13:35,N4120.24E00209.17,770,86
2019-07-01 00:14:35,N4120.25E00209.17,331,3768
2019-07-01 00:14:35,N4120.25E00209.17,640,713
2019-07-01 00:14:35,N4120.25E00209.17,650,684
2019-07-01 00:14:35,N4120.25E00209.17,760,81
2019-07-01 00:14:35,N4120.25E00209.17,770,86
2019-07-01 00:15:35,N4120.25E00209.17,331,3787
2019-07-01 00:15:35,N4120.25E00209.17,640,712
2019-07-01 00:15:35,N4120.25E00209.17,650,685
2019-07-01 00:15:35,N4120.25E00209.17,760,81
2019-07-01 00:15:35,N4120.25E00209.17,770,86
2019-07-01 00:16:35,N4120.25E00209.17,331,3806
2019-07-01 00:16:35,N4120.25E00209.17,640,712
2019-07-01 00:16:35,N4120.25E00209.17,650,685
2019-07-01 00:16:35,N4120.25E00209.17,760,81
2019-07-01 00:16:35,N4120.25E00209.17,770,86
2019-07-01 00:17:20,-,240,0
2019-07-01 00:17:35,N4120.25E00209.17,640,709
2019-07-01 00:17:35,N4120.25E00209.17,650,682
2019-07-01 00:17:35,N4120.25E00209.17,760,81
2019-07-01 00:17:35,N4120.25E00209.17,770,86
2019-07-01 00:17:51,N4120.25E00209.17,805,0
2019-07-01 00:18:35,N4120.25E00209.17,331,3842
2019-07-01 00:18:35,N4120.25E00209.17,640,710
2019-07-01 00:18:35,N4120.25E00209.17,650,684
2019-07-01 00:18:35,N4120.25E00209.17,760,81
2019-07-01 00:18:35,N4120.25E00209.17,770,86
2019-07-01 00:19:35,N4120.25E00209.17,331,3863
2019-07-01 00:19:35,N4120.25E00209.17,640,709
2019-07-01 00:19:35,N4120.25E00209.17,650,684
2019-07-01 00:19:35,N4120.25E00209.17,760,81
2019-07-01 00:19:35,N4120.25E00209.17,770,86
2019-07-01 00:20:36,N4120.25E00209.17,331,3883
2019-07-01 00:20:36,N4120.25E00209.17,640,712
2019-07-01 00:20:36,N4120.25E00209.17,650,685
2019-07-01 00:20:36,N4120.25E00209.17,760,81
2019-07-01 00:20:36,N4120.25E00209.17,770,86
2019-07-01 00:21:36,N4120.25E00209.17,331,3903
2019-07-01 00:21:36,N4120.25E00209.17,640,714
2019-07-01 00:21:36,N4120.25E00209.17,650,687
2019-07-01 00:21:36,N4120.25E00209.17,760,81
2019-07-01 00:21:36,N4120.25E00209.17,770,86
2019-07-01 00:22:36,N4120.25E00209.17,331,3923
2019-07-01 00:22:36,N4120.25E00209.17,640,714
2019-07-01 00:22:36,N4120.25E00209.17,650,687
2019-07-01 00:22:36,N4120.25E00209.17,760,81
2019-07-01 00:22:36,N4120.25E00209.17,770,86
2019-07-01 00:23:36,N4120.25E00209.17,331,3943
2019-07-01 00:23:36,N4120.25E00209.17,640,715
2019-07-01 00:23:36,N4120.25E00209.17,650,686
2019-07-01 00:23:36,N4120.25E00209.17,760,81
2019-07-01 00:23:36,N4120.25E00209.17,770,86
2019-07-01 00:24:36,N4120.25E00209.17,331,3962
2019-07-01 00:24:36,N4120.25E00209.17,640,715
2019-07-01 00:24:36,N4120.25E00209.17,650,686
2019-07-01 00:24:36,N4120.25E00209.17,760,81
2019-07-01 00:24:36,N4120.25E00209.17,770,86
2019-07-01 00:25:36,N4120.25E00209.17,331,3981
2019-07-01 00:25:36,N4120.25E00209.17,640,715
2019-07-01 00:25:36,N4120.25E00209.17,650,685
2019-07-01 00:25:36,N4120.25E00209.17,760,81
2019-07-01 00:25:36,N4120.25E00209.17,770,86
2019-07-01 00:26:36,N4120.25E00209.17,331,3996
2019-07-01 00:26:36,N4120.25E00209.17,640,715
2019-07-01 00:26:36,N4120.25E00209.17,650,685
2019-07-01 00:26:36,N4120.25E00209.17,760,81
2019-07-01 00:26:36,N4120.25E00209.17,770,86
2019-07-01 00:27:36,N4120.25E00209.17,331,4014
