DateTime,GpsPos,EventNumber,Data,Team
2019-06-23 08:56:09,N3709.66W00653.95,650,749,Team Tosca
2019-06-23 08:56:09,N3709.66W00653.95,760,71,Team Tosca
2019-06-23 08:56:09,N3709.66W00653.95,770,74,Team Tosca
2019-06-23 08:57:09,N3709.66W00653.95,331,557,Team Tosca
2019-06-23 08:57:09,N3709.66W00653.95,640,753,Team Tosca
2019-06-23 08:57:09,N3709.66W00653.95,650,751,Team Tosca
2019-06-23 08:57:09,N3709.66W00653.95,760,71,Team Tosca
2019-06-23 08:57:09,N3709.66W00653.95,770,74,Team Tosca
2019-06-23 08:58:09,N3709.66W00653.95,331,571,Team Tosca
2019-06-23 08:58:09,N3709.66W00653.95,640,755,Team Tosca
2019-06-23 08:58:09,N3709.66W00653.95,650,753,Team Tosca
2019-06-23 08:58:09,N3709.66W00653.95,760,71,Team Tosca
2019-06-23 08:58:09,N3709.66W00653.95,770,74,Team Tosca
2019-06-23 08:59:09,N3709.66W00653.95,331,584,Team Tosca
2019-06-23 08:59:09,N3709.66W00653.95,640,755,Team Tosca
2019-06-23 08:59:09,N3709.66W00653.95,650,752,Team Tosca
2019-06-23 08:59:09,N3709.66W00653.95,760,72,Team Tosca
2019-06-23 08:59:09,N3709.66W00653.95,770,74,Team Tosca
2019-06-23 09:00:09,N3709.66W00653.95,331,597,Team Tosca
2019-06-23 09:00:09,N3709.66W00653.95,640,764,Team Tosca
2019-06-23 09:00:09,N3709.66W00653.95,650,756,Team Tosca
2019-06-23 09:00:09,N3709.66W00653.95,760,72,Team Tosca
2019-06-23 09:00:09,N3709.66W00653.95,770,74,Team Tosca
2019-06-23 09:01:09,N3709.66W00653.95,331,610,Team Tosca
2019-06-23 09:01:09,N3709.66W00653.95,640,761,Team Tosca
2019-06-23 09:01:09,N3709.66W00653.95,650,757,Team Tosca
2019-06-23 09:01:09,N3709.66W00653.95,760,72,Team Tosca
2019-06-23 09:01:09,N3709.66W00653.95,770,74,Team Tosca
2019-06-23 09:02:09,N3709.66W00653.95,331,623,Team Tosca
2019-06-23 09:02:09,N3709.66W00653.95,640,764,Team Tosca
2019-06-23 09:02:09,N3709.66W00653.95,650,759,Team Tosca
2019-06-23 09:02:09,N3709.66W00653.95,760,72,Team Tosca
2019-06-23 09:02:09,N3709.66W00653.95,770,74,Team Tosca
2019-06-23 09:03:09,N3709.66W00653.95,331,635,Team Tosca
2019-06-23 09:03:09,N3709.66W00653.95,640,757,Team Tosca
2019-06-23 09:03:09,N3709.66W00653.95,650,758,Team Tosca
2019-06-23 09:03:09,N3709.66W00653.95,760,72,Team Tosca
2019-06-23 09:03:09,N3709.66W00653.95,770,74,Team Tosca
2019-06-23 09:04:09,N3709.66W00653.95,331,648,Team Tosca
2019-06-23 09:04:09,N3709.66W00653.95,640,762,Team Tosca
2019-06-23 09:04:09,N3709.66W00653.95,650,756,Team Tosca
2019-06-23 09:04:09,N3709.66W00653.95,760,72,Team Tosca
2019-06-23 09:04:09,N3709.66W00653.95,770,74,Team Tosca
2019-06-23 09:05:09,N3709.66W00653.95,331,661,Team Tosca
2019-06-23 09:05:09,N3709.66W00653.95,640,762,Team Tosca
2019-06-23 09:05:09,N3709.66W00653.95,650,756,Team Tosca
2019-06-23 09:05:09,N3709.66W00653.95,760,72,Team Tosca
2019-06-23 09:05:09,N3709.66W00653.95,770,74,Team Tosca
2019-06-23 09:06:09,N3709.66W00653.95,331,674,Team Tosca
2019-06-23 09:06:09,N3709.66W00653.95,640,769,Team Tosca
2019-06-23 09:06:09,N3709.66W00653.95,650,759,Team Tosca
2019-06-23 09:06:09,N3709.66W00653.95,760,72,Team Tosca
2019-06-23 09:06:09,N3709.66W00653.95,770,74,Team Tosca
2019-06-23 09:07:09,N3709.66W00653.95,331,686,Team Tosca
2019-06-23 09:07:09,N3709.66W00653.95,640,757,Team Tosca
2019-06-23 09:07:09,N3709.66W00653.95,650,756,Team Tosca
2019-06-23 09:07:09,N3709.66W00653.95,760,72,Team Tosca
2019-06-23 09:07:09,N3709.66W00653.95,770,74,Team Tosca
2019-06-23 09:07:33,-,250,0,Team Tosca
2019-06-23 09:08:09,N3709.66W00653.95,640,848,Team Tosca
2019-06-23 09:08:09,N3709.66W00653.95,650,789,Team Tosca
2019-06-23 09:08:09,N3709.66W00653.95,760,72,Team Tosca
2019-06-23 09:08:09,N3709.66W00653.95,770,74,Team Tosca
2019-06-23 09:08:18,N3709.66W00653.95,165,0,Team Tosca
2019-06-23 09:08:18,-,400,0,Team Tosca
2019-06-23 09:08:45,N3709.66W00653.95,160,0,Team Tosca
2019-06-23 09:08:45,-,380,0,Team Tosca
2019-06-23 09:09:00,-,190,0,Team Tosca
2019-06-23 09:09:00,N3709.66W00653.95,330,699,Team Tosca
2019-06-23 09:23:25,-,210,0,Team Tosca
2019-06-23 09:23:25,-,370,0,Team Tosca
2019-06-23 09:23:27,N3709.66W00653.95,150,0,Team Tosca
2019-06-23 09:25:08,-,430,1,Team Tosca
2019-06-23 09:25:10,N3709.66W00653.95,640,1078,Team Tosca
2019-06-23 09:25:10,N3709.66W00653.95,650,935,Team Tosca
2019-06-23 09:25:10,N3709.66W00653.95,760,100,Team Tosca
2019-06-23 09:25:10,N3709.66W00653.95,770,100,Team Tosca
2019-06-23 09:25:10,-,430,2,Team Tosca
2019-06-23 09:25:16,-,390,0,Team Tosca
2019-06-23 09:25:24,N3709.66W00653.95,155,0,Team Tosca
2019-06-23 09:26:10,N3709.66W00653.95,640,1092,Team Tosca
2019-06-23 09:26:10,N3709.66W00653.95,650,974,Team Tosca
2019-06-23 09:26:10,N3709.66W00653.95,760,100,Team Tosca
2019-06-23 09:26:10,N3709.66W00653.95,770,100,Team Tosca
2019-06-23 09:26:16,N3709.66W00653.95,220,0,Team Tosca
2019-06-23 09:26:16,N3709.66W00653.95,805,0,Team Tosca
2019-06-23 09:27:10,N3709.66W00653.95,331,6,Team Tosca
2019-06-23 09:27:10,N3709.66W00653.95,640,1267,Team Tosca
2019-06-23 09:27:10,N3709.66W00653.95,650,1132,Team Tosca
2019-06-23 09:27:10,N3709.66W00653.95,760,100,Team Tosca
2019-06-23 09:27:10,N3709.66W00653.95,770,100,Team Tosca
2019-06-23 09:28:10,N3709.66W00653.95,331,16,Team Tosca
2019-06-23 09:28:10,N3709.66W00653.95,640,1163,Team Tosca
2019-06-23 09:28:10,N3709.66W00653.95,650,1045,Team Tosca
2019-06-23 09:28:10,N3709.66W00653.95,760,100,Team Tosca
2019-06-23 09:28:10,N3709.66W00653.95,770,100,Team Tosca
2019-06-23 09:29:10,N3709.66W00653.95,331,26,Team Tosca
2019-06-23 09:29:10,N3709.66W00653.95,640,1110,Team Tosca
2019-06-23 09:29:10,N3709.66W00653.95,650,1001,Team Tosca
2019-06-23 09:29:10,N3709.66W00653.95,760,95,Team Tosca
2019-06-23 09:29:10,N3709.66W00653.95,770,96,Team Tosca
2019-06-23 09:30:10,N3709.67W00653.95,331,38,Team Tosca
2019-06-23 09:30:10,N3709.67W00653.95,640,1062,Team Tosca
2019-06-23 09:30:10,N3709.67W00653.95,650,971,Team Tosca
2019-06-23 09:30:10,N3709.67W00653.95,760,92,Team Tosca
2019-06-23 09:30:10,N3709.67W00653.95,770,93,Team Tosca
2019-06-23 09:31:10,N3709.66W00653.95,331,49,Team Tosca
2019-06-23 09:31:10,N3709.66W00653.95,640,1026,Team Tosca
2019-06-23 09:31:10,N3709.66W00653.95,650,944,Team Tosca
2019-06-23 09:31:10,N3709.66W00653.95,760,88,Team Tosca
2019-06-23 09:31:10,N3709.66W00653.95,770,91,Team Tosca
2019-06-23 09:32:10,N3709.66W00653.95,331,61,Team Tosca
2019-06-23 09:32:10,N3709.66W00653.95,640,982,Team Tosca
2019-06-23 09:32:10,N3709.66W00653.95,650,915,Team Tosca
2019-06-23 09:32:10,N3709.66W00653.95,760,86,Team Tosca
2019-06-23 09:32:10,N3709.66W00653.95,770,88,Team Tosca
2019-06-23 09:33:10,N3709.66W00653.95,331,72,Team Tosca
2019-06-23 09:33:10,N3709.66W00653.95,640,946,Team Tosca
2019-06-23 09:33:10,N3709.66W00653.95,650,890,Team Tosca
2019-06-23 09:33:10,N3709.66W00653.95,760,83,Team Tosca
2019-06-23 09:33:10,N3709.66W00653.95,770,86,Team Tosca
2019-06-23 09:34:11,N3709.66W00653.95,331,84,Team Tosca
2019-06-23 09:34:11,N3709.66W00653.95,640,920,Team Tosca
2019-06-23 09:34:11,N3709.66W00653.95,650,866,Team Tosca
2019-06-23 09:34:11,N3709.66W00653.95,760,81,Team Tosca
2019-06-23 09:34:11,N3709.66W00653.95,770,85,Team Tosca
2019-06-23 09:35:11,N3709.66W00653.95,331,95,Team Tosca
2019-06-23 09:35:11,N3709.66W00653.95,640,897,Team Tosca
2019-06-23 09:35:11,N3709.66W00653.95,650,846,Team Tosca
2019-06-23 09:35:11,N3709.66W00653.95,760,80,Team Tosca
2019-06-23 09:35:11,N3709.66W00653.95,770,83,Team Tosca
2019-06-23 09:36:11,N3709.66W00653.95,331,106,Team Tosca
2019-06-23 09:36:11,N3709.66W00653.95,640,850,Team Tosca
2019-06-23 09:36:11,N3709.66W00653.95,650,817,Team Tosca
2019-06-23 09:36:11,N3709.66W00653.95,760,78,Team Tosca
2019-06-23 09:36:11,N3709.66W00653.95,770,82,Team Tosca
2019-06-23 09:37:11,N3709.66W00653.95,331,117,Team Tosca
2019-06-23 09:37:11,N3709.66W00653.95,640,842,Team Tosca
2019-06-23 09:37:11,N3709.66W00653.95,650,805,Team Tosca
2019-06-23 09:37:11,N3709.66W00653.95,760,77,Team Tosca
2019-06-23 09:37:11,N3709.66W00653.95,770,81,Team Tosca
2019-06-23 09:38:11,N3709.66W00653.95,331,128,Team Tosca
2019-06-23 09:38:11,N3709.66W00653.95,640,846,Team Tosca
2019-06-23 09:38:11,N3709.66W00653.95,650,804,Team Tosca
2019-06-23 09:38:11,N3709.66W00653.95,760,76,Team Tosca
2019-06-23 09:38:11,N3709.66W00653.95,770,81,Team Tosca
2019-06-23 09:39:11,N3709.66W00653.95,331,139,Team Tosca
2019-06-23 09:39:11,N3709.66W00653.95,640,832,Team Tosca
2019-06-23 09:39:11,N3709.66W00653.95,650,790,Team Tosca
2019-06-23 09:39:11,N3709.66W00653.95,760,76,Team Tosca
2019-06-23 09:39:11,N3709.66W00653.95,770,80,Team Tosca
2019-06-23 09:40:11,N3709.66W00653.95,331,149,Team Tosca
2019-06-23 09:40:11,N3709.66W00653.95,640,822,Team Tosca
2019-06-23 09:40:11,N3709.66W00653.95,650,783,Team Tosca
2019-06-23 09:40:11,N3709.66W00653.95,760,75,Team Tosca
2019-06-23 09:40:11,N3709.66W00653.95,770,79,Team Tosca
2019-06-23 09:41:11,N3709.66W00653.95,331,160,Team Tosca
2019-06-23 09:41:11,N3709.66W00653.95,640,817,Team Tosca
2019-06-23 09:41:11,N3709.66W00653.95,650,784,Team Tosca
2019-06-23 09:41:11,N3709.66W00653.95,760,74,Team Tosca
2019-06-23 09:41:11,N3709.66W00653.95,770,79,Team Tosca
2019-06-23 09:42:11,N3709.66W00653.95,331,170,Team Tosca
2019-06-23 09:42:11,N3709.66W00653.95,640,818,Team Tosca
2019-06-23 09:42:11,N3709.66W00653.95,650,778,Team Tosca
2019-06-23 09:42:11,N3709.66W00653.95,760,74,Team Tosca
2019-06-23 09:42:11,N3709.66W00653.95,770,78,Team Tosca
2019-06-23 09:43:11,N3709.66W00653.95,331,181,Team Tosca
2019-06-23 09:43:11,N3709.66W00653.95,640,806,Team Tosca
2019-06-23 09:43:11,N3709.66W00653.95,650,773,Team Tosca
2019-06-23 09:43:11,N3709.66W00653.95,760,73,Team Tosca
2019-06-23 09:43:11,N3709.66W00653.95,770,78,Team Tosca
2019-06-23 09:44:11,N3709.66W00653.95,331,191,Team Tosca
2019-06-23 09:44:11,N3709.66W00653.95,640,795,Team Tosca
2019-06-23 09:44:11,N3709.66W00653.95,650,766,Team Tosca
2019-06-23 09:44:11,N3709.66W00653.95,760,73,Team Tosca
2019-06-23 09:44:11,N3709.66W00653.95,770,78,Team Tosca
2019-06-23 09:45:11,N3709.66W00653.95,331,201,Team Tosca
2019-06-23 09:45:11,N3709.66W00653.95,640,801,Team Tosca
2019-06-23 09:45:11,N3709.66W00653.95,650,762,Team Tosca
2019-06-23 09:45:11,N3709.66W00653.95,760,73,Team Tosca
2019-06-23 09:45:11,N3709.66W00653.95,770,77,Team Tosca
2019-06-23 09:46:11,N3709.66W00653.95,331,211,Team Tosca
2019-06-23 09:46:11,N3709.66W00653.95,640,786,Team Tosca
2019-06-23 09:46:11,N3709.66W00653.95,650,759,Team Tosca
2019-06-23 09:46:11,N3709.66W00653.95,760,72,Team Tosca
2019-06-23 09:46:11,N3709.66W00653.95,770,77,Team Tosca
2019-06-23 09:47:11,N3709.66W00653.95,331,220,Team Tosca
2019-06-23 09:47:11,N3709.66W00653.95,640,786,Team Tosca
2019-06-23 09:47:11,N3709.66W00653.95,650,756,Team Tosca
2019-06-23 09:47:11,N3709.66W00653.95,760,72,Team Tosca
2019-06-23 09:47:11,N3709.66W00653.95,770,77,Team Tosca
2019-06-23 09:48:11,N3709.66W00653.95,331,230,Team Tosca
2019-06-23 09:48:11,N3709.66W00653.95,640,784,Team Tosca
2019-06-23 09:48:11,N3709.66W00653.95,650,753,Team Tosca
2019-06-23 09:48:11,N3709.66W00653.95,760,72,Team Tosca
2019-06-23 09:48:11,N3709.66W00653.95,770,77,Team Tosca
2019-06-23 09:49:11,N3709.66W00653.95,331,239,Team Tosca
2019-06-23 09:49:11,N3709.66W00653.95,640,781,Team Tosca
2019-06-23 09:49:11,N3709.66W00653.95,650,753,Team Tosca
2019-06-23 09:49:11,N3709.66W00653.95,760,72,Team Tosca
2019-06-23 09:49:11,N3709.66W00653.95,770,77,Team Tosca
2019-06-23 09:50:11,N3709.66W00653.95,331,248,Team Tosca
2019-06-23 09:50:11,N3709.66W00653.95,640,785,Team Tosca
2019-06-23 09:50:11,N3709.66W00653.95,650,754,Team Tosca
2019-06-23 09:50:11,N3709.66W00653.95,760,72,Team Tosca
2019-06-23 09:50:11,N3709.66W00653.95,770,77,Team Tosca
2019-06-23 09:51:11,N3709.66W00653.95,331,258,Team Tosca
2019-06-23 09:51:11,N3709.66W00653.95,640,786,Team Tosca
2019-06-23 09:51:11,N3709.66W00653.95,650,750,Team Tosca
2019-06-23 09:51:11,N3709.66W00653.95,760,72,Team Tosca
2019-06-23 09:51:11,N3709.66W00653.95,770,77,Team Tosca
2019-06-23 09:52:11,N3709.66W00653.95,331,266,Team Tosca
2019-06-23 09:52:11,N3709.66W00653.95,640,782,Team Tosca
2019-06-23 09:52:11,N3709.66W00653.95,650,738,Team Tosca
2019-06-23 09:52:11,N3709.66W00653.95,760,72,Team Tosca
2019-06-23 09:52:11,N3709.66W00653.95,770,76,Team Tosca
2019-06-23 09:53:11,N3709.66W00653.95,331,275,Team Tosca
2019-06-23 09:53:11,N3709.66W00653.95,640,782,Team Tosca
2019-06-23 09:53:11,N3709.66W00653.95,650,736,Team Tosca
2019-06-23 09:53:11,N3709.66W00653.95,760,71,Team Tosca
2019-06-23 09:53:11,N3709.66W00653.95,770,76,Team Tosca
2019-06-23 09:54:11,N3709.66W00653.95,331,284,Team Tosca
2019-06-23 09:54:11,N3709.66W00653.95,640,772,Team Tosca
2019-06-23 09:54:11,N3709.66W00653.95,650,738,Team Tosca
2019-06-23 09:54:11,N3709.66W00653.95,760,71,Team Tosca
2019-06-23 09:54:11,N3709.66W00653.95,770,76,Team Tosca
2019-06-23 09:55:11,N3709.66W00653.95,331,292,Team Tosca
2019-06-23 09:55:11,N3709.66W00653.95,640,765,Team Tosca
2019-06-23 09:55:11,N3709.66W00653.95,650,742,Team Tosca
2019-06-23 09:55:11,N3709.66W00653.95,760,71,Team Tosca
2019-06-23 09:55:11,N3709.66W00653.95,770,77,Team Tosca
2019-06-23 09:56:11,N3709.66W00653.95,331,301,Team Tosca
2019-06-23 09:56:11,N3709.66W00653.95,640,764,Team Tosca
2019-06-23 09:56:11,N3709.66W00653.95,650,744,Team Tosca
2019-06-23 09:56:11,N3709.66W00653.95,760,71,Team Tosca
2019-06-23 09:56:11,N3709.66W00653.95,770,77,Team Tosca
2019-06-23 09:56:16,-,240,0,Team Tosca
2019-06-23 09:56:48,N3709.66W00653.95,805,0,Team Tosca
2019-06-23 09:57:11,N3709.66W00653.95,331,309,Team Tosca
2019-06-23 09:57:11,N3709.66W00653.95,640,774,Team Tosca
2019-06-23 09:57:11,N3709.66W00653.95,650,747,Team Tosca
2019-06-23 09:57:11,N3709.66W00653.95,760,71,Team Tosca
2019-06-23 09:57:11,N3709.66W00653.95,770,77,Team Tosca
2019-06-23 09:58:11,N3709.66W00653.95,331,319,Team Tosca
2019-06-23 09:58:11,N3709.66W00653.95,640,768,Team Tosca
2019-06-23 09:58:11,N3709.66W00653.95,650,746,Team Tosca
2019-06-23 09:58:11,N3709.66W00653.95,760,71,Team Tosca
2019-06-23 09:58:11,N3709.66W00653.95,770,77,Team Tosca
2019-06-23 09:59:11,N3709.66W00653.95,331,329,Team Tosca
2019-06-23 09:59:11,N3709.66W00653.95,640,772,Team Tosca
2019-06-23 09:59:11,N3709.66W00653.95,650,739,Team Tosca
2019-06-23 09:59:11,N3709.66W00653.95,760,71,Team Tosca
2019-06-23 09:59:11,N3709.66W00653.95,770,76,Team Tosca
2019-06-23 10:00:12,N3709.66W00653.95,331,337,Team Tosca
2019-06-23 10:00:12,N3709.66W00653.95,640,770,Team Tosca
2019-06-23 10:00:12,N3709.66W00653.95,650,741,Team Tosca
2019-06-23 10:00:12,N3709.66W00653.95,760,71,Team Tosca
2019-06-23 10:00:12,N3709.66W00653.95,770,76,Team Tosca
2019-06-23 10:01:12,N3709.66W00653.95,331,346,Team Tosca
2019-06-23 10:01:12,N3709.66W00653.95,640,769,Team Tosca
2019-06-23 10:01:12,N3709.66W00653.95,650,737,Team Tosca
2019-06-23 10:01:12,N3709.66W00653.95,760,71,Team Tosca
2019-06-23 10:01:12,N3709.66W00653.95,770,76,Team Tosca
2019-06-23 10:02:12,N3709.66W00653.95,331,355,Team Tosca
2019-06-23 10:02:12,N3709.66W00653.95,640,772,Team Tosca
2019-06-23 10:02:12,N3709.66W00653.95,650,734,Team Tosca
2019-06-23 10:02:12,N3709.66W00653.95,760,71,Team Tosca
2019-06-23 10:02:12,N3709.66W00653.95,770,76,Team Tosca
2019-06-23 10:03:12,N3709.66W00653.95,331,365,Team Tosca
2019-06-23 10:03:12,N3709.66W00653.95,640,768,Team Tosca
2019-06-23 10:03:12,N3709.66W00653.95,650,739,Team Tosca
2019-06-23 10:03:12,N3709.66W00653.95,760,71,Team Tosca
2019-06-23 10:03:12,N3709.66W00653.95,770,77,Team Tosca
2019-06-23 10:04:12,N3709.66W00653.95,331,374,Team Tosca
2019-06-23 10:04:12,N3709.66W00653.95,640,777,Team Tosca
2019-06-23 10:04:12,N3709.66W00653.95,650,743,Team Tosca
2019-06-23 10:04:12,N3709.66W00653.95,760,72,Team Tosca
2019-06-23 10:04:12,N3709.66W00653.95,770,77,Team Tosca
2019-06-23 10:05:12,N3709.66W00653.95,331,383,Team Tosca
2019-06-23 10:05:12,N3709.66W00653.95,640,770,Team Tosca
2019-06-23 10:05:12,N3709.66W00653.95,650,743,Team Tosca
2019-06-23 10:05:12,N3709.66W00653.95,760,71,Team Tosca
2019-06-23 10:05:12,N3709.66W00653.95,770,77,Team Tosca
2019-06-23 10:06:12,N3709.66W00653.95,331,392,Team Tosca
2019-06-23 10:06:12,N3709.66W00653.95,640,769,Team Tosca
2019-06-23 10:06:12,N3709.66W00653.95,650,744,Team Tosca
2019-06-23 10:06:12,N3709.66W00653.95,760,71,Team Tosca
2019-06-23 10:06:12,N3709.66W00653.95,770,77,Team Tosca
2019-06-23 10:07:12,N3709.66W00653.95,331,401,Team Tosca
2019-06-23 10:07:12,N3709.66W00653.95,640,768,Team Tosca
2019-06-23 10:07:12,N3709.66W00653.95,650,740,Team Tosca
2019-06-23 10:07:12,N3709.66W00653.95,760,72,Team Tosca
2019-06-23 10:07:12,N3709.66W00653.95,770,77,Team Tosca
2019-06-23 10:08:12,N3709.66W00653.95,331,410,Team Tosca
2019-06-23 10:08:12,N3709.66W00653.95,640,768,Team Tosca
2019-06-23 10:08:12,N3709.66W00653.95,650,743,Team Tosca
2019-06-23 10:08:12,N3709.66W00653.95,760,71,Team Tosca
2019-06-23 10:08:12,N3709.66W00653.95,770,77,Team Tosca
2019-06-23 10:08:38,-,250,0,Team Tosca
2019-06-23 10:09:12,N3709.66W00653.95,640,801,Team Tosca
2019-06-23 10:09:12,N3709.66W00653.95,650,763,Team Tosca
2019-06-23 10:09:12,N3709.66W00653.95,760,71,Team Tosca
2019-06-23 10:09:12,N3709.66W00653.95,770,76,Team Tosca
2019-06-23 10:09:22,N3709.66W00653.95,165,0,Team Tosca
2019-06-23 10:09:22,-,400,0,Team Tosca
2019-06-23 10:09:37,N3709.66W00653.95,160,0,Team Tosca
2019-06-23 10:09:37,-,380,0,Team Tosca
2019-06-23 10:09:58,-,190,0,Team Tosca
2019-06-23 10:09:58,N3709.66W00653.95,330,416,Team Tosca
2019-06-23 12:45:57,-,210,0,Team Tosca
2019-06-23 12:45:57,-,370,0,Team Tosca
2019-06-23 12:46:00,N3709.66W00653.95,150,0,Team Tosca
2019-06-23 12:47:41,-,430,1,Team Tosca
2019-06-23 12:47:42,-,430,2,Team Tosca
2019-06-23 12:47:49,-,390,0,Team Tosca
2019-06-23 12:47:52,N3709.66W00653.95,155,0,Team Tosca
2019-06-23 12:48:05,N3709.66W00653.95,220,0,Team Tosca
2019-06-23 12:48:05,N3709.66W00653.95,805,0,Team Tosca
2019-06-23 12:48:18,N3709.66W00653.95,331,1,Team Tosca
2019-06-23 12:48:18,N3709.66W00653.95,640,1022,Team Tosca
2019-06-23 12:48:18,N3709.66W00653.95,650,930,Team Tosca
2019-06-23 12:48:18,N3709.66W00653.95,760,100,Team Tosca
2019-06-23 12:48:18,N3709.66W00653.95,770,100,Team Tosca
2019-06-23 12:49:18,N3709.66W00653.95,331,11,Team Tosca
2019-06-23 12:49:18,N3709.66W00653.95,640,1142,Team Tosca
2019-06-23 12:49:18,N3709.66W00653.95,650,1018,Team Tosca
2019-06-23 12:49:18,N3709.66W00653.95,760,100,Team Tosca
2019-06-23 12:49:18,N3709.66W00653.95,770,100,Team Tosca
2019-06-23 12:50:18,N3709.66W00653.95,331,23,Team Tosca
2019-06-23 12:50:18,N3709.66W00653.95,640,1131,Team Tosca
2019-06-23 12:50:18,N3709.66W00653.95,650,1002,Team Tosca
2019-06-23 12:50:18,N3709.66W00653.95,760,100,Team Tosca
2019-06-23 12:50:18,N3709.66W00653.95,770,100,Team Tosca
2019-06-23 12:51:18,N3709.66W00653.95,331,35,Team Tosca
2019-06-23 12:51:18,N3709.66W00653.95,640,1115,Team Tosca
2019-06-23 12:51:18,N3709.66W00653.95,650,992,Team Tosca
2019-06-23 12:51:18,N3709.66W00653.95,760,97,Team Tosca
2019-06-23 12:51:18,N3709.66W00653.95,770,98,Team Tosca
2019-06-23 12:52:18,N3709.66W00653.95,331,47,Team Tosca
2019-06-23 12:52:18,N3709.66W00653.95,640,1063,Team Tosca
2019-06-23 12:52:18,N3709.66W00653.95,650,957,Team Tosca
2019-06-23 12:52:18,N3709.66W00653.95,760,93,Team Tosca
2019-06-23 12:52:18,N3709.66W00653.95,770,95,Team Tosca
2019-06-23 12:53:18,N3709.66W00653.95,331,60,Team Tosca
2019-06-23 12:53:18,N3709.66W00653.95,640,1014,Team Tosca
2019-06-23 12:53:18,N3709.66W00653.95,650,926,Team Tosca
2019-06-23 12:53:18,N3709.66W00653.95,760,90,Team Tosca
2019-06-23 12:53:18,N3709.66W00653.95,770,92,Team Tosca
2019-06-23 12:54:18,N3709.66W00653.95,331,72,Team Tosca
2019-06-23 12:54:18,N3709.66W00653.95,640,972,Team Tosca
2019-06-23 12:54:18,N3709.66W00653.95,650,905,Team Tosca
2019-06-23 12:54:18,N3709.66W00653.95,760,87,Team Tosca
2019-06-23 12:54:18,N3709.66W00653.95,770,90,Team Tosca
2019-06-23 12:55:18,N3709.66W00653.95,331,84,Team Tosca
2019-06-23 12:55:18,N3709.66W00653.95,640,943,Team Tosca
2019-06-23 12:55:18,N3709.66W00653.95,650,876,Team Tosca
2019-06-23 12:55:18,N3709.66W00653.95,760,85,Team Tosca
2019-06-23 12:55:18,N3709.66W00653.95,770,88,Team Tosca
2019-06-23 12:56:18,N3709.66W00653.95,331,96,Team Tosca
2019-06-23 12:56:18,N3709.66W00653.95,640,913,Team Tosca
2019-06-23 12:56:18,N3709.66W00653.95,650,857,Team Tosca
2019-06-23 12:56:18,N3709.66W00653.95,760,83,Team Tosca
2019-06-23 12:56:18,N3709.66W00653.95,770,86,Team Tosca
2019-06-23 12:57:18,N3709.66W00653.95,331,108,Team Tosca
2019-06-23 12:57:18,N3709.66W00653.95,640,886,Team Tosca
2019-06-23 12:57:18,N3709.66W00653.95,650,834,Team Tosca
2019-06-23 12:57:18,N3709.66W00653.95,760,81,Team Tosca
2019-06-23 12:57:18,N3709.66W00653.95,770,85,Team Tosca
2019-06-23 12:58:18,N3709.66W00653.95,331,120,Team Tosca
2019-06-23 12:58:18,N3709.66W00653.95,640,870,Team Tosca
2019-06-23 12:58:18,N3709.66W00653.95,650,820,Team Tosca
2019-06-23 12:58:18,N3709.66W00653.95,760,80,Team Tosca
2019-06-23 12:58:18,N3709.66W00653.95,770,84,Team Tosca
2019-06-23 12:59:19,N3709.66W00653.95,331,132,Team Tosca
2019-06-23 12:59:19,N3709.66W00653.95,640,860,Team Tosca
2019-06-23 12:59:19,N3709.66W00653.95,650,806,Team Tosca
2019-06-23 12:59:19,N3709.66W00653.95,760,78,Team Tosca
2019-06-23 12:59:19,N3709.66W00653.95,770,83,Team Tosca
2019-06-23 13:00:19,N3709.66W00653.95,331,144,Team Tosca
2019-06-23 13:00:19,N3709.66W00653.95,640,838,Team Tosca
2019-06-23 13:00:19,N3709.66W00653.95,650,791,Team Tosca
2019-06-23 13:00:19,N3709.66W00653.95,760,78,Team Tosca
2019-06-23 13:00:19,N3709.66W00653.95,770,82,Team Tosca
2019-06-23 13:01:19,N3709.66W00653.95,331,155,Team Tosca
2019-06-23 13:01:19,N3709.66W00653.95,640,821,Team Tosca
2019-06-23 13:01:19,N3709.66W00653.95,650,786,Team Tosca
2019-06-23 13:01:19,N3709.66W00653.95,760,77,Team Tosca
2019-06-23 13:01:19,N3709.66W00653.95,770,81,Team Tosca
2019-06-23 13:02:19,N3709.66W00653.95,331,167,Team Tosca
2019-06-23 13:02:19,N3709.66W00653.95,640,808,Team Tosca
2019-06-23 13:02:19,N3709.66W00653.95,650,777,Team Tosca
2019-06-23 13:02:19,N3709.66W00653.95,760,76,Team Tosca
2019-06-23 13:02:19,N3709.66W00653.95,770,81,Team Tosca
2019-06-23 13:03:19,N3709.66W00653.95,331,179,Team Tosca
2019-06-23 13:03:19,N3709.66W00653.95,640,809,Team Tosca
2019-06-23 13:03:19,N3709.66W00653.95,650,768,Team Tosca
2019-06-23 13:03:19,N3709.66W00653.95,760,76,Team Tosca
2019-06-23 13:03:19,N3709.66W00653.95,770,80,Team Tosca
2019-06-23 13:04:19,N3709.66W00653.95,331,190,Team Tosca
2019-06-23 13:04:19,N3709.66W00653.95,640,796,Team Tosca
2019-06-23 13:04:19,N3709.66W00653.95,650,765,Team Tosca
2019-06-23 13:04:19,N3709.66W00653.95,760,75,Team Tosca
2019-06-23 13:04:19,N3709.66W00653.95,770,80,Team Tosca
