DateTime,GpsPos,EventNumber,Data,Team
2019-08-03 15:31:07,N2901.38W07541.37,650,634,Team Tosca
2019-08-03 15:31:07,N2901.38W07541.37,760,100,Team Tosca
2019-08-03 15:31:07,N2901.38W07541.37,770,100,Team Tosca
2019-08-03 15:31:45,N2901.30W07541.45,165,0,Team Tosca
2019-08-03 15:31:45,-,400,0,Team Tosca
2019-08-03 15:32:17,N2901.23W07541.52,160,0,Team Tosca
2019-08-03 15:32:17,-,380,0,Team Tosca
2019-08-03 15:32:20,-,190,0,Team Tosca
2019-08-03 15:32:20,N2901.23W07541.53,330,56,Team Tosca
2019-08-03 15:37:07,-,210,0,Team Tosca
2019-08-03 15:37:07,-,370,0,Team Tosca
2019-08-03 15:37:09,N2900.61W07542.16,150,0,Team Tosca
2019-08-03 15:38:51,-,430,1,Team Tosca
2019-08-03 15:38:54,-,430,2,Team Tosca
2019-08-03 15:38:59,-,390,0,Team Tosca
2019-08-03 15:39:07,N2900.36W07542.42,640,805,Team Tosca
2019-08-03 15:39:07,N2900.36W07542.42,650,734,Team Tosca
2019-08-03 15:39:07,N2900.36W07542.42,760,100,Team Tosca
2019-08-03 15:39:07,N2900.36W07542.42,770,100,Team Tosca
2019-08-03 15:39:09,N2900.36W07542.42,155,0,Team Tosca
2019-08-03 15:39:26,N2900.32W07542.46,220,0,Team Tosca
2019-08-03 15:39:26,N2900.32W07542.46,805,0,Team Tosca
2019-08-03 15:40:07,N2900.23W07542.55,331,5,Team Tosca
2019-08-03 15:40:07,N2900.23W07542.55,640,705,Team Tosca
2019-08-03 15:40:07,N2900.23W07542.55,650,639,Team Tosca
2019-08-03 15:40:07,N2900.23W07542.55,760,100,Team Tosca
2019-08-03 15:40:07,N2900.23W07542.55,770,100,Team Tosca
2019-08-03 15:41:07,N2900.10W07542.68,331,20,Team Tosca
2019-08-03 15:41:07,N2900.10W07542.68,640,691,Team Tosca
2019-08-03 15:41:07,N2900.10W07542.68,650,627,Team Tosca
2019-08-03 15:41:07,N2900.10W07542.68,760,100,Team Tosca
2019-08-03 15:41:07,N2900.10W07542.68,770,100,Team Tosca
2019-08-03 15:42:07,N2859.98W07542.81,331,35,Team Tosca
2019-08-03 15:42:07,N2859.98W07542.81,640,674,Team Tosca
2019-08-03 15:42:07,N2859.98W07542.81,650,620,Team Tosca
2019-08-03 15:42:07,N2859.98W07542.81,760,100,Team Tosca
2019-08-03 15:42:07,N2859.98W07542.81,770,100,Team Tosca
2019-08-03 15:43:08,N2859.85W07542.94,331,50,Team Tosca
2019-08-03 15:43:08,N2859.85W07542.94,640,679,Team Tosca
2019-08-03 15:43:08,N2859.85W07542.94,650,624,Team Tosca
2019-08-03 15:43:08,N2859.85W07542.94,760,99,Team Tosca
2019-08-03 15:43:08,N2859.85W07542.94,770,100,Team Tosca
2019-08-03 15:44:08,N2859.73W07543.07,331,64,Team Tosca
2019-08-03 15:44:08,N2859.73W07543.07,640,681,Team Tosca
2019-08-03 15:44:08,N2859.73W07543.07,650,628,Team Tosca
2019-08-03 15:44:08,N2859.73W07543.07,760,99,Team Tosca
2019-08-03 15:44:08,N2859.73W07543.07,770,100,Team Tosca
2019-08-03 15:45:08,N2859.61W07543.20,331,78,Team Tosca
2019-08-03 15:45:08,N2859.61W07543.20,640,670,Team Tosca
2019-08-03 15:45:08,N2859.61W07543.20,650,623,Team Tosca
2019-08-03 15:45:08,N2859.61W07543.20,760,98,Team Tosca
2019-08-03 15:45:08,N2859.61W07543.20,770,99,Team Tosca
2019-08-03 15:46:08,N2859.48W07543.33,331,92,Team Tosca
2019-08-03 15:46:08,N2859.48W07543.33,640,667,Team Tosca
2019-08-03 15:46:08,N2859.48W07543.33,650,626,Team Tosca
2019-08-03 15:46:08,N2859.48W07543.33,760,98,Team Tosca
2019-08-03 15:46:08,N2859.48W07543.33,770,99,Team Tosca
2019-08-03 15:47:08,N2859.36W07543.46,331,106,Team Tosca
2019-08-03 15:47:08,N2859.36W07543.46,640,661,Team Tosca
2019-08-03 15:47:08,N2859.36W07543.46,650,622,Team Tosca
2019-08-03 15:47:08,N2859.36W07543.46,760,97,Team Tosca
2019-08-03 15:47:08,N2859.36W07543.46,770,99,Team Tosca
2019-08-03 15:48:08,N2859.23W07543.58,331,119,Team Tosca
2019-08-03 15:48:08,N2859.23W07543.58,640,661,Team Tosca
2019-08-03 15:48:08,N2859.23W07543.58,650,622,Team Tosca
2019-08-03 15:48:08,N2859.23W07543.58,760,97,Team Tosca
2019-08-03 15:48:08,N2859.23W07543.58,770,99,Team Tosca
2019-08-03 15:48:43,-,240,0,Team Tosca
2019-08-03 15:49:08,N2859.11W07543.70,640,654,Team Tosca
2019-08-03 15:49:08,N2859.11W07543.70,650,622,Team Tosca
2019-08-03 15:49:08,N2859.11W07543.70,760,96,Team Tosca
2019-08-03 15:49:08,N2859.11W07543.70,770,99,Team Tosca
2019-08-03 15:49:14,N2859.10W07543.72,805,0,Team Tosca
2019-08-03 15:50:08,N2858.99W07543.83,331,146,Team Tosca
2019-08-03 15:50:08,N2858.99W07543.83,640,648,Team Tosca
2019-08-03 15:50:08,N2858.99W07543.83,650,618,Team Tosca
2019-08-03 15:50:08,N2858.99W07543.83,760,96,Team Tosca
2019-08-03 15:50:08,N2858.99W07543.83,770,99,Team Tosca
2019-08-03 15:51:08,N2858.87W07543.95,331,163,Team Tosca
2019-08-03 15:51:08,N2858.87W07543.95,640,649,Team Tosca
2019-08-03 15:51:08,N2858.87W07543.95,650,618,Team Tosca
2019-08-03 15:51:08,N2858.87W07543.95,760,96,Team Tosca
2019-08-03 15:51:08,N2858.87W07543.95,770,99,Team Tosca
2019-08-03 15:52:08,N2858.75W07544.07,331,180,Team Tosca
2019-08-03 15:52:08,N2858.75W07544.07,640,645,Team Tosca
2019-08-03 15:52:08,N2858.75W07544.07,650,618,Team Tosca
2019-08-03 15:52:08,N2858.75W07544.07,760,96,Team Tosca
2019-08-03 15:52:08,N2858.75W07544.07,770,99,Team Tosca
2019-08-03 15:53:08,N2858.63W07544.19,331,197,Team Tosca
2019-08-03 15:53:08,N2858.63W07544.19,640,646,Team Tosca
2019-08-03 15:53:08,N2858.63W07544.19,650,612,Team Tosca
2019-08-03 15:53:08,N2858.63W07544.19,760,96,Team Tosca
2019-08-03 15:53:08,N2858.63W07544.19,770,98,Team Tosca
2019-08-03 15:54:08,N2858.51W07544.31,331,214,Team Tosca
2019-08-03 15:54:08,N2858.51W07544.31,640,638,Team Tosca
2019-08-03 15:54:08,N2858.51W07544.31,650,611,Team Tosca
2019-08-03 15:54:08,N2858.51W07544.31,760,95,Team Tosca
2019-08-03 15:54:08,N2858.51W07544.31,770,98,Team Tosca
2019-08-03 15:55:08,N2858.38W07544.43,331,232,Team Tosca
2019-08-03 15:55:08,N2858.38W07544.43,640,636,Team Tosca
2019-08-03 15:55:08,N2858.38W07544.43,650,610,Team Tosca
2019-08-03 15:55:08,N2858.38W07544.43,760,95,Team Tosca
2019-08-03 15:55:08,N2858.38W07544.43,770,98,Team Tosca
2019-08-03 15:56:08,N2858.26W07544.56,331,252,Team Tosca
2019-08-03 15:56:08,N2858.26W07544.56,640,635,Team Tosca
2019-08-03 15:56:08,N2858.26W07544.56,650,607,Team Tosca
2019-08-03 15:56:08,N2858.26W07544.56,760,95,Team Tosca
2019-08-03 15:56:08,N2858.26W07544.56,770,98,Team Tosca
2019-08-03 15:57:08,N2858.14W07544.68,331,272,Team Tosca
2019-08-03 15:57:08,N2858.14W07544.68,640,631,Team Tosca
2019-08-03 15:57:08,N2858.14W07544.68,650,603,Team Tosca
2019-08-03 15:57:08,N2858.14W07544.68,760,95,Team Tosca
2019-08-03 15:57:08,N2858.14W07544.68,770,98,Team Tosca
2019-08-03 15:58:08,N2858.02W07544.81,331,292,Team Tosca
2019-08-03 15:58:08,N2858.02W07544.81,640,632,Team Tosca
2019-08-03 15:58:08,N2858.02W07544.81,650,607,Team Tosca
2019-08-03 15:58:08,N2858.02W07544.81,760,95,Team Tosca
2019-08-03 15:58:08,N2858.02W07544.81,770,98,Team Tosca
2019-08-03 15:59:08,N2857.90W07544.93,331,312,Team Tosca
2019-08-03 15:59:08,N2857.90W07544.93,640,633,Team Tosca
2019-08-03 15:59:08,N2857.90W07544.93,650,604,Team Tosca
2019-08-03 15:59:08,N2857.90W07544.93,760,95,Team Tosca
2019-08-03 15:59:08,N2857.90W07544.93,770,98,Team Tosca
2019-08-03 16:00:08,N2857.77W07545.06,331,331,Team Tosca
2019-08-03 16:00:08,N2857.77W07545.06,640,632,Team Tosca
2019-08-03 16:00:08,N2857.77W07545.06,650,603,Team Tosca
2019-08-03 16:00:08,N2857.77W07545.06,760,95,Team Tosca
2019-08-03 16:00:08,N2857.77W07545.06,770,98,Team Tosca
2019-08-03 16:01:08,N2857.65W07545.18,331,351,Team Tosca
2019-08-03 16:01:08,N2857.65W07545.18,640,634,Team Tosca
2019-08-03 16:01:08,N2857.65W07545.18,650,609,Team Tosca
2019-08-03 16:01:08,N2857.65W07545.18,760,95,Team Tosca
2019-08-03 16:01:08,N2857.65W07545.18,770,99,Team Tosca
2019-08-03 16:02:08,N2857.53W07545.31,331,370,Team Tosca
2019-08-03 16:02:08,N2857.53W07545.31,640,634,Team Tosca
2019-08-03 16:02:08,N2857.53W07545.31,650,610,Team Tosca
2019-08-03 16:02:08,N2857.53W07545.31,760,95,Team Tosca
2019-08-03 16:02:08,N2857.53W07545.31,770,99,Team Tosca
2019-08-03 16:03:08,N2857.41W07545.44,331,389,Team Tosca
2019-08-03 16:03:08,N2857.41W07545.44,640,631,Team Tosca
2019-08-03 16:03:08,N2857.41W07545.44,650,608,Team Tosca
2019-08-03 16:03:08,N2857.41W07545.44,760,95,Team Tosca
2019-08-03 16:03:08,N2857.41W07545.44,770,99,Team Tosca
2019-08-03 16:04:08,N2857.30W07545.57,331,411,Team Tosca
2019-08-03 16:04:08,N2857.30W07545.57,640,629,Team Tosca
2019-08-03 16:04:08,N2857.30W07545.57,650,607,Team Tosca
2019-08-03 16:04:08,N2857.30W07545.57,760,95,Team Tosca
2019-08-03 16:04:08,N2857.30W07545.57,770,99,Team Tosca
2019-08-03 16:05:08,N2857.18W07545.70,331,433,Team Tosca
2019-08-03 16:05:08,N2857.18W07545.70,640,628,Team Tosca
2019-08-03 16:05:08,N2857.18W07545.70,650,607,Team Tosca
2019-08-03 16:05:08,N2857.18W07545.70,760,95,Team Tosca
2019-08-03 16:05:08,N2857.18W07545.70,770,99,Team Tosca
2019-08-03 16:06:08,N2857.06W07545.82,331,454,Team Tosca
2019-08-03 16:06:08,N2857.06W07545.82,640,630,Team Tosca
2019-08-03 16:06:08,N2857.06W07545.82,650,604,Team Tosca
2019-08-03 16:06:08,N2857.06W07545.82,760,95,Team Tosca
2019-08-03 16:06:08,N2857.06W07545.82,770,99,Team Tosca
2019-08-03 16:07:08,N2856.95W07545.95,331,475,Team Tosca
2019-08-03 16:07:08,N2856.95W07545.95,640,628,Team Tosca
2019-08-03 16:07:08,N2856.95W07545.95,650,602,Team Tosca
2019-08-03 16:07:08,N2856.95W07545.95,760,95,Team Tosca
2019-08-03 16:07:08,N2856.95W07545.95,770,99,Team Tosca
2019-08-03 16:08:09,N2856.83W07546.08,331,496,Team Tosca
2019-08-03 16:08:09,N2856.83W07546.08,640,628,Team Tosca
2019-08-03 16:08:09,N2856.83W07546.08,650,604,Team Tosca
2019-08-03 16:08:09,N2856.83W07546.08,760,95,Team Tosca
2019-08-03 16:08:09,N2856.83W07546.08,770,99,Team Tosca
2019-08-03 16:09:09,N2856.71W07546.21,331,516,Team Tosca
2019-08-03 16:09:09,N2856.71W07546.21,640,627,Team Tosca
2019-08-03 16:09:09,N2856.71W07546.21,650,602,Team Tosca
2019-08-03 16:09:09,N2856.71W07546.21,760,95,Team Tosca
2019-08-03 16:09:09,N2856.71W07546.21,770,99,Team Tosca
2019-08-03 16:10:09,N2856.59W07546.33,331,536,Team Tosca
2019-08-03 16:10:09,N2856.59W07546.33,640,628,Team Tosca
2019-08-03 16:10:09,N2856.59W07546.33,650,600,Team Tosca
2019-08-03 16:10:09,N2856.59W07546.33,760,95,Team Tosca
2019-08-03 16:10:09,N2856.59W07546.33,770,99,Team Tosca
2019-08-03 16:11:09,N2856.47W07546.46,331,555,Team Tosca
2019-08-03 16:11:09,N2856.47W07546.46,640,626,Team Tosca
2019-08-03 16:11:09,N2856.47W07546.46,650,598,Team Tosca
2019-08-03 16:11:09,N2856.47W07546.46,760,95,Team Tosca
2019-08-03 16:11:09,N2856.47W07546.46,770,99,Team Tosca
2019-08-03 16:11:27,-,240,0,Team Tosca
2019-08-03 16:11:59,N2856.36W07546.56,805,0,Team Tosca
2019-08-03 16:12:09,N2856.34W07546.58,331,574,Team Tosca
2019-08-03 16:12:09,N2856.34W07546.58,640,628,Team Tosca
2019-08-03 16:12:09,N2856.34W07546.58,650,594,Team Tosca
2019-08-03 16:12:09,N2856.34W07546.58,760,95,Team Tosca
2019-08-03 16:12:09,N2856.34W07546.58,770,99,Team Tosca
2019-08-03 16:13:09,N2856.22W07546.71,331,593,Team Tosca
2019-08-03 16:13:09,N2856.22W07546.71,640,620,Team Tosca
2019-08-03 16:13:09,N2856.22W07546.71,650,597,Team Tosca
2019-08-03 16:13:09,N2856.22W07546.71,760,95,Team Tosca
2019-08-03 16:13:09,N2856.22W07546.71,770,99,Team Tosca
2019-08-03 16:14:09,N2856.09W07546.83,331,614,Team Tosca
2019-08-03 16:14:09,N2856.09W07546.83,640,622,Team Tosca
2019-08-03 16:14:09,N2856.09W07546.83,650,599,Team Tosca
2019-08-03 16:14:09,N2856.09W07546.83,760,95,Team Tosca
2019-08-03 16:14:09,N2856.09W07546.83,770,99,Team Tosca
2019-08-03 16:15:09,N2855.96W07546.96,331,636,Team Tosca
2019-08-03 16:15:09,N2855.96W07546.96,640,622,Team Tosca
2019-08-03 16:15:09,N2855.96W07546.96,650,599,Team Tosca
2019-08-03 16:15:09,N2855.96W07546.96,760,95,Team Tosca
2019-08-03 16:15:09,N2855.96W07546.96,770,99,Team Tosca
2019-08-03 16:16:09,N2855.84W07547.09,331,657,Team Tosca
2019-08-03 16:16:09,N2855.84W07547.09,640,618,Team Tosca
2019-08-03 16:16:09,N2855.84W07547.09,650,599,Team Tosca
2019-08-03 16:16:09,N2855.84W07547.09,760,95,Team Tosca
2019-08-03 16:16:09,N2855.84W07547.09,770,99,Team Tosca
2019-08-03 16:17:09,N2855.71W07547.21,331,678,Team Tosca
2019-08-03 16:17:09,N2855.71W07547.21,640,621,Team Tosca
2019-08-03 16:17:09,N2855.71W07547.21,650,596,Team Tosca
2019-08-03 16:17:09,N2855.71W07547.21,760,95,Team Tosca
2019-08-03 16:17:09,N2855.71W07547.21,770,99,Team Tosca
2019-08-03 16:18:09,N2855.58W07547.34,331,699,Team Tosca
2019-08-03 16:18:09,N2855.58W07547.34,640,619,Team Tosca
2019-08-03 16:18:09,N2855.58W07547.34,650,596,Team Tosca
2019-08-03 16:18:09,N2855.58W07547.34,760,95,Team Tosca
2019-08-03 16:18:09,N2855.58W07547.34,770,99,Team Tosca
2019-08-03 16:19:09,N2855.45W07547.47,331,719,Team Tosca
2019-08-03 16:19:09,N2855.45W07547.47,640,617,Team Tosca
2019-08-03 16:19:09,N2855.45W07547.47,650,595,Team Tosca
2019-08-03 16:19:09,N2855.45W07547.47,760,95,Team Tosca
2019-08-03 16:19:09,N2855.45W07547.47,770,99,Team Tosca
2019-08-03 16:20:09,N2855.33W07547.60,331,739,Team Tosca
2019-08-03 16:20:09,N2855.33W07547.60,640,624,Team Tosca
2019-08-03 16:20:09,N2855.33W07547.60,650,595,Team Tosca
2019-08-03 16:20:09,N2855.33W07547.60,760,96,Team Tosca
2019-08-03 16:20:09,N2855.33W07547.60,770,99,Team Tosca
2019-08-03 16:21:09,N2855.20W07547.72,331,758,Team Tosca
2019-08-03 16:21:09,N2855.20W07547.72,640,620,Team Tosca
2019-08-03 16:21:09,N2855.20W07547.72,650,592,Team Tosca
2019-08-03 16:21:09,N2855.20W07547.72,760,96,Team Tosca
2019-08-03 16:21:09,N2855.20W07547.72,770,99,Team Tosca
2019-08-03 16:22:09,N2855.07W07547.85,331,777,Team Tosca
2019-08-03 16:22:09,N2855.07W07547.85,640,619,Team Tosca
2019-08-03 16:22:09,N2855.07W07547.85,650,594,Team Tosca
2019-08-03 16:22:09,N2855.07W07547.85,760,96,Team Tosca
2019-08-03 16:22:09,N2855.07W07547.85,770,100,Team Tosca
2019-08-03 16:23:09,N2854.94W07547.98,331,795,Team Tosca
2019-08-03 16:23:09,N2854.94W07547.98,640,617,Team Tosca
2019-08-03 16:23:09,N2854.94W07547.98,650,595,Team Tosca
2019-08-03 16:23:09,N2854.94W07547.98,760,96,Team Tosca
2019-08-03 16:23:09,N2854.94W07547.98,770,100,Team Tosca
2019-08-03 16:23:25,-,240,0,Team Tosca
2019-08-03 16:23:57,N2854.83W07548.09,805,0,Team Tosca
2019-08-03 16:24:09,N2854.81W07548.11,331,812,Team Tosca
2019-08-03 16:24:09,N2854.81W07548.11,640,614,Team Tosca
2019-08-03 16:24:09,N2854.81W07548.11,650,594,Team Tosca
2019-08-03 16:24:09,N2854.81W07548.11,760,96,Team Tosca
2019-08-03 16:24:09,N2854.81W07548.11,770,100,Team Tosca
2019-08-03 16:25:09,N2854.68W07548.24,331,832,Team Tosca
2019-08-03 16:25:09,N2854.68W07548.24,640,614,Team Tosca
2019-08-03 16:25:09,N2854.68W07548.24,650,592,Team Tosca
2019-08-03 16:25:09,N2854.68W07548.24,760,96,Team Tosca
2019-08-03 16:25:09,N2854.68W07548.24,770,100,Team Tosca
2019-08-03 16:26:09,N2854.55W07548.38,331,853,Team Tosca
2019-08-03 16:26:09,N2854.55W07548.38,640,612,Team Tosca
2019-08-03 16:26:09,N2854.55W07548.38,650,590,Team Tosca
2019-08-03 16:26:09,N2854.55W07548.38,760,96,Team Tosca
2019-08-03 16:26:09,N2854.55W07548.38,770,100,Team Tosca
2019-08-03 16:27:09,N2854.42W07548.51,331,873,Team Tosca
2019-08-03 16:27:09,N2854.42W07548.51,640,607,Team Tosca
2019-08-03 16:27:09,N2854.42W07548.51,650,587,Team Tosca
2019-08-03 16:27:09,N2854.42W07548.51,760,96,Team Tosca
2019-08-03 16:27:09,N2854.42W07548.51,770,100,Team Tosca
2019-08-03 16:28:09,N2854.28W07548.64,331,892,Team Tosca
2019-08-03 16:28:09,N2854.28W07548.64,640,601,Team Tosca
2019-08-03 16:28:09,N2854.28W07548.64,650,580,Team Tosca
2019-08-03 16:28:09,N2854.28W07548.64,760,96,Team Tosca
2019-08-03 16:28:09,N2854.28W07548.64,770,100,Team Tosca
2019-08-03 16:29:07,-,240,0,Team Tosca
2019-08-03 16:29:09,N2854.15W07548.78,640,596,Team Tosca
2019-08-03 16:29:09,N2854.15W07548.78,650,578,Team Tosca
2019-08-03 16:29:09,N2854.15W07548.78,760,97,Team Tosca
2019-08-03 16:29:09,N2854.15W07548.78,770,100,Team Tosca
2019-08-03 16:29:39,N2854.09W07548.84,805,0,Team Tosca
2019-08-03 16:30:09,N2854.02W07548.91,331,927,Team Tosca
2019-08-03 16:30:09,N2854.02W07548.91,640,607,Team Tosca
2019-08-03 16:30:09,N2854.02W07548.91,650,579,Team Tosca
2019-08-03 16:30:09,N2854.02W07548.91,760,97,Team Tosca
2019-08-03 16:30:09,N2854.02W07548.91,770,100,Team Tosca
2019-08-03 16:31:09,N2853.89W07549.04,331,947,Team Tosca
2019-08-03 16:31:09,N2853.89W07549.04,640,607,Team Tosca
2019-08-03 16:31:09,N2853.89W07549.04,650,580,Team Tosca
2019-08-03 16:31:09,N2853.89W07549.04,760,97,Team Tosca
2019-08-03 16:31:09,N2853.89W07549.04,770,100,Team Tosca
2019-08-03 16:32:09,N2853.75W07549.18,331,967,Team Tosca
2019-08-03 16:32:09,N2853.75W07549.18,640,606,Team Tosca
2019-08-03 16:32:09,N2853.75W07549.18,650,578,Team Tosca
2019-08-03 16:32:09,N2853.75W07549.18,760,97,Team Tosca
2019-08-03 16:32:09,N2853.75W07549.18,770,100,Team Tosca
2019-08-03 16:33:09,N2853.62W07549.31,331,985,Team Tosca
2019-08-03 16:33:09,N2853.62W07549.31,640,601,Team Tosca
2019-08-03 16:33:09,N2853.62W07549.31,650,575,Team Tosca
2019-08-03 16:33:09,N2853.62W07549.31,760,97,Team Tosca
2019-08-03 16:33:09,N2853.62W07549.31,770,100,Team Tosca
2019-08-03 16:33:24,-,240,0,Team Tosca
2019-08-03 16:33:56,N2853.52W07549.41,805,0,Team Tosca
2019-08-03 16:34:10,N2853.49W07549.45,331,1001,Team Tosca
2019-08-03 16:34:10,N2853.49W07549.45,640,606,Team Tosca
2019-08-03 16:34:10,N2853.49W07549.45,650,580,Team Tosca
2019-08-03 16:34:10,N2853.49W07549.45,760,97,Team Tosca
2019-08-03 16:34:10,N2853.49W07549.45,770,100,Team Tosca
2019-08-03 16:35:10,N2853.35W07549.58,331,1021,Team Tosca
2019-08-03 16:35:10,N2853.35W07549.58,640,606,Team Tosca
2019-08-03 16:35:10,N2853.35W07549.58,650,578,Team Tosca
2019-08-03 16:35:10,N2853.35W07549.58,760,97,Team Tosca
2019-08-03 16:35:10,N2853.35W07549.58,770,100,Team Tosca
2019-08-03 16:36:10,N2853.22W07549.72,331,1041,Team Tosca
2019-08-03 16:36:10,N2853.22W07549.72,640,596,Team Tosca
2019-08-03 16:36:10,N2853.22W07549.72,650,576,Team Tosca
2019-08-03 16:36:10,N2853.22W07549.72,760,97,Team Tosca
2019-08-03 16:36:10,N2853.22W07549.72,770,100,Team Tosca
2019-08-03 16:37:10,N2853.09W07549.86,331,1059,Team Tosca
2019-08-03 16:37:10,N2853.09W07549.86,640,591,Team Tosca
2019-08-03 16:37:10,N2853.09W07549.86,650,570,Team Tosca
2019-08-03 16:37:10,N2853.09W07549.86,760,98,Team Tosca
2019-08-03 16:37:10,N2853.09W07549.86,770,100,Team Tosca
2019-08-03 16:37:32,-,240,0,Team Tosca
2019-08-03 16:38:04,N2852.97W07549.98,805,0,Team Tosca
2019-08-03 16:38:10,N2852.96W07549.99,331,1076,Team Tosca
2019-08-03 16:38:10,N2852.96W07549.99,640,593,Team Tosca
2019-08-03 16:38:10,N2852.96W07549.99,650,563,Team Tosca
2019-08-03 16:38:10,N2852.96W07549.99,760,98,Team Tosca
2019-08-03 16:38:10,N2852.96W07549.99,770,100,Team Tosca
2019-08-03 16:39:10,N2852.82W07550.13,331,1095,Team Tosca
2019-08-03 16:39:10,N2852.82W07550.13,640,591,Team Tosca
2019-08-03 16:39:10,N2852.82W07550.13,650,560,Team Tosca
2019-08-03 16:39:10,N2852.82W07550.13,760,98,Team Tosca
2019-08-03 16:39:10,N2852.82W07550.13,770,100,Team Tosca
2019-08-03 16:40:10,N2852.69W07550.26,331,1114,Team Tosca
2019-08-03 16:40:10,N2852.69W07550.26,640,584,Team Tosca
2019-08-03 16:40:10,N2852.69W07550.26,650,553,Team Tosca
2019-08-03 16:40:10,N2852.69W07550.26,760,98,Team Tosca
2019-08-03 16:40:10,N2852.69W07550.26,770,100,Team Tosca
2019-08-03 16:40:37,-,240,0,Team Tosca
2019-08-03 16:41:09,N2852.56W07550.40,805,0,Team Tosca
2019-08-03 16:41:10,N2852.56W07550.40,331,1130,Team Tosca
2019-08-03 16:41:10,N2852.56W07550.40,640,582,Team Tosca
2019-08-03 16:41:10,N2852.56W07550.40,650,555,Team Tosca
2019-08-03 16:41:10,N2852.56W07550.40,760,98,Team Tosca
2019-08-03 16:41:10,N2852.56W07550.40,770,100,Team Tosca
2019-08-03 16:42:10,N2852.43W07550.53,331,1149,Team Tosca
2019-08-03 16:42:10,N2852.43W07550.53,640,584,Team Tosca
2019-08-03 16:42:10,N2852.43W07550.53,650,551,Team Tosca
2019-08-03 16:42:10,N2852.43W07550.53,760,99,Team Tosca
2019-08-03 16:42:10,N2852.43W07550.53,770,100,Team Tosca
2019-08-03 16:43:10,N2852.31W07550.66,331,1167,Team Tosca
2019-08-03 16:43:10,N2852.31W07550.66,640,581,Team Tosca
2019-08-03 16:43:10,N2852.31W07550.66,650,544,Team Tosca
2019-08-03 16:43:10,N2852.31W07550.66,760,99,Team Tosca
2019-08-03 16:43:10,N2852.31W07550.66,770,100,Team Tosca
2019-08-03 16:43:13,-,240,0,Team Tosca
2019-08-03 16:43:45,N2852.24W07550.73,805,0,Team Tosca
2019-08-03 16:44:10,N2852.18W07550.79,331,1184,Team Tosca
2019-08-03 16:44:10,N2852.18W07550.79,640,583,Team Tosca
2019-08-03 16:44:10,N2852.18W07550.79,650,545,Team Tosca
2019-08-03 16:44:10,N2852.18W07550.79,760,99,Team Tosca
2019-08-03 16:44:10,N2852.18W07550.79,770,100,Team Tosca
2019-08-03 16:45:10,N2852.06W07550.92,331,1203,Team Tosca
2019-08-03 16:45:10,N2852.06W07550.92,640,572,Team Tosca
2019-08-03 16:45:10,N2852.06W07550.92,650,532,Team Tosca
2019-08-03 16:45:10,N2852.06W07550.92,760,99,Team Tosca
2019-08-03 16:45:10,N2852.06W07550.92,770,100,Team Tosca
2019-08-03 16:45:30,-,240,0,Team Tosca
2019-08-03 16:46:10,N2851.93W07551.05,640,582,Team Tosca
2019-08-03 16:46:10,N2851.93W07551.05,650,535,Team Tosca
2019-08-03 16:46:10,N2851.93W07551.05,760,100,Team Tosca
2019-08-03 16:46:10,N2851.93W07551.05,770,100,Team Tosca
2019-08-03 16:47:10,N2851.81W07551.18,640,585,Team Tosca
2019-08-03 16:47:10,N2851.81W07551.18,650,541,Team Tosca
2019-08-03 16:47:10,N2851.81W07551.18,760,100,Team Tosca
