Team Tosca;;;;
PB-02439;;;;
V3.1.17 ;;;;
DateTime;GpsPos;EventNumber;Data;
2019-06-24 08:26:05;N3709.66W00653.95;770;100;
2019-06-24 08:27:05;N3709.66W00653.95;341;66;
2019-06-24 08:27:05;N3709.66W00653.95;650;933;
2019-06-24 08:27:05;N3709.66W00653.95;770;100;
2019-06-24 08:28:05;N3709.66W00653.95;341;69;
2019-06-24 08:28:05;N3709.66W00653.95;650;938;
2019-06-24 08:28:05;N3709.66W00653.95;770;100;
2019-06-24 08:29:05;N3709.66W00653.95;341;73;
2019-06-24 08:29:05;N3709.66W00653.95;650;937;
2019-06-24 08:29:05;N3709.66W00653.95;770;100;
2019-06-24 08:30:05;N3709.66W00653.95;341;77;
2019-06-24 08:30:05;N3709.66W00653.95;650;933;
2019-06-24 08:30:05;N3709.66W00653.95;770;100;
2019-06-24 08:31:05;N3709.66W00653.95;341;80;
2019-06-24 08:31:05;N3709.66W00653.95;650;926;
2019-06-24 08:31:05;N3709.66W00653.95;770;100;
2019-06-24 08:32:05;N3709.66W00653.95;341;84;
2019-06-24 08:32:05;N3709.66W00653.95;650;928;
2019-06-24 08:32:05;N3709.66W00653.95;770;100;
2019-06-24 08:33:05;N3709.66W00653.95;341;87;
2019-06-24 08:33:05;N3709.66W00653.95;650;924;
2019-06-24 08:33:05;N3709.66W00653.95;770;100;
2019-06-24 08:34:05;N3709.66W00653.95;341;90;
2019-06-24 08:34:05;N3709.66W00653.95;650;923;
2019-06-24 08:34:05;N3709.66W00653.95;770;100;
2019-06-24 08:35:05;N3709.66W00653.95;341;94;
2019-06-24 08:35:05;N3709.66W00653.95;650;922;
2019-06-24 08:35:05;N3709.66W00653.95;770;100;
2019-06-24 08:36:05;N3709.66W00653.95;341;98;
2019-06-24 08:36:05;N3709.66W00653.95;650;935;
2019-06-24 08:36:05;N3709.66W00653.95;770;100;
2019-06-24 08:37:05;N3709.66W00653.95;341;102;
2019-06-24 08:37:05;N3709.66W00653.95;650;921;
2019-06-24 08:37:05;N3709.66W00653.95;770;100;
2019-06-24 08:38:05;N3709.66W00653.95;341;105;
2019-06-24 08:38:05;N3709.66W00653.95;650;920;
2019-06-24 08:38:05;N3709.66W00653.95;770;100;
2019-06-24 08:39:05;N3709.66W00653.95;341;109;
2019-06-24 08:39:05;N3709.66W00653.95;650;914;
2019-06-24 08:39:05;N3709.66W00653.95;770;100;
2019-06-24 08:40:05;N3709.66W00653.95;341;113;
2019-06-24 08:40:05;N3709.66W00653.95;650;910;
2019-06-24 08:40:05;N3709.66W00653.95;770;100;
2019-06-24 08:41:05;N3709.66W00653.95;341;117;
2019-06-24 08:41:05;N3709.66W00653.95;650;909;
2019-06-24 08:41:05;N3709.66W00653.95;770;100;
2019-06-24 08:42:05;N3709.66W00653.95;341;121;
2019-06-24 08:42:05;N3709.66W00653.95;650;813;
2019-06-24 08:42:05;N3709.66W00653.95;770;100;
2019-06-24 08:43:05;N3709.66W00653.95;341;125;
2019-06-24 08:43:05;N3709.66W00653.95;650;831;
2019-06-24 08:43:05;N3709.66W00653.95;770;100;
2019-06-24 08:44:05;N3709.66W00653.95;341;129;
2019-06-24 08:44:05;N3709.66W00653.95;650;917;
2019-06-24 08:44:05;N3709.66W00653.95;770;100;
2019-06-24 08:45:05;N3709.66W00653.94;341;132;
2019-06-24 08:45:05;N3709.66W00653.94;650;922;
2019-06-24 08:45:05;N3709.66W00653.94;770;100;
2019-06-24 08:46:06;N3709.66W00653.95;341;136;
2019-06-24 08:46:06;N3709.66W00653.95;650;922;
2019-06-24 08:46:06;N3709.66W00653.95;770;100;
