Team Toccata;;;;
PB-01998;;;;
V3.1.17 ;;;;
DateTime;GpsPos;EventNumber;Data;
2019-03-07 06:00:33;N5157.7017E00402.427;331;163;
2019-03-07 06:00:33;N5157.7017E00402.427;650;1415;
2019-03-07 06:00:33;N5157.7017E00402.427;770;100;
2019-03-07 06:01:32;N5157.7016E00402.427;331;174;
2019-03-07 06:01:32;N5157.7016E00402.427;650;1423;
2019-03-07 06:01:32;N5157.7016E00402.427;770;100;
2019-03-07 06:02:33;N5157.7015E00402.427;331;186;
2019-03-07 06:02:33;N5157.7015E00402.427;650;1429;
2019-03-07 06:02:33;N5157.7015E00402.427;770;100;
2019-03-07 06:03:33;N5157.7015E00402.428;331;197;
2019-03-07 06:03:33;N5157.7015E00402.428;650;1422;
2019-03-07 06:03:33;N5157.7015E00402.428;770;100;
2019-03-07 06:04:33;N5157.7015E00402.428;331;209;
2019-03-07 06:04:33;N5157.7015E00402.428;650;1430;
2019-03-07 06:04:33;N5157.7015E00402.428;770;100;
2019-03-07 06:05:33;N5157.7015E00402.428;331;220;
2019-03-07 06:05:33;N5157.7015E00402.428;650;1426;
2019-03-07 06:05:33;N5157.7015E00402.428;770;100;
2019-03-07 06:06:33;N5157.7015E00402.427;331;232;
2019-03-07 06:06:33;N5157.7015E00402.427;650;1431;
2019-03-07 06:06:33;N5157.7015E00402.427;770;100;
2019-03-07 06:07:33;N5157.7014E00402.427;331;243;
2019-03-07 06:07:33;N5157.7014E00402.427;650;1439;
2019-03-07 06:07:33;N5157.7014E00402.427;770;100;
2019-03-07 06:08:33;N5157.7013E00402.428;331;254;
2019-03-07 06:08:33;N5157.7013E00402.428;650;1414;
2019-03-07 06:08:33;N5157.7013E00402.428;770;100;
2019-03-07 06:09:33;N5157.7012E00402.428;331;264;
2019-03-07 06:09:33;N5157.7012E00402.428;650;1436;
2019-03-07 06:09:33;N5157.7012E00402.428;770;100;
2019-03-07 06:10:33;N5157.7011E00402.428;331;275;
2019-03-07 06:10:33;N5157.7011E00402.428;650;1415;
2019-03-07 06:10:33;N5157.7011E00402.428;770;100;
2019-03-07 06:11:33;N5157.7012E00402.428;331;286;
2019-03-07 06:11:33;N5157.7012E00402.428;650;1405;
2019-03-07 06:11:33;N5157.7012E00402.428;770;100;
2019-03-07 06:12:33;N5157.7012E00402.428;331;297;
2019-03-07 06:12:33;N5157.7012E00402.428;650;1418;
2019-03-07 06:12:33;N5157.7012E00402.428;770;100;
2019-03-07 06:13:33;N5157.7013E00402.428;331;309;
2019-03-07 06:13:33;N5157.7013E00402.428;650;1414;
2019-03-07 06:13:33;N5157.7013E00402.428;770;100;
