Team Toccata;;
PB-01998;;
V3.1.17 ;;
DateTime;AlarmNumber;
2019-01-19 05:32:58;1161;
2019-01-19 05:33:04;1161;
2019-01-19 08:35:16;1161;
2019-01-19 08:36:28;1161;
2019-01-19 08:37:43;66;
2019-01-19 08:38:33;1161;
2019-01-19 08:39:47;1160;
2019-01-19 08:39:51;1161;
2019-01-19 08:39:52;1130;
2019-01-19 08:39:56;1131;
2019-01-19 08:40:06;1161;
2019-01-19 08:41:02;33;
2019-01-19 08:42:19;66;
2019-01-19 09:30:20;1161;
2019-01-19 09:32:03;1161;
2019-01-19 09:32:19;1161;
2019-01-19 09:32:34;1161;
2019-01-19 09:32:50;1161;
2019-01-19 09:33:52;1161;
2019-01-19 09:34:08;1161;
2019-01-19 09:34:45;1161;
2019-01-19 09:34:55;1161;
2019-01-19 09:35:10;1161;
2019-01-19 09:35:57;1161;
2019-01-19 09:36:28;1161;
2019-01-19 09:36:44;1161;
2019-01-19 09:36:59;1161;
2019-01-19 09:37:15;1161;
2019-01-19 09:37:37;1161;
2019-01-19 09:38:08;1161;
2019-01-19 09:38:33;1161;
2019-01-19 09:38:49;1161;
2019-01-19 09:39:04;1161;
2019-01-19 09:39:35;1161;
2019-01-19 09:39:57;1161;
2019-01-19 09:40:28;1161;
2019-01-19 09:41:00;1161;
2019-01-19 09:41:40;1161;
2019-01-19 09:41:52;40;
2019-01-19 09:42:18;1161;
2019-01-19 09:42:40;13;
2019-01-19 09:43:51;1161;
2019-01-19 09:44:22;1161;
2019-01-19 09:44:25;66;
2019-01-19 09:45:03;1161;
2019-01-19 09:45:34;1161;
2019-01-19 09:46:14;33;
2019-01-19 09:47:07;66;
2019-01-19 09:58:14;66;
2019-01-19 16:31:11;14;
2019-01-19 17:49:31;13;
2019-01-19 21:54:25;1140;
2019-01-19 21:54:25;2140;
2019-01-20 05:31:23;33;
2019-01-20 06:52:36;66;
2019-01-21 09:50:44;13;
2019-01-23 10:21:17;13;
2019-01-23 10:23:28;33;
2019-01-23 11:54:43;66;
2019-01-24 05:28:53;2154;
2019-01-24 05:28:57;1154;
2019-01-24 10:08:21;13;
2019-01-24 16:14:33;13;
2019-01-24 21:59:08;66;
2019-01-24 22:05:35;33;
2019-01-24 22:49:21;1154;
2019-01-24 22:55:45;1154;
2019-01-24 23:01:04;1154;
2019-01-24 23:48:38;14;
2019-01-24 23:57:43;1154;
2019-01-24 23:57:44;2154;
2019-01-25 00:41:09;13;
2019-01-25 01:36:30;1154;
2019-01-25 01:39:39;14;
2019-01-25 01:50:28;14;
2019-01-25 01:51:33;33;
2019-01-25 02:06:07;1154;
2019-01-25 02:09:01;14;
2019-01-25 02:11:56;33;
2019-01-25 03:56:27;66;
2019-01-25 04:07:57;1154;
2019-01-25 04:10:55;14;
2019-01-25 04:19:25;1154;
2019-01-25 04:22:33;14;
2019-01-25 04:27:03;33;
2019-01-25 04:46:04;33;
2019-01-25 04:57:33;33;
2019-01-25 04:58:49;33;
2019-01-25 04:59:35;33;
2019-01-25 05:00:22;33;
2019-01-25 10:19:59;66;
2019-01-25 11:34:55;2163;
2019-01-25 11:34:55;2164;
2019-01-25 11:35:50;2130;
2019-01-25 11:37:47;2153;
2019-01-25 11:40:40;14;
2019-01-25 11:58:57;14;
2019-01-25 12:30:04;1154;
2019-01-25 15:50:28;1154;
2019-01-25 15:51:21;1154;
2019-01-25 18:23:14;33;
2019-01-26 01:12:07;66;
2019-01-27 01:14:50;33;
2019-01-27 01:24:36;14;
2019-01-27 01:35:17;14;
2019-01-27 03:42:03;13;
2019-01-27 03:57:47;13;
2019-01-28 02:37:46;33;
2019-01-28 08:24:37;1154;
2019-01-28 08:32:09;1154;
2019-01-28 09:37:42;2140;
2019-01-30 16:08:12;33;
2019-01-30 20:24:59;75;
2019-01-30 20:26:14;66;
2019-01-30 20:30:28;2160;
2019-01-30 20:30:28;2161;
2019-01-30 20:30:33;2130;
2019-01-30 20:30:39;2163;
2019-01-30 20:30:39;2164;
2019-01-30 20:31:20;2161;
2019-01-30 20:31:43;29;
2019-01-30 20:31:47;2153;
2019-01-30 20:31:56;2161;
2019-01-30 20:32:26;2161;
2019-01-30 20:32:37;2161;
2019-01-30 20:33:16;2161;
2019-01-30 20:33:29;33;
2019-01-30 20:34:33;2161;
2019-01-30 20:34:44;2161;
2019-01-30 20:35:17;2161;
2019-01-30 20:44:14;2161;
2019-01-30 20:50:25;2161;
2019-01-30 20:50:36;2161;
2019-01-30 20:54:45;2160;
2019-01-30 20:54:50;2130;
2019-01-30 22:23:23;2161;
2019-01-30 22:29:43;2160;
2019-01-30 22:29:48;2130;
2019-01-30 23:12:40;66;
2019-01-31 01:26:05;2161;
2019-01-31 01:26:33;2161;
2019-01-31 01:26:49;2161;
2019-01-31 01:40:19;2160;
2019-01-31 01:40:24;2130;
2019-01-31 02:10:59;66;
2019-01-31 04:08:34;2161;
2019-01-31 04:25:57;2160;
2019-01-31 04:26:02;2130;
2019-01-31 05:29:56;2161;
2019-01-31 05:30:07;2161;
2019-01-31 05:31:05;1122;
2019-01-31 05:31:05;1126;
2019-01-31 05:31:05;1137;
2019-01-31 05:31:05;1187;
2019-01-31 05:31:06;1138;
2019-01-31 05:31:09;1109;
2019-01-31 05:31:09;1113;
2019-01-31 05:31:09;1128;
2019-01-31 05:31:09;1129;
2019-01-31 05:31:09;1181;
2019-01-31 05:31:24;1151;
2019-01-31 05:31:29;1170;
2019-01-31 05:31:29;1171;
2019-01-31 05:34:44;2161;
2019-01-31 05:36:56;2160;
2019-01-31 05:37:01;2130;
2019-01-31 05:39:43;1122;
2019-01-31 05:39:43;1126;
2019-01-31 05:39:43;1137;
2019-01-31 05:39:43;1187;
2019-01-31 05:39:44;1138;
2019-01-31 05:39:47;1109;
2019-01-31 05:39:47;1113;
2019-01-31 05:39:47;1128;
2019-01-31 05:39:47;1129;
2019-01-31 05:39:47;1181;
2019-01-31 05:40:02;1151;
2019-01-31 05:40:02;2122;
2019-01-31 05:40:02;2126;
2019-01-31 05:40:02;2137;
2019-01-31 05:40:02;2187;
2019-01-31 05:40:03;2138;
2019-01-31 05:40:06;2109;
2019-01-31 05:40:06;2113;
2019-01-31 05:40:06;2128;
2019-01-31 05:40:06;2129;
2019-01-31 05:40:06;2181;
2019-01-31 05:40:07;1170;
2019-01-31 05:40:07;1171;
2019-01-31 05:40:21;2151;
2019-01-31 05:40:26;2170;
2019-01-31 05:40:26;2171;
2019-01-31 05:42:22;2160;
2019-01-31 05:42:22;2161;
2019-01-31 05:42:27;2130;
2019-01-31 05:42:27;2161;
2019-01-31 05:42:38;2161;
2019-01-31 05:42:44;2161;
2019-01-31 05:43:06;2161;
2019-01-31 05:49:01;2161;
2019-01-31 05:57:55;2161;
2019-01-31 05:58:06;2161;
2019-01-31 05:58:31;33;
2019-01-31 06:06:06;2160;
2019-01-31 06:06:11;2130;
2019-01-31 09:57:47;66;
2019-01-31 11:10:21;2161;
2019-01-31 11:11:22;2161;
2019-01-31 11:14:14;2160;
2019-01-31 11:14:14;2161;
2019-01-31 11:14:19;2130;
2019-01-31 11:15:03;2161;
2019-01-31 11:15:26;2161;
2019-01-31 11:18:01;2161;
2019-01-31 11:37:49;2160;
2019-01-31 11:37:54;2130;
2019-01-31 12:13:52;66;
2019-02-01 02:29:40;1140;
2019-02-01 02:29:40;2140;
2019-02-01 03:31:30;2165;
2019-02-01 09:30:39;2161;
2019-02-01 09:35:52;2160;
2019-02-01 09:35:57;2130;
2019-02-01 10:10:16;66;
2019-02-01 11:07:05;2161;
2019-02-01 11:07:22;2161;
2019-02-01 11:10:47;2160;
2019-02-01 11:10:52;2130;
2019-02-01 12:04:31;66;
2019-02-01 16:59:30;1129;
2019-02-02 00:10:41;2161;
2019-02-02 00:12:16;2160;
2019-02-02 00:12:21;2130;
2019-02-02 00:43:49;2122;
2019-02-02 00:43:49;2126;
2019-02-02 00:43:49;2137;
2019-02-02 00:43:49;2187;
2019-02-02 00:43:50;2138;
2019-02-02 00:43:50;1122;
2019-02-02 00:43:50;1126;
2019-02-02 00:43:50;1137;
2019-02-02 00:43:50;1187;
2019-02-02 00:43:51;1138;
2019-02-02 00:43:53;2109;
2019-02-02 00:43:53;2113;
2019-02-02 00:43:53;2128;
2019-02-02 00:43:53;2129;
2019-02-02 00:43:53;2181;
2019-02-02 00:43:54;1109;
2019-02-02 00:43:54;1113;
2019-02-02 00:43:54;1128;
2019-02-02 00:43:54;1181;
2019-02-02 00:44:08;2151;
2019-02-02 00:44:09;1151;
2019-02-02 00:44:13;2170;
2019-02-02 00:44:13;2171;
2019-02-02 00:44:14;1170;
2019-02-02 00:44:14;1171;
2019-02-02 01:11:05;66;
2019-02-02 08:48:32;33;
2019-02-02 21:31:34;96;
2019-02-08 07:38:44;2117;
2019-02-08 07:38:44;2183;
2019-02-08 08:35:28;2122;
2019-02-08 08:35:28;2126;
2019-02-08 08:35:28;2137;
2019-02-08 08:35:28;2187;
2019-02-08 08:35:29;2138;
2019-02-08 08:35:32;2109;
2019-02-08 08:35:32;2113;
2019-02-08 08:35:32;2181;
2019-02-08 08:35:32;2128;
2019-02-08 08:35:32;2129;
2019-02-08 08:35:47;2151;
2019-02-08 08:35:52;2170;
2019-02-08 08:35:52;2171;
2019-02-08 08:54:45;2122;
2019-02-08 08:54:45;2126;
2019-02-08 08:54:45;2137;
2019-02-08 08:54:45;2187;
2019-02-08 08:54:46;2138;
2019-02-08 08:54:49;2109;
