Team Toccata;;;;
PB-01998;;;;
V3.1.17 ;;;;
DateTime;GpsPos;EventNumber;Data;
2019-01-24 11:51:09;N0547.2245E11801.521;640;1608;
2019-01-24 11:51:09;N0547.2245E11801.521;650;1606;
2019-01-24 11:51:09;N0547.2245E11801.521;760;91;
2019-01-24 11:51:09;N0547.2245E11801.521;770;91;
2019-01-24 11:52:09;N0547.2244E11801.521;341;1321;
2019-01-24 11:52:09;N0547.2244E11801.521;640;1600;
2019-01-24 11:52:09;N0547.2244E11801.521;650;1596;
2019-01-24 11:52:09;N0547.2244E11801.521;760;91;
2019-01-24 11:52:09;N0547.2244E11801.521;770;91;
2019-01-24 11:53:09;N0547.2243E11801.521;341;1336;
2019-01-24 11:53:09;N0547.2243E11801.521;640;1601;
2019-01-24 11:53:09;N0547.2243E11801.521;650;1598;
2019-01-24 11:53:09;N0547.2243E11801.521;760;91;
2019-01-24 11:53:09;N0547.2243E11801.521;770;91;
2019-01-24 11:54:09;N0547.2243E11801.521;341;1351;
2019-01-24 11:54:09;N0547.2243E11801.521;640;1599;
2019-01-24 11:54:09;N0547.2243E11801.521;650;1600;
2019-01-24 11:54:09;N0547.2243E11801.521;760;91;
2019-01-24 11:54:09;N0547.2243E11801.521;770;91;
2019-01-24 11:55:09;N0547.2244E11801.521;341;1366;
2019-01-24 11:55:09;N0547.2244E11801.521;640;1601;
2019-01-24 11:55:09;N0547.2244E11801.521;650;1598;
2019-01-24 11:55:09;N0547.2244E11801.521;760;91;
2019-01-24 11:55:09;N0547.2244E11801.521;770;91;
2019-01-24 11:56:09;N0547.2243E11801.521;341;1380;
2019-01-24 11:56:09;N0547.2243E11801.521;640;1598;
2019-01-24 11:56:09;N0547.2243E11801.521;650;1599;
2019-01-24 11:56:09;N0547.2243E11801.521;760;91;
2019-01-24 11:56:09;N0547.2243E11801.521;770;91;
2019-01-24 11:57:09;N0547.2243E11801.521;341;1395;
2019-01-24 11:57:09;N0547.2243E11801.521;640;1589;
2019-01-24 11:57:09;N0547.2243E11801.521;650;1614;
2019-01-24 11:57:09;N0547.2243E11801.521;760;91;
2019-01-24 11:57:09;N0547.2243E11801.521;770;91;
2019-01-24 11:58:09;N0547.2242E11801.521;341;1410;
2019-01-24 11:58:09;N0547.2242E11801.521;640;1598;
2019-01-24 11:58:09;N0547.2242E11801.521;650;1601;
2019-01-24 11:58:09;N0547.2242E11801.521;760;91;
2019-01-24 11:58:09;N0547.2242E11801.521;770;92;
2019-01-24 11:59:09;N0547.2241E11801.521;341;1425;
2019-01-24 11:59:09;N0547.2241E11801.521;640;1601;
2019-01-24 11:59:09;N0547.2241E11801.521;650;1595;
2019-01-24 11:59:09;N0547.2241E11801.521;760;92;
2019-01-24 11:59:09;N0547.2241E11801.521;770;92;
2019-01-24 12:00:09;N0547.2241E11801.521;341;1439;
2019-01-24 12:00:09;N0547.2241E11801.521;640;1626;
2019-01-24 12:00:09;N0547.2241E11801.521;650;1637;
2019-01-24 12:00:09;N0547.2241E11801.521;760;91;
2019-01-24 12:00:09;N0547.2241E11801.521;770;91;
2019-01-24 12:01:09;N0547.2241E11801.521;341;1454;
2019-01-24 12:01:09;N0547.2241E11801.521;640;1608;
2019-01-24 12:01:09;N0547.2241E11801.521;650;1595;
2019-01-24 12:01:09;N0547.2241E11801.521;760;92;
2019-01-24 12:01:09;N0547.2241E11801.521;770;91;
2019-01-24 12:02:09;N0547.2241E11801.521;341;1468;
2019-01-24 12:02:09;N0547.2241E11801.521;640;1620;
2019-01-24 12:02:09;N0547.2241E11801.521;650;1598;
2019-01-24 12:02:09;N0547.2241E11801.521;760;92;
2019-01-24 12:02:09;N0547.2241E11801.521;770;92;
2019-01-24 12:03:09;N0547.2241E11801.521;341;1482;
2019-01-24 12:03:09;N0547.2241E11801.521;640;1607;
2019-01-24 12:03:09;N0547.2241E11801.521;650;1612;
2019-01-24 12:03:09;N0547.2241E11801.521;760;92;
2019-01-24 12:03:09;N0547.2241E11801.521;770;92;
2019-01-24 12:04:09;N0547.2240E11801.522;341;1491;
2019-01-24 12:04:09;N0547.2240E11801.522;640;1603;
2019-01-24 12:04:09;N0547.2240E11801.522;650;1620;
2019-01-24 12:04:09;N0547.2240E11801.522;760;92;
2019-01-24 12:04:09;N0547.2240E11801.522;770;92;
2019-01-24 12:05:09;N0547.2240E11801.522;341;1504;
2019-01-24 12:05:09;N0547.2240E11801.522;640;1586;
2019-01-24 12:05:09;N0547.2240E11801.522;650;1567;
2019-01-24 12:05:09;N0547.2240E11801.522;760;92;
2019-01-24 12:05:09;N0547.2240E11801.522;770;92;
2019-01-24 12:06:09;N0547.2239E11801.522;341;1517;
2019-01-24 12:06:09;N0547.2239E11801.522;640;1584;
2019-01-24 12:06:09;N0547.2239E11801.522;650;1583;
2019-01-24 12:06:09;N0547.2239E11801.522;760;92;
2019-01-24 12:06:09;N0547.2239E11801.522;770;92;
2019-01-24 12:07:09;N0547.2239E11801.522;341;1530;
2019-01-24 12:07:09;N0547.2239E11801.522;640;1590;
2019-01-24 12:07:09;N0547.2239E11801.522;650;1596;
2019-01-24 12:07:09;N0547.2239E11801.522;760;93;
2019-01-24 12:07:09;N0547.2239E11801.522;770;93;
2019-01-24 12:08:09;N0547.2239E11801.522;341;1542;
2019-01-24 12:08:09;N0547.2239E11801.522;640;1598;
2019-01-24 12:08:09;N0547.2239E11801.522;650;1588;
2019-01-24 12:08:09;N0547.2239E11801.522;760;93;
2019-01-24 12:08:09;N0547.2239E11801.522;770;93;
2019-01-24 12:09:10;N0547.2239E11801.522;341;1554;
2019-01-24 12:09:10;N0547.2239E11801.522;640;1533;
2019-01-24 12:09:10;N0547.2239E11801.522;650;1541;
2019-01-24 12:09:10;N0547.2239E11801.522;760;94;
2019-01-24 12:09:10;N0547.2239E11801.522;770;94;
2019-01-24 12:10:10;N0547.2239E11801.522;341;1567;
2019-01-24 12:10:10;N0547.2239E11801.522;640;1546;
2019-01-24 12:10:10;N0547.2239E11801.522;650;1547;
2019-01-24 12:10:10;N0547.2239E11801.522;760;94;
2019-01-24 12:10:10;N0547.2239E11801.522;770;94;
2019-01-24 12:11:10;N0547.2239E11801.522;341;1579;
2019-01-24 12:11:10;N0547.2239E11801.522;640;1563;
2019-01-24 12:11:10;N0547.2239E11801.522;650;1567;
2019-01-24 12:11:10;N0547.2239E11801.522;760;95;
2019-01-24 12:11:10;N0547.2239E11801.522;770;95;
2019-01-24 12:12:10;N0547.2240E11801.522;341;1591;
2019-01-24 12:12:10;N0547.2240E11801.522;640;1578;
2019-01-24 12:12:10;N0547.2240E11801.522;650;1576;
2019-01-24 12:12:10;N0547.2240E11801.522;760;96;
2019-01-24 12:12:10;N0547.2240E11801.522;770;96;
2019-01-24 12:13:10;N0547.2240E11801.522;341;1604;
2019-01-24 12:13:10;N0547.2240E11801.522;640;1587;
2019-01-24 12:13:10;N0547.2240E11801.522;650;1588;
2019-01-24 12:13:10;N0547.2240E11801.522;760;96;
2019-01-24 12:13:10;N0547.2240E11801.522;770;96;
2019-01-24 12:14:10;N0547.2241E11801.522;341;1616;
2019-01-24 12:14:10;N0547.2241E11801.522;640;1596;
2019-01-24 12:14:10;N0547.2241E11801.522;650;1580;
2019-01-24 12:14:10;N0547.2241E11801.522;760;96;
2019-01-24 12:14:10;N0547.2241E11801.522;770;96;
2019-01-24 12:15:10;N0547.2241E11801.522;341;1628;
2019-01-24 12:15:10;N0547.2241E11801.522;640;1582;
2019-01-24 12:15:10;N0547.2241E11801.522;650;1587;
2019-01-24 12:15:10;N0547.2241E11801.522;760;97;
2019-01-24 12:15:10;N0547.2241E11801.522;770;96;
2019-01-24 12:16:10;N0547.2242E11801.522;341;1641;
2019-01-24 12:16:10;N0547.2242E11801.522;640;1600;
2019-01-24 12:16:10;N0547.2242E11801.522;650;1605;
2019-01-24 12:16:10;N0547.2242E11801.522;760;97;
2019-01-24 12:16:10;N0547.2242E11801.522;770;97;
2019-01-24 12:17:10;N0547.2243E11801.522;341;1653;
2019-01-24 12:17:10;N0547.2243E11801.522;640;1601;
2019-01-24 12:17:10;N0547.2243E11801.522;650;1605;
2019-01-24 12:17:10;N0547.2243E11801.522;760;97;
2019-01-24 12:17:10;N0547.2243E11801.522;770;97;
2019-01-24 12:18:10;N0547.2243E11801.522;341;1665;
2019-01-24 12:18:10;N0547.2243E11801.522;640;1603;
2019-01-24 12:18:10;N0547.2243E11801.522;650;1606;
2019-01-24 12:18:10;N0547.2243E11801.522;760;97;
2019-01-24 12:18:10;N0547.2243E11801.522;770;97;
2019-01-24 12:19:10;N0547.2242E11801.522;341;1677;
2019-01-24 12:19:10;N0547.2242E11801.522;640;1608;
2019-01-24 12:19:10;N0547.2242E11801.522;650;1608;
2019-01-24 12:19:10;N0547.2242E11801.522;760;97;
2019-01-24 12:19:10;N0547.2242E11801.522;770;97;
2019-01-24 12:20:10;N0547.2240E11801.522;341;1689;
2019-01-24 12:20:10;N0547.2240E11801.522;640;1605;
2019-01-24 12:20:10;N0547.2240E11801.522;650;1606;
2019-01-24 12:20:10;N0547.2240E11801.522;760;97;
2019-01-24 12:20:10;N0547.2240E11801.522;770;97;
2019-01-24 12:21:10;N0547.2241E11801.522;341;1700;
2019-01-24 12:21:10;N0547.2241E11801.522;640;1608;
2019-01-24 12:21:10;N0547.2241E11801.522;650;1600;
2019-01-24 12:21:10;N0547.2241E11801.522;760;97;
2019-01-24 12:21:10;N0547.2241E11801.522;770;97;
2019-01-24 12:22:10;N0547.2241E11801.522;341;1712;
2019-01-24 12:22:10;N0547.2241E11801.522;640;1605;
2019-01-24 12:22:10;N0547.2241E11801.522;650;1606;
2019-01-24 12:22:10;N0547.2241E11801.522;760;97;
2019-01-24 12:22:10;N0547.2241E11801.522;770;97;
2019-01-24 12:23:10;N0547.2241E11801.522;341;1724;
2019-01-24 12:23:10;N0547.2241E11801.522;640;1640;
2019-01-24 12:23:10;N0547.2241E11801.522;650;1586;
2019-01-24 12:23:10;N0547.2241E11801.522;760;97;
2019-01-24 12:23:10;N0547.2241E11801.522;770;97;
2019-01-24 12:24:10;N0547.2241E11801.522;341;1736;
2019-01-24 12:24:10;N0547.2241E11801.522;640;1632;
2019-01-24 12:24:10;N0547.2241E11801.522;650;1599;
2019-01-24 12:24:10;N0547.2241E11801.522;760;97;
2019-01-24 12:24:10;N0547.2241E11801.522;770;98;
2019-01-24 12:25:10;N0547.2241E11801.522;341;1748;
2019-01-24 12:25:10;N0547.2241E11801.522;640;1608;
2019-01-24 12:25:10;N0547.2241E11801.522;650;1626;
2019-01-24 12:25:10;N0547.2241E11801.522;760;97;
2019-01-24 12:25:10;N0547.2241E11801.522;770;98;
2019-01-24 12:26:10;N0547.2241E11801.522;341;1761;
2019-01-24 12:26:10;N0547.2241E11801.522;640;1614;
2019-01-24 12:26:10;N0547.2241E11801.522;650;1619;
2019-01-24 12:26:10;N0547.2241E11801.522;760;96;
2019-01-24 12:26:10;N0547.2241E11801.522;770;98;
2019-01-24 12:27:10;N0547.2241E11801.522;341;1773;
2019-01-24 12:27:10;N0547.2241E11801.522;640;1604;
2019-01-24 12:27:10;N0547.2241E11801.522;650;1608;
2019-01-24 12:27:10;N0547.2241E11801.522;760;97;
2019-01-24 12:27:10;N0547.2241E11801.522;770;97;
2019-01-24 12:28:10;N0547.2242E11801.522;341;1785;
2019-01-24 12:28:10;N0547.2242E11801.522;640;1614;
2019-01-24 12:28:10;N0547.2242E11801.522;650;1618;
2019-01-24 12:28:10;N0547.2242E11801.522;760;97;
2019-01-24 12:28:10;N0547.2242E11801.522;770;97;
2019-01-24 12:29:10;N0547.2241E11801.521;341;1797;
2019-01-24 12:29:10;N0547.2241E11801.521;640;1609;
2019-01-24 12:29:10;N0547.2241E11801.521;650;1615;
2019-01-24 12:29:10;N0547.2241E11801.521;760;97;
2019-01-24 12:29:10;N0547.2241E11801.521;770;97;
2019-01-24 12:30:10;N0547.2241E11801.521;341;1809;
2019-01-24 12:30:10;N0547.2241E11801.521;640;1608;
2019-01-24 12:30:10;N0547.2241E11801.521;650;1614;
2019-01-24 12:30:10;N0547.2241E11801.521;760;97;
2019-01-24 12:30:10;N0547.2241E11801.521;770;97;
2019-01-24 12:31:10;N0547.2240E11801.521;341;1821;
2019-01-24 12:31:10;N0547.2240E11801.521;640;1612;
2019-01-24 12:31:10;N0547.2240E11801.521;650;1610;
2019-01-24 12:31:10;N0547.2240E11801.521;760;97;
2019-01-24 12:31:10;N0547.2240E11801.521;770;97;
2019-01-24 12:32:10;N0547.2240E11801.521;341;1833;
2019-01-24 12:32:10;N0547.2240E11801.521;640;1615;
2019-01-24 12:32:10;N0547.2240E11801.521;650;1614;
2019-01-24 12:32:10;N0547.2240E11801.521;760;97;
2019-01-24 12:32:10;N0547.2240E11801.521;770;97;
2019-01-24 12:33:10;N0547.2239E11801.521;341;1845;
2019-01-24 12:33:10;N0547.2239E11801.521;640;1615;
2019-01-24 12:33:10;N0547.2239E11801.521;650;1614;
2019-01-24 12:33:10;N0547.2239E11801.521;760;97;
2019-01-24 12:33:10;N0547.2239E11801.521;770;97;
2019-01-24 12:34:10;N0547.2239E11801.521;341;1857;
2019-01-24 12:34:10;N0547.2239E11801.521;640;1613;
2019-01-24 12:34:10;N0547.2239E11801.521;650;1615;
2019-01-24 12:34:10;N0547.2239E11801.521;760;97;
2019-01-24 12:34:10;N0547.2239E11801.521;770;97;
2019-01-24 12:35:11;N0547.2239E11801.521;341;1870;
2019-01-24 12:35:11;N0547.2239E11801.521;640;1614;
2019-01-24 12:35:11;N0547.2239E11801.521;650;1613;
2019-01-24 12:35:11;N0547.2239E11801.521;760;97;
2019-01-24 12:35:11;N0547.2239E11801.521;770;97;
2019-01-24 12:36:11;N0547.2239E11801.521;341;1882;
2019-01-24 12:36:11;N0547.2239E11801.521;640;1615;
2019-01-24 12:36:11;N0547.2239E11801.521;650;1618;
2019-01-24 12:36:11;N0547.2239E11801.521;760;97;
2019-01-24 12:36:11;N0547.2239E11801.521;770;97;
2019-01-24 12:37:11;N0547.2239E11801.521;341;1894;
2019-01-24 12:37:11;N0547.2239E11801.521;640;1615;
2019-01-24 12:37:11;N0547.2239E11801.521;650;1615;
2019-01-24 12:37:11;N0547.2239E11801.521;760;97;
2019-01-24 12:37:11;N0547.2239E11801.521;770;97;
2019-01-24 12:38:11;N0547.2240E11801.521;341;1906;
2019-01-24 12:38:11;N0547.2240E11801.521;640;1616;
2019-01-24 12:38:11;N0547.2240E11801.521;650;1617;
2019-01-24 12:38:11;N0547.2240E11801.521;760;97;
2019-01-24 12:38:11;N0547.2240E11801.521;770;97;
2019-01-24 12:39:11;N0547.2242E11801.521;341;1918;
2019-01-24 12:39:11;N0547.2242E11801.521;640;1591;
2019-01-24 12:39:11;N0547.2242E11801.521;650;1623;
2019-01-24 12:39:11;N0547.2242E11801.521;760;96;
2019-01-24 12:39:11;N0547.2242E11801.521;770;97;
2019-01-24 12:40:11;N0547.2242E11801.521;341;1930;
2019-01-24 12:40:11;N0547.2242E11801.521;640;1606;
2019-01-24 12:40:11;N0547.2242E11801.521;650;1623;
2019-01-24 12:40:11;N0547.2242E11801.521;760;97;
2019-01-24 12:40:11;N0547.2242E11801.521;770;97;
2019-01-24 12:41:11;N0547.2242E11801.521;341;1943;
2019-01-24 12:41:11;N0547.2242E11801.521;640;1615;
2019-01-24 12:41:11;N0547.2242E11801.521;650;1621;
2019-01-24 12:41:11;N0547.2242E11801.521;760;97;
2019-01-24 12:41:11;N0547.2242E11801.521;770;97;
2019-01-24 12:42:11;N0547.2242E11801.522;341;1955;
2019-01-24 12:42:11;N0547.2242E11801.522;640;1616;
2019-01-24 12:42:11;N0547.2242E11801.522;650;1628;
2019-01-24 12:42:11;N0547.2242E11801.522;760;97;
2019-01-24 12:42:11;N0547.2242E11801.522;770;97;
2019-01-24 12:43:11;N0547.2243E11801.521;341;1967;
2019-01-24 12:43:11;N0547.2243E11801.521;640;1614;
2019-01-24 12:43:11;N0547.2243E11801.521;650;1619;
2019-01-24 12:43:11;N0547.2243E11801.521;760;97;
2019-01-24 12:43:11;N0547.2243E11801.521;770;97;
2019-01-24 12:44:11;N0547.2244E11801.521;341;1979;
2019-01-24 12:44:11;N0547.2244E11801.521;640;1609;
2019-01-24 12:44:11;N0547.2244E11801.521;650;1623;
2019-01-24 12:44:11;N0547.2244E11801.521;760;97;
