DateTime,GpsPos,EventNumber,Data
2019-01-24 21:52:32,N0547.2235E11801.522,650,1334
2019-01-24 21:52:32,N0547.2235E11801.522,760,100
2019-01-24 21:52:32,N0547.2235E11801.522,770,100
2019-01-24 21:53:32,N0547.2235E11801.522,341,3427
2019-01-24 21:53:32,N0547.2235E11801.522,640,1489
2019-01-24 21:53:32,N0547.2235E11801.522,650,1513
2019-01-24 21:53:32,N0547.2235E11801.522,760,100
2019-01-24 21:53:32,N0547.2235E11801.522,770,100
2019-01-24 21:54:32,N0547.2236E11801.522,341,3437
2019-01-24 21:54:32,N0547.2236E11801.522,640,1484
2019-01-24 21:54:32,N0547.2236E11801.522,650,1512
2019-01-24 21:54:32,N0547.2236E11801.522,760,100
2019-01-24 21:54:32,N0547.2236E11801.522,770,100
2019-01-24 21:55:16,-,290,0
2019-01-24 21:55:28,N0547.2236E11801.521,165,0
2019-01-24 21:55:28,-,400,0
2019-01-24 21:55:32,N0547.2236E11801.521,640,1533
2019-01-24 21:55:32,N0547.2236E11801.521,650,1560
2019-01-24 21:55:32,N0547.2236E11801.521,760,100
2019-01-24 21:55:32,N0547.2236E11801.521,770,100
2019-01-24 21:55:56,N0547.2235E11801.521,160,0
2019-01-24 21:55:56,-,380,0
2019-01-24 21:56:56,-,190,0
2019-01-24 21:56:56,N0547.2235E11801.521,340,3446
2019-01-24 21:59:03,N0547.2234E11801.521,460,0
2019-01-24 21:59:08,N0547.2233E11801.521,450,0
2019-01-24 22:05:09,N0547.2233E11801.522,350,0
2019-01-24 22:09:29,N0547.2233E11801.522,470,0
2019-01-24 22:12:31,N0547.2231E11801.522,360,0
2019-01-24 22:12:35,-,210,0
2019-01-24 22:12:35,-,370,0
2019-01-24 22:12:43,N0547.2231E11801.522,150,0
2019-01-24 22:14:25,-,430,1
2019-01-24 22:14:26,-,430,2
2019-01-24 22:14:32,-,390,0
2019-01-24 22:14:33,N0547.2229E11801.522,640,1239
2019-01-24 22:14:33,N0547.2229E11801.522,650,1292
2019-01-24 22:14:33,N0547.2229E11801.522,760,100
2019-01-24 22:14:33,N0547.2229E11801.522,770,100
2019-01-24 22:14:42,N0547.2230E11801.522,155,0
2019-01-24 22:15:04,N0547.2230E11801.522,220,0
2019-01-24 22:15:04,N0547.2230E11801.522,806,0
2019-01-24 22:15:33,N0547.2230E11801.522,331,4
2019-01-24 22:15:33,N0547.2230E11801.522,640,947
2019-01-24 22:15:33,N0547.2230E11801.522,650,967
2019-01-24 22:15:33,N0547.2230E11801.522,760,100
2019-01-24 22:15:33,N0547.2230E11801.522,770,100
2019-01-24 22:16:33,N0547.2231E11801.522,331,14
2019-01-24 22:16:33,N0547.2231E11801.522,640,851
2019-01-24 22:16:33,N0547.2231E11801.522,650,896
2019-01-24 22:16:33,N0547.2231E11801.522,760,100
2019-01-24 22:16:33,N0547.2231E11801.522,770,100
2019-01-24 22:17:33,N0547.2231E11801.522,331,25
2019-01-24 22:17:33,N0547.2231E11801.522,640,828
2019-01-24 22:17:33,N0547.2231E11801.522,650,859
2019-01-24 22:17:33,N0547.2231E11801.522,760,100
2019-01-24 22:17:33,N0547.2231E11801.522,770,100
2019-01-24 22:18:33,N0547.2231E11801.522,331,35
2019-01-24 22:18:33,N0547.2231E11801.522,640,833
2019-01-24 22:18:33,N0547.2231E11801.522,650,863
2019-01-24 22:18:33,N0547.2231E11801.522,760,100
2019-01-24 22:18:33,N0547.2231E11801.522,770,100
2019-01-24 22:19:33,N0547.2232E11801.522,331,45
2019-01-24 22:19:33,N0547.2232E11801.522,640,828
2019-01-24 22:19:33,N0547.2232E11801.522,650,865
2019-01-24 22:19:33,N0547.2232E11801.522,760,100
2019-01-24 22:19:33,N0547.2232E11801.522,770,100
2019-01-24 22:20:33,N0547.2231E11801.522,331,55
2019-01-24 22:20:33,N0547.2231E11801.522,640,811
2019-01-24 22:20:33,N0547.2231E11801.522,650,834
2019-01-24 22:20:33,N0547.2231E11801.522,760,100
2019-01-24 22:20:33,N0547.2231E11801.522,770,100
2019-01-24 22:21:33,N0547.2232E11801.522,331,67
2019-01-24 22:21:33,N0547.2232E11801.522,640,818
2019-01-24 22:21:33,N0547.2232E11801.522,650,847
2019-01-24 22:21:33,N0547.2232E11801.522,760,100
2019-01-24 22:21:33,N0547.2232E11801.522,770,100
2019-01-24 22:22:33,N0547.2231E11801.521,331,78
2019-01-24 22:22:33,N0547.2231E11801.521,640,799
2019-01-24 22:22:33,N0547.2231E11801.521,650,838
2019-01-24 22:22:33,N0547.2231E11801.521,760,100
2019-01-24 22:22:33,N0547.2231E11801.521,770,100
2019-01-24 22:23:33,N0547.2232E11801.521,331,90
2019-01-24 22:23:33,N0547.2232E11801.521,640,833
2019-01-24 22:23:33,N0547.2232E11801.521,650,879
2019-01-24 22:23:33,N0547.2232E11801.521,760,100
2019-01-24 22:23:33,N0547.2232E11801.521,770,100
2019-01-24 22:24:33,N0547.2231E11801.521,331,102
2019-01-24 22:24:33,N0547.2231E11801.521,640,790
2019-01-24 22:24:33,N0547.2231E11801.521,650,845
2019-01-24 22:24:33,N0547.2231E11801.521,760,100
2019-01-24 22:24:33,N0547.2231E11801.521,770,100
2019-01-24 22:25:33,N0547.2232E11801.521,331,113
2019-01-24 22:25:33,N0547.2232E11801.521,640,793
2019-01-24 22:25:33,N0547.2232E11801.521,650,851
2019-01-24 22:25:33,N0547.2232E11801.521,760,100
2019-01-24 22:25:33,N0547.2232E11801.521,770,100
2019-01-24 22:26:34,N0547.2233E11801.522,331,124
2019-01-24 22:26:34,N0547.2233E11801.522,640,809
2019-01-24 22:26:34,N0547.2233E11801.522,650,858
2019-01-24 22:26:34,N0547.2233E11801.522,760,100
2019-01-24 22:26:34,N0547.2233E11801.522,770,100
2019-01-24 22:27:34,N0547.2233E11801.522,331,135
2019-01-24 22:27:34,N0547.2233E11801.522,640,785
2019-01-24 22:27:34,N0547.2233E11801.522,650,834
2019-01-24 22:27:34,N0547.2233E11801.522,760,100
2019-01-24 22:27:34,N0547.2233E11801.522,770,100
2019-01-24 22:28:25,-,240,0
2019-01-24 22:28:34,N0547.2234E11801.522,640,780
2019-01-24 22:28:34,N0547.2234E11801.522,650,819
2019-01-24 22:28:34,N0547.2234E11801.522,760,100
2019-01-24 22:28:34,N0547.2234E11801.522,770,100
2019-01-24 22:29:17,N0547.2235E11801.522,806,0
2019-01-24 22:29:34,N0547.2235E11801.522,331,153
2019-01-24 22:29:34,N0547.2235E11801.522,640,800
2019-01-24 22:29:34,N0547.2235E11801.522,650,852
2019-01-24 22:29:34,N0547.2235E11801.522,760,100
2019-01-24 22:29:34,N0547.2235E11801.522,770,100
2019-01-24 22:30:34,N0547.2235E11801.521,331,165
2019-01-24 22:30:34,N0547.2235E11801.521,640,826
2019-01-24 22:30:34,N0547.2235E11801.521,650,881
2019-01-24 22:30:34,N0547.2235E11801.521,760,100
2019-01-24 22:30:34,N0547.2235E11801.521,770,100
2019-01-24 22:31:34,N0547.2234E11801.521,331,178
2019-01-24 22:31:34,N0547.2234E11801.521,640,826
2019-01-24 22:31:34,N0547.2234E11801.521,650,884
2019-01-24 22:31:34,N0547.2234E11801.521,760,100
2019-01-24 22:31:34,N0547.2234E11801.521,770,100
2019-01-24 22:32:34,N0547.2232E11801.521,331,190
2019-01-24 22:32:34,N0547.2232E11801.521,640,818
2019-01-24 22:32:34,N0547.2232E11801.521,650,879
2019-01-24 22:32:34,N0547.2232E11801.521,760,100
2019-01-24 22:32:34,N0547.2232E11801.521,770,100
2019-01-24 22:33:34,N0547.2231E11801.521,331,202
2019-01-24 22:33:34,N0547.2231E11801.521,640,784
2019-01-24 22:33:34,N0547.2231E11801.521,650,842
2019-01-24 22:33:34,N0547.2231E11801.521,760,100
2019-01-24 22:33:34,N0547.2231E11801.521,770,100
2019-01-24 22:34:34,N0547.2232E11801.522,331,212
2019-01-24 22:34:34,N0547.2232E11801.522,640,769
2019-01-24 22:34:34,N0547.2232E11801.522,650,830
2019-01-24 22:34:34,N0547.2232E11801.522,760,100
2019-01-24 22:34:34,N0547.2232E11801.522,770,100
2019-01-24 22:35:34,N0547.2232E11801.521,331,220
2019-01-24 22:35:34,N0547.2232E11801.521,640,781
2019-01-24 22:35:34,N0547.2232E11801.521,650,853
2019-01-24 22:35:34,N0547.2232E11801.521,760,100
2019-01-24 22:35:34,N0547.2232E11801.521,770,100
2019-01-24 22:36:34,N0547.2233E11801.521,331,233
2019-01-24 22:36:34,N0547.2233E11801.521,640,795
2019-01-24 22:36:34,N0547.2233E11801.521,650,846
2019-01-24 22:36:34,N0547.2233E11801.521,760,100
2019-01-24 22:36:34,N0547.2233E11801.521,770,100
2019-01-24 22:37:34,N0547.2232E11801.521,331,246
2019-01-24 22:37:34,N0547.2232E11801.521,640,817
2019-01-24 22:37:34,N0547.2232E11801.521,650,875
2019-01-24 22:37:34,N0547.2232E11801.521,760,100
2019-01-24 22:37:34,N0547.2232E11801.521,770,100
2019-01-24 22:38:34,N0547.2233E11801.521,331,259
2019-01-24 22:38:34,N0547.2233E11801.521,640,815
2019-01-24 22:38:34,N0547.2233E11801.521,650,880
2019-01-24 22:38:34,N0547.2233E11801.521,760,100
2019-01-24 22:38:34,N0547.2233E11801.521,770,100
2019-01-24 22:39:34,N0547.2234E11801.521,331,271
2019-01-24 22:39:34,N0547.2234E11801.521,640,796
2019-01-24 22:39:34,N0547.2234E11801.521,650,856
2019-01-24 22:39:34,N0547.2234E11801.521,760,100
2019-01-24 22:39:34,N0547.2234E11801.521,770,100
2019-01-24 22:39:40,-,240,0
2019-01-24 22:40:31,N0547.2234E11801.521,806,0
2019-01-24 22:40:34,N0547.2234E11801.521,331,279
2019-01-24 22:40:34,N0547.2234E11801.521,640,817
2019-01-24 22:40:34,N0547.2234E11801.521,650,884
2019-01-24 22:40:34,N0547.2234E11801.521,760,100
2019-01-24 22:40:34,N0547.2234E11801.521,770,100
2019-01-24 22:41:34,N0547.2234E11801.521,331,291
2019-01-24 22:41:34,N0547.2234E11801.521,640,846
2019-01-24 22:41:34,N0547.2234E11801.521,650,904
2019-01-24 22:41:34,N0547.2234E11801.521,760,100
2019-01-24 22:41:34,N0547.2234E11801.521,770,100
2019-01-24 22:42:34,N0547.2234E11801.521,331,305
2019-01-24 22:42:34,N0547.2234E11801.521,640,842
2019-01-24 22:42:34,N0547.2234E11801.521,650,891
2019-01-24 22:42:34,N0547.2234E11801.521,760,100
2019-01-24 22:42:34,N0547.2234E11801.521,770,100
2019-01-24 22:43:34,N0547.2234E11801.521,331,319
2019-01-24 22:43:34,N0547.2234E11801.521,640,795
2019-01-24 22:43:34,N0547.2234E11801.521,650,841
2019-01-24 22:43:34,N0547.2234E11801.521,760,100
2019-01-24 22:43:34,N0547.2234E11801.521,770,100
2019-01-24 22:44:34,N0547.2234E11801.521,331,333
2019-01-24 22:44:34,N0547.2234E11801.521,640,791
2019-01-24 22:44:34,N0547.2234E11801.521,650,867
2019-01-24 22:44:34,N0547.2234E11801.521,760,100
2019-01-24 22:44:34,N0547.2234E11801.521,770,100
2019-01-24 22:45:34,N0547.2234E11801.521,331,347
2019-01-24 22:45:34,N0547.2234E11801.521,640,829
2019-01-24 22:45:34,N0547.2234E11801.521,650,872
2019-01-24 22:45:34,N0547.2234E11801.521,760,100
2019-01-24 22:45:34,N0547.2234E11801.521,770,100
2019-01-24 22:46:34,N0547.2234E11801.522,331,361
2019-01-24 22:46:34,N0547.2234E11801.522,640,832
2019-01-24 22:46:34,N0547.2234E11801.522,650,886
2019-01-24 22:46:34,N0547.2234E11801.522,760,100
2019-01-24 22:46:34,N0547.2234E11801.522,770,100
2019-01-24 22:47:34,N0547.2234E11801.522,331,374
2019-01-24 22:47:34,N0547.2234E11801.522,640,800
2019-01-24 22:47:34,N0547.2234E11801.522,650,855
2019-01-24 22:47:34,N0547.2234E11801.522,760,100
2019-01-24 22:47:34,N0547.2234E11801.522,770,100
2019-01-24 22:48:34,N0547.2234E11801.522,331,387
2019-01-24 22:48:34,N0547.2234E11801.522,640,779
2019-01-24 22:48:34,N0547.2234E11801.522,650,835
2019-01-24 22:48:34,N0547.2234E11801.522,760,100
2019-01-24 22:48:34,N0547.2234E11801.522,770,100
2019-01-24 22:49:34,N0547.2235E11801.522,331,400
2019-01-24 22:49:34,N0547.2235E11801.522,640,760
2019-01-24 22:49:34,N0547.2235E11801.522,650,809
2019-01-24 22:49:34,N0547.2235E11801.522,760,100
2019-01-24 22:49:34,N0547.2235E11801.522,770,100
2019-01-24 22:50:34,-,240,0
2019-01-24 22:50:34,N0547.2236E11801.522,640,763
2019-01-24 22:50:34,N0547.2236E11801.522,650,815
2019-01-24 22:50:34,N0547.2236E11801.522,760,100
2019-01-24 22:50:34,N0547.2236E11801.522,770,100
2019-01-24 22:51:25,N0547.2236E11801.522,806,0
2019-01-24 22:51:34,N0547.2236E11801.522,331,421
2019-01-24 22:51:34,N0547.2236E11801.522,640,814
2019-01-24 22:51:34,N0547.2236E11801.522,650,858
2019-01-24 22:51:34,N0547.2236E11801.522,760,100
2019-01-24 22:51:34,N0547.2236E11801.522,770,100
2019-01-24 22:52:35,N0547.2237E11801.522,331,434
2019-01-24 22:52:35,N0547.2237E11801.522,640,791
2019-01-24 22:52:35,N0547.2237E11801.522,650,913
2019-01-24 22:52:35,N0547.2237E11801.522,760,100
2019-01-24 22:52:35,N0547.2237E11801.522,770,100
2019-01-24 22:53:35,N0547.2237E11801.522,331,448
2019-01-24 22:53:35,N0547.2237E11801.522,640,800
2019-01-24 22:53:35,N0547.2237E11801.522,650,860
2019-01-24 22:53:35,N0547.2237E11801.522,760,100
2019-01-24 22:53:35,N0547.2237E11801.522,770,100
2019-01-24 22:54:35,N0547.2237E11801.522,331,462
2019-01-24 22:54:35,N0547.2237E11801.522,640,772
2019-01-24 22:54:35,N0547.2237E11801.522,650,841
2019-01-24 22:54:35,N0547.2237E11801.522,760,100
2019-01-24 22:54:35,N0547.2237E11801.522,770,100
2019-01-24 22:55:35,N0547.2236E11801.522,331,476
2019-01-24 22:55:35,N0547.2236E11801.522,640,768
2019-01-24 22:55:35,N0547.2236E11801.522,650,817
2019-01-24 22:55:35,N0547.2236E11801.522,760,100
2019-01-24 22:55:35,N0547.2236E11801.522,770,100
2019-01-24 22:56:35,N0547.2236E11801.522,331,487
2019-01-24 22:56:35,N0547.2236E11801.522,640,757
2019-01-24 22:56:35,N0547.2236E11801.522,650,810
2019-01-24 22:56:35,N0547.2236E11801.522,760,100
2019-01-24 22:56:35,N0547.2236E11801.522,770,100
2019-01-24 22:57:35,N0547.2236E11801.522,331,498
2019-01-24 22:57:35,N0547.2236E11801.522,640,754
2019-01-24 22:57:35,N0547.2236E11801.522,650,803
2019-01-24 22:57:35,N0547.2236E11801.522,760,100
2019-01-24 22:57:35,N0547.2236E11801.522,770,100
2019-01-24 22:58:35,N0547.2235E11801.522,331,508
2019-01-24 22:58:35,N0547.2235E11801.522,640,756
2019-01-24 22:58:35,N0547.2235E11801.522,650,805
2019-01-24 22:58:35,N0547.2235E11801.522,760,100
2019-01-24 22:58:35,N0547.2235E11801.522,770,100
2019-01-24 22:59:35,N0547.2235E11801.522,331,517
2019-01-24 22:59:35,N0547.2235E11801.522,640,762
2019-01-24 22:59:35,N0547.2235E11801.522,650,809
2019-01-24 22:59:35,N0547.2235E11801.522,760,100
2019-01-24 22:59:35,N0547.2235E11801.522,770,100
2019-01-24 23:00:35,N0547.2236E11801.522,331,527
2019-01-24 23:00:35,N0547.2236E11801.522,640,774
2019-01-24 23:00:35,N0547.2236E11801.522,650,820
2019-01-24 23:00:35,N0547.2236E11801.522,760,100
2019-01-24 23:00:35,N0547.2236E11801.522,770,100
2019-01-24 23:01:35,N0547.2236E11801.522,331,539
2019-01-24 23:01:35,N0547.2236E11801.522,640,757
2019-01-24 23:01:35,N0547.2236E11801.522,650,804
2019-01-24 23:01:35,N0547.2236E11801.522,760,100
2019-01-24 23:01:35,N0547.2236E11801.522,770,100
2019-01-24 23:01:50,-,240,0
2019-01-24 23:02:35,N0547.2236E11801.522,640,760
2019-01-24 23:02:35,N0547.2236E11801.522,650,808
2019-01-24 23:02:35,N0547.2236E11801.522,760,100
2019-01-24 23:02:35,N0547.2236E11801.522,770,100
2019-01-24 23:02:42,N0547.2236E11801.522,806,0
2019-01-24 23:03:35,N0547.2236E11801.521,331,560
2019-01-24 23:03:35,N0547.2236E11801.521,640,782
2019-01-24 23:03:35,N0547.2236E11801.521,650,820
2019-01-24 23:03:35,N0547.2236E11801.521,760,100
2019-01-24 23:03:35,N0547.2236E11801.521,770,100
2019-01-24 23:04:35,N0547.2237E11801.521,331,573
2019-01-24 23:04:35,N0547.2237E11801.521,640,799
2019-01-24 23:04:35,N0547.2237E11801.521,650,844
2019-01-24 23:04:35,N0547.2237E11801.521,760,100
2019-01-24 23:04:35,N0547.2237E11801.521,770,100
2019-01-24 23:05:35,N0547.2238E11801.521,331,587
2019-01-24 23:05:35,N0547.2238E11801.521,640,804
2019-01-24 23:05:35,N0547.2238E11801.521,650,864
2019-01-24 23:05:35,N0547.2238E11801.521,760,100
2019-01-24 23:05:35,N0547.2238E11801.521,770,100
2019-01-24 23:06:35,N0547.2238E11801.521,331,600
2019-01-24 23:06:35,N0547.2238E11801.521,640,836
2019-01-24 23:06:35,N0547.2238E11801.521,650,825
2019-01-24 23:06:35,N0547.2238E11801.521,760,100
2019-01-24 23:06:35,N0547.2238E11801.521,770,100
2019-01-24 23:07:35,N0547.2238E11801.521,331,613
2019-01-24 23:07:35,N0547.2238E11801.521,640,842
2019-01-24 23:07:35,N0547.2238E11801.521,650,886
2019-01-24 23:07:35,N0547.2238E11801.521,760,100
2019-01-24 23:07:35,N0547.2238E11801.521,770,100
2019-01-24 23:08:35,N0547.2238E11801.522,331,626
2019-01-24 23:08:35,N0547.2238E11801.522,640,842
2019-01-24 23:08:35,N0547.2238E11801.522,650,891
2019-01-24 23:08:35,N0547.2238E11801.522,760,100
2019-01-24 23:08:35,N0547.2238E11801.522,770,100
2019-01-24 23:09:35,N0547.2238E11801.521,331,639
2019-01-24 23:09:35,N0547.2238E11801.521,640,863
2019-01-24 23:09:35,N0547.2238E11801.521,650,913
2019-01-24 23:09:35,N0547.2238E11801.521,760,100
2019-01-24 23:09:35,N0547.2238E11801.521,770,100
2019-01-24 23:10:35,N0547.2237E11801.521,331,651
2019-01-24 23:10:35,N0547.2237E11801.521,640,852
2019-01-24 23:10:35,N0547.2237E11801.521,650,936
2019-01-24 23:10:35,N0547.2237E11801.521,760,100
2019-01-24 23:10:35,N0547.2237E11801.521,770,100
2019-01-24 23:11:35,N0547.2238E11801.521,331,664
2019-01-24 23:11:35,N0547.2238E11801.521,640,863
2019-01-24 23:11:35,N0547.2238E11801.521,650,939
2019-01-24 23:11:35,N0547.2238E11801.521,760,100
2019-01-24 23:11:35,N0547.2238E11801.521,770,100
2019-01-24 23:12:35,N0547.2237E11801.521,331,673
2019-01-24 23:12:35,N0547.2237E11801.521,640,891
2019-01-24 23:12:35,N0547.2237E11801.521,650,931
2019-01-24 23:12:35,N0547.2237E11801.521,760,100
2019-01-24 23:12:35,N0547.2237E11801.521,770,100
2019-01-24 23:13:35,N0547.2236E11801.521,331,683
