DateTime,GpsPos,EventNumber,Data
2019-03-13 05:25:18,N5322.6103E00248.894,770,100
2019-03-13 05:26:19,N5322.4773E00248.844,331,5516
2019-03-13 05:26:19,N5322.4773E00248.844,640,1633
2019-03-13 05:26:19,N5322.4773E00248.844,650,1590
2019-03-13 05:26:19,N5322.4773E00248.844,760,87
2019-03-13 05:26:19,N5322.4773E00248.844,770,100
2019-03-13 05:27:19,N5322.3487E00248.794,331,5527
2019-03-13 05:27:19,N5322.3487E00248.794,640,1611
2019-03-13 05:27:19,N5322.3487E00248.794,650,1588
2019-03-13 05:27:19,N5322.3487E00248.794,760,87
2019-03-13 05:27:19,N5322.3487E00248.794,770,100
2019-03-13 05:28:19,N5322.2303E00248.763,331,5537
2019-03-13 05:28:19,N5322.2303E00248.763,640,1597
2019-03-13 05:28:19,N5322.2303E00248.763,650,1574
2019-03-13 05:28:19,N5322.2303E00248.763,760,88
2019-03-13 05:28:19,N5322.2303E00248.763,770,100
2019-03-13 05:29:19,N5322.1282E00248.745,331,5548
2019-03-13 05:29:19,N5322.1282E00248.745,640,1610
2019-03-13 05:29:19,N5322.1282E00248.745,650,1572
2019-03-13 05:29:19,N5322.1282E00248.745,760,88
2019-03-13 05:29:19,N5322.1282E00248.745,770,100
2019-03-13 05:30:19,N5322.0232E00248.686,331,5556
2019-03-13 05:30:19,N5322.0232E00248.686,640,1591
2019-03-13 05:30:19,N5322.0232E00248.686,650,1555
2019-03-13 05:30:19,N5322.0232E00248.686,760,88
2019-03-13 05:30:19,N5322.0232E00248.686,770,100
2019-03-13 05:30:23,-,240,0
2019-03-13 05:31:15,N5321.9241E00248.624,806,0
2019-03-13 05:31:19,N5321.9157E00248.621,331,5563
2019-03-13 05:31:19,N5321.9157E00248.621,640,1610
2019-03-13 05:31:19,N5321.9157E00248.621,650,1562
2019-03-13 05:31:19,N5321.9157E00248.621,760,88
2019-03-13 05:31:19,N5321.9157E00248.621,770,100
2019-03-13 05:32:19,N5321.8030E00248.545,331,5573
2019-03-13 05:32:19,N5321.8030E00248.545,640,1633
2019-03-13 05:32:19,N5321.8030E00248.545,650,1576
2019-03-13 05:32:19,N5321.8030E00248.545,760,88
2019-03-13 05:32:19,N5321.8030E00248.545,770,100
2019-03-13 05:33:19,N5321.6923E00248.495,331,5585
2019-03-13 05:33:19,N5321.6923E00248.495,640,1628
2019-03-13 05:33:19,N5321.6923E00248.495,650,1598
2019-03-13 05:33:19,N5321.6923E00248.495,760,88
2019-03-13 05:33:19,N5321.6923E00248.495,770,100
2019-03-13 05:34:19,N5321.5748E00248.477,331,5597
2019-03-13 05:34:19,N5321.5748E00248.477,640,1603
2019-03-13 05:34:19,N5321.5748E00248.477,650,1591
2019-03-13 05:34:19,N5321.5748E00248.477,760,87
2019-03-13 05:34:19,N5321.5748E00248.477,770,100
2019-03-13 05:35:19,N5321.4601E00248.420,331,5608
2019-03-13 05:35:19,N5321.4601E00248.420,640,1604
2019-03-13 05:35:19,N5321.4601E00248.420,650,1567
2019-03-13 05:35:19,N5321.4601E00248.420,760,88
2019-03-13 05:35:19,N5321.4601E00248.420,770,100
2019-03-13 05:36:06,-,240,0
2019-03-13 05:36:19,N5321.3496E00248.380,640,1583
2019-03-13 05:36:19,N5321.3496E00248.380,650,1553
2019-03-13 05:36:19,N5321.3496E00248.380,760,88
2019-03-13 05:36:19,N5321.3496E00248.380,770,100
2019-03-13 05:36:58,N5321.2757E00248.339,806,0
2019-03-13 05:37:19,N5321.2335E00248.319,331,5627
2019-03-13 05:37:19,N5321.2335E00248.319,640,1622
2019-03-13 05:37:19,N5321.2335E00248.319,650,1580
2019-03-13 05:37:19,N5321.2335E00248.319,760,88
2019-03-13 05:37:19,N5321.2335E00248.319,770,100
2019-03-13 05:38:19,N5321.1222E00248.265,331,5639
2019-03-13 05:38:19,N5321.1222E00248.265,640,1626
2019-03-13 05:38:19,N5321.1222E00248.265,650,1579
2019-03-13 05:38:19,N5321.1222E00248.265,760,88
2019-03-13 05:38:19,N5321.1222E00248.265,770,100
2019-03-13 05:39:19,N5321.0139E00248.206,331,5650
2019-03-13 05:39:19,N5321.0139E00248.206,640,1627
2019-03-13 05:39:19,N5321.0139E00248.206,650,1574
2019-03-13 05:39:19,N5321.0139E00248.206,760,88
2019-03-13 05:39:19,N5321.0139E00248.206,770,100
2019-03-13 05:40:19,N5320.9022E00248.149,331,5662
2019-03-13 05:40:19,N5320.9022E00248.149,640,1615
2019-03-13 05:40:19,N5320.9022E00248.149,650,1577
2019-03-13 05:40:19,N5320.9022E00248.149,760,88
2019-03-13 05:40:19,N5320.9022E00248.149,770,100
2019-03-13 05:41:19,N5320.7821E00248.085,331,5673
2019-03-13 05:41:19,N5320.7821E00248.085,640,1589
2019-03-13 05:41:19,N5320.7821E00248.085,650,1571
2019-03-13 05:41:19,N5320.7821E00248.085,760,88
2019-03-13 05:41:19,N5320.7821E00248.085,770,100
2019-03-13 05:41:46,-,240,0
2019-03-13 05:42:19,N5320.6639E00248.026,640,1582
2019-03-13 05:42:19,N5320.6639E00248.026,650,1541
2019-03-13 05:42:19,N5320.6639E00248.026,760,88
2019-03-13 05:42:19,N5320.6639E00248.026,770,100
2019-03-13 05:42:38,N5320.6289E00248.001,806,0
2019-03-13 05:43:19,N5320.5447E00247.959,331,5691
2019-03-13 05:43:19,N5320.5447E00247.959,640,1611
2019-03-13 05:43:19,N5320.5447E00247.959,650,1576
2019-03-13 05:43:19,N5320.5447E00247.959,760,88
2019-03-13 05:43:19,N5320.5447E00247.959,770,100
2019-03-13 05:44:08,N5320.4463E00247.905,460,0
2019-03-13 05:44:13,N5320.4366E00247.900,450,0
2019-03-13 05:44:13,-,250,0
2019-03-13 05:44:19,N5320.4252E00247.890,640,1628
2019-03-13 05:44:19,N5320.4252E00247.890,650,1592
2019-03-13 05:44:19,N5320.4252E00247.890,760,88
2019-03-13 05:44:19,N5320.4252E00247.890,770,100
2019-03-13 05:44:25,N5320.4124E00247.885,165,0
2019-03-13 05:44:25,-,400,0
2019-03-13 05:44:42,N5320.3761E00247.869,470,0
2019-03-13 05:45:40,N5320.2593E00247.796,160,0
2019-03-13 05:45:40,-,380,0
2019-03-13 05:46:40,-,190,0
2019-03-13 05:46:40,N5320.1350E00247.720,330,5706
2019-03-13 05:58:23,-,210,0
2019-03-13 05:58:23,-,370,0
2019-03-13 05:59:20,N5318.6660E00246.892,150,0
2019-03-13 06:01:00,-,430,1
2019-03-13 06:01:04,-,430,2
2019-03-13 06:01:15,-,390,0
2019-03-13 06:01:20,N5318.4376E00246.709,640,1891
2019-03-13 06:01:20,N5318.4376E00246.709,650,1598
2019-03-13 06:01:20,N5318.4376E00246.709,760,100
2019-03-13 06:01:20,N5318.4376E00246.709,770,100
2019-03-13 06:01:25,N5318.4288E00246.699,155,0
2019-03-13 06:01:37,N5318.4069E00246.678,220,0
2019-03-13 06:01:37,N5318.4069E00246.678,806,0
2019-03-13 06:02:20,N5318.3305E00246.599,331,6
2019-03-13 06:02:20,N5318.3305E00246.599,640,1790
2019-03-13 06:02:20,N5318.3305E00246.599,650,1501
2019-03-13 06:02:20,N5318.3305E00246.599,760,100
2019-03-13 06:02:20,N5318.3305E00246.599,770,100
2019-03-13 06:03:20,N5318.2126E00246.514,331,22
2019-03-13 06:03:20,N5318.2126E00246.514,640,1830
2019-03-13 06:03:20,N5318.2126E00246.514,650,1529
2019-03-13 06:03:20,N5318.2126E00246.514,760,100
2019-03-13 06:03:20,N5318.2126E00246.514,770,100
2019-03-13 06:03:39,-,240,0
2019-03-13 06:04:20,N5318.1087E00246.462,640,1875
2019-03-13 06:04:20,N5318.1087E00246.462,650,1553
2019-03-13 06:04:20,N5318.1087E00246.462,760,99
2019-03-13 06:04:20,N5318.1087E00246.462,770,100
2019-03-13 06:04:30,N5318.0923E00246.450,806,0
2019-03-13 06:05:20,N5318.0059E00246.385,331,50
2019-03-13 06:05:20,N5318.0059E00246.385,640,1836
2019-03-13 06:05:20,N5318.0059E00246.385,650,1576
2019-03-13 06:05:20,N5318.0059E00246.385,760,97
2019-03-13 06:05:20,N5318.0059E00246.385,770,100
2019-03-13 06:06:20,N5317.9049E00246.310,331,68
2019-03-13 06:06:20,N5317.9049E00246.310,640,1795
2019-03-13 06:06:20,N5317.9049E00246.310,650,1568
2019-03-13 06:06:20,N5317.9049E00246.310,760,95
2019-03-13 06:06:20,N5317.9049E00246.310,770,100
2019-03-13 06:07:17,-,240,0
2019-03-13 06:07:20,N5317.8052E00246.282,640,1734
2019-03-13 06:07:20,N5317.8052E00246.282,650,1545
2019-03-13 06:07:20,N5317.8052E00246.282,760,94
2019-03-13 06:07:20,N5317.8052E00246.282,770,100
2019-03-13 06:08:08,N5317.7307E00246.251,806,0
