DateTime,GpsPos,EventNumber,Data,Team
2019-03-18 08:10:10,N5224.0577E00446.595,341,4410,Team Toccata
2019-03-18 08:10:10,N5224.0577E00446.595,640,564,Team Toccata
2019-03-18 08:10:10,N5224.0577E00446.595,650,597,Team Toccata
2019-03-18 08:10:10,N5224.0577E00446.595,760,100,Team Toccata
2019-03-18 08:10:10,N5224.0577E00446.595,770,100,Team Toccata
2019-03-18 08:11:10,N5224.0577E00446.595,341,4416,Team Toccata
2019-03-18 08:11:10,N5224.0577E00446.595,640,632,Team Toccata
2019-03-18 08:11:10,N5224.0577E00446.595,650,709,Team Toccata
2019-03-18 08:11:10,N5224.0577E00446.595,760,100,Team Toccata
2019-03-18 08:11:10,N5224.0577E00446.595,770,100,Team Toccata
2019-03-18 08:12:10,N5224.0577E00446.595,341,4426,Team Toccata
2019-03-18 08:12:10,N5224.0577E00446.595,640,1034,Team Toccata
2019-03-18 08:12:10,N5224.0577E00446.595,650,985,Team Toccata
2019-03-18 08:12:10,N5224.0577E00446.595,760,100,Team Toccata
2019-03-18 08:12:10,N5224.0577E00446.595,770,100,Team Toccata
2019-03-18 08:13:10,N5224.0578E00446.595,341,4438,Team Toccata
2019-03-18 08:13:10,N5224.0578E00446.595,640,1211,Team Toccata
2019-03-18 08:13:10,N5224.0578E00446.595,650,1120,Team Toccata
2019-03-18 08:13:10,N5224.0578E00446.595,760,100,Team Toccata
2019-03-18 08:13:10,N5224.0578E00446.595,770,100,Team Toccata
2019-03-18 08:14:10,N5224.0577E00446.595,341,4450,Team Toccata
2019-03-18 08:14:10,N5224.0577E00446.595,640,1222,Team Toccata
2019-03-18 08:14:10,N5224.0577E00446.595,650,1137,Team Toccata
2019-03-18 08:14:10,N5224.0577E00446.595,760,100,Team Toccata
2019-03-18 08:14:10,N5224.0577E00446.595,770,100,Team Toccata
2019-03-18 08:15:10,N5224.0575E00446.595,341,4462,Team Toccata
2019-03-18 08:15:10,N5224.0575E00446.595,640,1212,Team Toccata
2019-03-18 08:15:10,N5224.0575E00446.595,650,1132,Team Toccata
2019-03-18 08:15:10,N5224.0575E00446.595,760,100,Team Toccata
2019-03-18 08:15:10,N5224.0575E00446.595,770,100,Team Toccata
2019-03-18 08:16:10,N5224.0574E00446.595,341,4474,Team Toccata
2019-03-18 08:16:10,N5224.0574E00446.595,640,1192,Team Toccata
2019-03-18 08:16:10,N5224.0574E00446.595,650,1125,Team Toccata
2019-03-18 08:16:10,N5224.0574E00446.595,760,100,Team Toccata
2019-03-18 08:16:10,N5224.0574E00446.595,770,100,Team Toccata
2019-03-18 08:17:10,N5224.0575E00446.595,341,4486,Team Toccata
2019-03-18 08:17:10,N5224.0575E00446.595,640,1197,Team Toccata
2019-03-18 08:17:10,N5224.0575E00446.595,650,1129,Team Toccata
2019-03-18 08:17:10,N5224.0575E00446.595,760,100,Team Toccata
2019-03-18 08:17:10,N5224.0575E00446.595,770,100,Team Toccata
2019-03-18 08:18:10,N5224.0575E00446.595,341,4498,Team Toccata
2019-03-18 08:18:10,N5224.0575E00446.595,640,1177,Team Toccata
2019-03-18 08:18:10,N5224.0575E00446.595,650,1124,Team Toccata
2019-03-18 08:18:10,N5224.0575E00446.595,760,100,Team Toccata
2019-03-18 08:18:10,N5224.0575E00446.595,770,100,Team Toccata
2019-03-18 08:19:10,N5224.0574E00446.595,341,4510,Team Toccata
2019-03-18 08:19:10,N5224.0574E00446.595,640,1157,Team Toccata
2019-03-18 08:19:10,N5224.0574E00446.595,650,1102,Team Toccata
2019-03-18 08:19:10,N5224.0574E00446.595,760,100,Team Toccata
2019-03-18 08:19:10,N5224.0574E00446.595,770,100,Team Toccata
2019-03-18 08:20:10,N5224.0573E00446.595,341,4522,Team Toccata
2019-03-18 08:20:10,N5224.0573E00446.595,640,1172,Team Toccata
2019-03-18 08:20:10,N5224.0573E00446.595,650,1123,Team Toccata
2019-03-18 08:20:10,N5224.0573E00446.595,760,100,Team Toccata
2019-03-18 08:20:10,N5224.0573E00446.595,770,100,Team Toccata
2019-03-18 08:21:10,N5224.0572E00446.595,341,4533,Team Toccata
2019-03-18 08:21:10,N5224.0572E00446.595,640,1147,Team Toccata
2019-03-18 08:21:10,N5224.0572E00446.595,650,1106,Team Toccata
2019-03-18 08:21:10,N5224.0572E00446.595,760,100,Team Toccata
2019-03-18 08:21:10,N5224.0572E00446.595,770,100,Team Toccata
2019-03-18 08:22:10,N5224.0572E00446.595,341,4545,Team Toccata
2019-03-18 08:22:10,N5224.0572E00446.595,640,1120,Team Toccata
2019-03-18 08:22:10,N5224.0572E00446.595,650,1115,Team Toccata
2019-03-18 08:22:10,N5224.0572E00446.595,760,100,Team Toccata
2019-03-18 08:22:10,N5224.0572E00446.595,770,100,Team Toccata
2019-03-18 08:23:10,N5224.0573E00446.595,341,4556,Team Toccata
2019-03-18 08:23:10,N5224.0573E00446.595,640,1120,Team Toccata
2019-03-18 08:23:10,N5224.0573E00446.595,650,1096,Team Toccata
2019-03-18 08:23:10,N5224.0573E00446.595,760,100,Team Toccata
2019-03-18 08:23:10,N5224.0573E00446.595,770,100,Team Toccata
2019-03-18 08:24:10,N5224.0574E00446.595,341,4565,Team Toccata
2019-03-18 08:24:10,N5224.0574E00446.595,640,1129,Team Toccata
2019-03-18 08:24:10,N5224.0574E00446.595,650,1095,Team Toccata
2019-03-18 08:24:10,N5224.0574E00446.595,760,100,Team Toccata
2019-03-18 08:24:10,N5224.0574E00446.595,770,100,Team Toccata
2019-03-18 08:25:10,N5224.0576E00446.595,341,4577,Team Toccata
2019-03-18 08:25:10,N5224.0576E00446.595,640,1124,Team Toccata
2019-03-18 08:25:10,N5224.0576E00446.595,650,1101,Team Toccata
2019-03-18 08:25:10,N5224.0576E00446.595,760,100,Team Toccata
2019-03-18 08:25:10,N5224.0576E00446.595,770,100,Team Toccata
2019-03-18 08:26:10,N5224.0576E00446.595,341,4588,Team Toccata
2019-03-18 08:26:10,N5224.0576E00446.595,640,1120,Team Toccata
2019-03-18 08:26:10,N5224.0576E00446.595,650,1094,Team Toccata
2019-03-18 08:26:10,N5224.0576E00446.595,760,100,Team Toccata
2019-03-18 08:26:10,N5224.0576E00446.595,770,100,Team Toccata
2019-03-18 08:27:10,N5224.0576E00446.595,341,4598,Team Toccata
